기업명,주요업무,자격요건,우대사항
블래스트,"• 주요 업무• 주요 사업의 중장기 핵심 과제 도출, 차별화 전략/기획• 타겟 시장 go-to-market 진입 전략• 신사업 및 인접 산업 밸류 체인 및 협업 파트너 발굴• 데이터 기반 전략 기획 및 리뷰, 사업 타당성 검증.","• 필수 자격요건• 경력 최소 1년 이상, 학력/전공 무관• 문서나 보고 등을 통한 업무 커뮤니케이션이 가능한 분• 협업을 바탕으로 능동적으로 업무를 수행하는 분• 빠르고 합리적인 상황판단능력을 보유한 분• 병역을 필 하였거나 면제자로 해외여행에 결격사유가 없는 분■ 필요 역량• 다양한 회사 내/외부 사람들과 효과적으로 커뮤니케이션할 수 있는 스킬• 이슈 발생 시, 합리적으로 판단하고 해결할 수 있는 유연한 문제해결력• 능동적으로 업무를 확장하고 발전시켜나가고자 하는 태도 및 추진력• 업무상 습득한 정보에 대한 철저한 보안을 유지할 수 있는 높은 수준의 직업윤리.",• 우대 사항• 영어 능통자• K-POP 기획사에서 관련 업무 경험을 보유하신 분• 해외 거주 및 워킹 경험이 있어 글로벌 문화에 대한 이해도가 높은 분• MS-Office를 이용한 문서 작성 능력이 탁월한 분.
엔카닷컴,"• 대규모 비즈니스 로그 및 사용자 행동 데이터 분석을 통한 핵심 인사이트 도출 및 서비스 개선 전략 수립• 이벤트 및 로그 정의, 데이터 수집 체계의 설계·운영을 통한 안정적이고 신뢰성 높은 데이터 인프라 구축 및 관리• KPI 정의 및 대시보드 설계·운영을 포함한 데이터 리포팅 체계 고도화• 데이터 품질 관리, 표준화 및 Taxonomy 운영을 통한 데이터 거버넌스 체계 강화• 실험 설계(A/B Testing) 및 효과 분석을 통한 제품 및 서비스 개선 효과 검증• AI/ML 기반 예측 모델링 및 의사결정 지원 시스템 설계 및 구현• 서비스, 마케팅, 전략, 개발 등 다양한 부서와의 협업을 통한 데이터 기반 문제 해결 및 신규 비즈니스 기회 발굴.","• 컴퓨터공학, 통계학, 산업공학 등 데이터 관련 전공 학사 이상 학위 보유• 플랫폼 환경에서의 실무 데이터 분석 경력 5년 이상• Snowflake, BigQuery, Redshift 등 주요 데이터 웨어하우스 활용 경험• Tableau, Looker, Power BI 등 BI 및 데이터 시각화 도구 활용 역량• Python, SQL 등 데이터 처리 및 분석 언어에 대한 높은 숙련도• KPI 정의 및 대시보드/리포트 설계·운영 경험• 서비스, 마케팅, 전략, 개발 등 다양한 조직과의 협업 경험• 논리적 사고력과 분석적 문제 해결 능력, 원활한 커뮤니케이션 역량 보유.","• 국내/외 주요 IT/커머스 기업에서의 Customer Data Platform 구축 및 Life Cycle Management 를 위한 인사이트 도출 경험 보유• AI/ML 관련 프로젝트 리딩 경험 보유• MLOps, Model Deployment 경험 보유• 비즈니스 수준의 영어 커뮤니케이션 가능• 데이터 관련 석사 이상의 학위 보유."
리얼월드,"본 포지션은 리얼월드의 비즈니스 개발 및 전략 프로젝트 팀과 협력하여 AI 및 로보틱스 산업의 최신 동향을 리서치하고, 회사의 전략적 프로젝트(국책과제, PoC 기획, 데모 시나리오 등)를 지원하는 역할을 담당합니다. Physical AI의 최전선에서 기술과 비즈니스 전략을 연결하는 실무 경험을 쌓고 싶은 인재를 찾습니다.- 국내 및 글로벌 AI & 로보틱스 시장 동향, 경쟁사, 최신 기술(논문) 리서치 및 분석- AI/로보틱스 기술의 사업화를 위한 비즈니스 전략 수립 및 내부 보고서 작성 지원- 국책 R&D 과제, PoC(현장 개념 증명) 제안서 및 기획서 작성 보조- 데이터 수집 프로젝트의 기획/운영 지원 (데이터셋 분석, 센서 리서치, 일정 관리 보조)- 주요 기술 데모 및 대외 홍보 활동(전시, 쇼케이스) 기획 보조.","- 학부 3학년 이상 또는 졸업 예정자 / 기졸업자- 공학/이과 계열 전공자 (CS, 기계, 전기/전자, 인공지능 등) 혹은 AI 및 로봇 관련 이해도가 높은 상경계 전공자- AI, 로보틱스, 스타트업, 기술 경영(MOT) 등에 관심이 많고 빠르게 학습하며 성장할 의지가 있는 분- 논리적인 사고를 바탕으로 리서치 및 문서(PPT, Word, 노션) 작성이 가능하신 분.","- AI, 로보틱스 관련 연구실(Lab) 또는 프로젝트 경험 보유자- 테크 스타트업, VC/AC, 전략 컨설팅 펌 인턴, 창업동아리 경험 보유자- 일본어 또는 중국어 능통자."
미리디,"""미리디에서 이런 일들을 함께 하고 싶어요""• 고객 인터뷰, 시장 조사, 데이터 분석을 통해 비즈하우스의 성장 기회를 발굴합니다.• 발굴한 기회의 사업성을 빠른 실행을 통해 검증합니다. • 그 과정에서 상품기획, 제휴, 영업, 데이터분석, 운영 등의 업무를 직접 수행하여 검증의 속도와 깊이를 더합니다.• 검증된 기회를 사업적으로 키워나갈 계획을 구체화하고, 그 계획을 다양한 직무의 동료들과 함께 실행합니다.","""이런 분이라면 목표 달성에 확신을 얻을 것 같아요""• 5년 이상의 사업개발 직무 경력을 보유하신 분• 성장하는 스타트업에서 2년 이상 재직하신 분• 0to1으로 사업기회 발굴부터 Scale-up까지의 경험이 있으신 분• 동료들을 이끌며 One-team으로 높은 목표에 도전해 본 경험이 있는 분.","""이런 분이라면 장기적으로 서로에게 더 긍정적일 것 같아요!""• 창업 또는 코파운드 경험이 있는 분 • 신규 서비스, 신사업 서비스 론칭 또는 고도화 경험이 있는 분 (PO, PM, 서비스기획 경험)• '매출, 트래픽, 구성원 수' 2배 이상 급성장 기업에 재직하며, 고속 성장 경험해보신 분• 플랫폼 서비스 기업 재직 경험이 있는 분 (커머스 중심)• 고객을 이해하고 그에 맞는 트렌드를 캐치하여 상품 출시까지 이끌어 본 경험이 있는 분• 단순 인맥 관리가 아닌, 사업 성과로 연결된 네트워킹 경험이 있는 분• 가파른 성장에 대한 간절함이 강하신 분 (개인과 사업의 성장 모두)."
페니로이스,"• 금융기관 대상 빅데이터 분석 및 머신러닝 모형개발• 최적화 알고리즘 또는 강화학습 알고리즘을 활용한 다양한 전략개발• 통신, 카드 또는 입출금 거래내역 데이터 등 금융기관 활용 가능한 대안 데이터 활용 데이터 활용 데이터 분석 및 통계모델 개발• 금융기관 대상 데이터분석, 통계모델 또는 전략개발• 통계 분석 Package(SAS, SPSS, ML 등) 및 분석용 오픈소스(Python, R 등) 활용하여 프로젝트 수행.",• 4년제 대학 졸업 이상• 통계/수학 및 유사/관련학과 졸업자.,"• 석/박사 졸업자 우대• 해외 학위나 영어 가능자 우대• 금융권 관련 업무 종사자나 금융권 대상 컨설팅 프로젝트 경험자• 각종 분석 패키지(SAS, SPSS, ML 등) 또는 오픈 소스(Python, R 등) 활용 데이터 분석 및 모형개발 프로젝트 경험자."
우아한형제들(배달의민족),"• 업주님 대상 세일즈 및 운영 전략 수립을 위한 데이터 기반의 문제 정의 및 분석• 다양한 조직과 협업하여 가설 수립 ＞ 분석 ＞ 실행안 제안 전 과정을 주도• 성과를 수치화하고 측정할 수 있는 지표를 설계하고, 대시보드를 통해 모니터링• 사업기획/관리 및 영업기획/관리 조직 내에서 핵심 실적 지표를 심도 있게 관리하고, 논리적 가설에 기반하여 실적 목표를 수립하고 예측하는 업무를 주도적으로 수행• 조직/과제 리딩을 통한 성과 창출 및 BA 구성원의 성장 도모.","• SQL을 능숙히 다루며, 분석에 필요한 데이터를 주도적으로 추출/가공할 수 있는 분• 수치와 지표 중심으로 사고하며, 문제 정의부터 실행안 도출까지 스스로 리딩할 수 있는 분• 다양한 유관부서와 협업하며, 설득력 있게 분석 결과를 전달하고 실행으로 연결한 경험이 있는 분• 핵심 성과지표(KPI)를 기반으로 한 성과 모니터링과 예측 모델링에 익숙하고, 기획 및 전략 수립 업무를 실질적 실행성과로 연결해 본 경험이 있는 분• Redash, Tableau, Google Spreadsheet 등을 활용한 대시보드 구성/자동화 경험이 있는 분.","• 커머스/플랫폼 비즈니스에서의 분석 경험• 사업/세일즈/마케팅/프로덕트 등 다양한 조직과의 협업 경험• LTV, 코호트, 퍼널 분석, A/B 테스트 등 고도화된 분석 기법 경험• 모바일 로그 데이터를 활용한 정교한 사용자 행동 분석 경험• 단순 데이터 분석을 넘어 ‘비즈니스 성장 관점에서’ 문제를 바라보고 싶은 분• 숫자를 보는 시야와 사업을 보는 시야를 모두 키우고 싶은 분."
딥다이브,"• 데이터 기반 국내 온라인 채널 판매 전략 수립• 마케팅 플랜, 시즈널리티, 프로모션, 트렌드 반영한 상품별 판매 계획 최적화• Forecast Accuracy 시나리오 설계 및 분석을 통한 문제 진단과 판매 전략 고도화• 위클리/먼슬리 재고 변화 분석 및 SKU별 리오더 기획• 온라인 채널별 최적 재고 분배 및 과재고 소진 전략 수립 및 부스팅.","• 온라인 커머스 판매 전략/수요 예측 경력 2년 이상인 분• 마케팅, 세일즈, 해외 수출, SCM, CX 등 브랜드 전반에 대한 이해도가 높은 분• Data-Driven 판매 전략, 방향성 설정에 강점을 가진 분• Excel, Google Sheet 등 데이터 분석 툴을 능숙하게 활용하실 수 있는 분• 정답과 선례가 없는 상황에서도 능동적으로 의사결정을 내리고 실행하실 수 있는 분• 문제를 예리하게 진단하고 구조적인 솔루션을 설계하실 수 있는 분• 원활한 협업을 이끌어내는 리더십과 커뮤니케이션 역량을 보유한 분.",• 조직과 시장의 특성을 반영해 판매 전략 수립~실행~검증 과정을 고도화한 경험이 있는 분• PM으로 문제 해결 과정을 주도하여 전사적 임팩트를 만들어 본 경험이 있는 분• 온라인 유통 채널별 정책·알고리즘에 대한 이해도가 높은 분• 고객 행동을 분석하고 유통 채널 간 연계 전략을 수립하여 고객 경험을 개선한 경험이 있는 분.
우아한청년들,"""라이더 여정 전반과 마케팅 데이터를 분석해, 경험 개선 및 유입 극대화 전략을 설계합니다""• 라이더 유입~이탈까지의 여정 데이터를 분석해 경험 개선 및 서비스 성장 전략 수립• 사용자 행동 분석을 통한 서비스·마케팅 성과 리포트 기획 및 효율 향상 기여• A/B 테스트 및 통계 검증을 통한 라이더 가입 운영 정책 및 마케팅 효과 분석• 라이더 모집 온라인 광고 성과 분석 및 최적화 방안 제안.","• SQL을 활용한 데이터 추출 및 Python 기반의 데이터 분석 역량을 보유하고, 관련 실무 경험이 3년 이상 있으신 분• 데이터 분석을 기반으로 개선 과제를 발굴하고, 프로젝트를 주도적으로 이끌어 본 경험이 있으신 분• 분석 결과를 토대로 문제의 원인을 구조화하고, 논리적인 인사이트 도출을 통해 해결 방안을 제시한 경험이 있으신 분.","• Python을 활용한 데이터 처리, 분석 및 모델링 작업에 익숙하신 분• Redash, Tableau 등 데이터 시각화 도구를 활용한 리포트 설계 및 운영 경험이 있으신 분• IT 플랫폼, 커머스, 물류 등 유관 산업에서의 데이터 기반 의사결정 경험이 있으신 분• 다양한 이해관계자와의 협업을 바탕으로 사업 운영 또는 서비스 개선 업무를 3년 이상 수행하신 분."
컴투스홀딩스,"• BI기획팀은 컴투스홀딩스 내 유일한 데이터 조직으로, 담당하는 게임의 대부분의 데이터에 대한 ownership을 갖고 주도적으로 업무를 진행할 수 있습니다. 인게임 데이터 뿐 아니라, 마케팅, 소셜 등 다양한 데이터의 수집 및 지표화, 분석에 기여할 수 있습니다.2. 사업, 개발, 마케팅, 플랫폼 등 다양한 부서와 유기적으로 협업하고, 중요한 지표를 확인할 수 있도록 로그 설계, 대시보드 제작, 데이터 마트 관리, 데이터 분석까지 데이터에 관련된 A to Z를 모두 경험하실 수 있습니다.3. 데이터 분석을 통한 서비스 개선에 기여할 수 있습니다. 이미 데이터 기반 의사 결정 문화가 자리 잡고 있어, 유의미한 분석 결과의 경우 빠르게 서비스에 반영 될 수 있습니다.4. Google Bigquery를 기반으로하는 최상의 인프라를 사용할 수 있습니다. 원하는 조건대로 빠르게 데이터를 가공할 수 있어 분석에만 오롯이 집중할 수 있습니다.","• 데이터분석 실무 경력 3~8년이신 분이 필요합니다. 수학, 통계 및 알고리즘에 대한 이해가 있으시고, 알고 계신 이론들을 서비스 중인 게임의 데이터 분석에 활용하실 수 있으면 좋겠습니다. 2. 게임을 즐겨하시는 분이면 좋겠습니다. 분석에 대한 이론 뿐 아니라, 실제 게임 유저로서의 경험이 더해졌을 때 최상의 데이터 분석 결과가 나올 수 있습니다. 유저로는 재밌게 게임을 즐기고, 분석가로는 날카롭게 게임을 분해하실 수 있는 분이면 좋겠습니다. 3. 가설을 세워서 데이터를 가공하고, 결론까지 도출한 경험이 필요 합니다. 도구로는 엑셀, Python, R 등 어떤 것이든 상관 없습니다. 중요한 건 가설을 세우고, 수많은 데이터 속에서 “의미”를 찾아낸 경험입니다.4. BI에 기본이 되는 로그 설계, SQL을 통한 ETL과 데이터 가공 능력이 필요합니다. 지표개발과 데이터분석 모두 SQL이 기본 역량이기 때문에 원하는 데이터를 자유자재로 가공 할 수 있어야 합니다.5. 병역필 또는 면제자로 해외 출장에 결격 사유가 없으셔야 합니다.","• 실제 서비스에서 발생하는 데이터를 사용해 분석 모델을 개발하고 운영해 본 경험을 갖고 계시면 더 좋습니다. 모델 주제는 이탈 유저예측, 유저 군집 분류, 상품 추천 등 어떤 것이라도 상관 없습니다. 현실에서 발생하는 데이터를 사용한 경험이 중요합니다. 2. AI/빅데이터공학, 응용수학, 통계학, 컴퓨터 공학 중 하나를 전공하셨으면 더 좋습니다."
바비톡,• 마케팅 대시보드를 설계하고 관리를 자동화 (데이터 엔지니어와 협업) 합니다.• 사용자 유입 채널들을 고객 획득 비용(CAC) 과 고객 생애 가치(LTV) 기준으로 평가하여 목표 활성 사용자 수에 맞는 마케팅 비용을 최적화 합니다.• 마케팅 캠페인 / 프로모션 활동 성과들을 분석하고 인사이트를 발굴합니다.[업무 환경]• AWS S3와 Glue로 구축한 Data Lake를 활용합니다.• 데이터 조회 및 가공은 Amazon Athena를 사용합니다.• Amazon Quicksight와 Amplitude를 사용하여 서비스 주요 지표 및 성과 분석을 공유합니다.,"• DA 경력 5년 이상 혹은 이에 준하는 실력이 필요해요.• 모바일 서비스 데이터 분석 방법(Customer Lifetime Value, Retention, Cohort Analysis 등)에 대한 높은 수준의 이해가 필요해요.• 코호트 분석, A/B 테스트, Funnel 분석 등, 분석 방법론에 대한 이해 및 실무 적용 경험이 필요해요.• Amazon Athena (또는 Presto), Amazon Redshift, Google BigQuery, Snowflake 를 통한 빅데이터 핸들링 역량이 필요해요.","• 퍼포먼스 마케팅 관련 분석 경험이 있으면 좋아요.• MMP (AirBridge, AppsFlyer) 등의 Raw Data를 경험해보셨거나 Google Ads, Meta, Apple Search Ads, TikTok 등의 광고 매체 데이터를 다뤄보신 분이면 좋아요.• 데이터 시각화(Tableau, Amazon Quicksight 등)에 대한 풍부한 경험이 있는 분이면 좋아요.• Amplitude, Google Analytics, Firebase 등의 로그분석 툴 사용 경험이 있으면 좋아요."
오픈서베이,"【 이런 일을 합니다 】• 트렌드리포트 콘텐츠 기획, 리서치, 발행 전 과정 총괄• 내·외부 이해관계자 의견을 반영하여 콘텐츠 방향과 품질 향상• 트렌드리포트 외 데이터 기반 인사이트 콘텐츠 기획 및 운영 (선택적으로 확장)• 콘텐츠 운영 프로세스 고도화 및 관리 (캘린더, 퀄리티, 리소스 등).","【 이런 배경을 가진 분을 찾습니다 】• 3년 이상의 데이터 또는 리서치 결과 기반 콘텐츠 기획/제작 경험• 다양한 이해관계자와의 협업 및 의견 조율 경험• 데이터 기반 스토리텔링 및 논리적 사고 능력• 트렌드, 마케팅, 소비자 관련 인사이트에 대한 관심과 감각• 데이터를 근거로 자신의 관점을 설득력 있게 전달하는 능력【 이 포지션의 성장 경로는 이렇게 설계되어 있습니다 】• 입사 후 6개월: 트렌드리포트 안정 운영 및 품질 고도화• 1년 후: 산업·소비자 트렌드 전문가 및 콘텐츠 전략가로서 역할 확장• 2년 후: 데이터 인사이트 기반 신규 콘텐츠/브랜드 IP 확장【 이런 분들과 협업합니다 】 • 리서처 (트렌드 분석 및 데이터 해석)• 디자이너 (콘텐츠 디자인/배포)• 브랜드 마케터 (브랜드 방향성 및 퀄리티 리뷰, 확산전략 등).",
기어세컨드,"• 데이터 기반의 의사결정에 필요한 직관적인 대시보드와 리포트를 만듭니다.• 게임 내 유저 액션을 기반으로 로그를 설계하고, 엔지니어와 소통하며 데이터를 효율적이고 정확하게 적재하기 위한 로직을 구상하며 이를 토대로 데이터 파이프라인을 구축합니다.• 빠른 속도로 호흡하는 게임의 라이프 타임 전반에 걸친 주요 데이터를 파악/수집/분석하고, 실제 상황과 비교하여 프로덕트를 고도화할 수 있는 인사이트를 도출합니다.• 목표 달성에 필요한 지표와 가설을 설정하고, 이를 검증할 수 있는 A/B 테스트를 진행합니다.• 마케팅, 기획, 사업 등 다양한 분야와의 협업을 통해 KPI를 향한 문제 지점들을 정의하고, 솔루션을 제공합니다.• 끊임없는 이터레이션, 더 정확하고 민첩한 시도를 통해 게임의 여정을 고도화하여 유저들에게 최고의 경험을 선사합니다.","• SQL을 사용해 직접 데이터를 추출하고 정제해보신 분• Python, SQL, BI Tool(Superset, Data Studio(Looker Studio), Tableau 등) 활용 역량을 가지신 분• 논리적인 사고를 바탕으로 문제를 정의하고 가설을 세워 A/B테스트를 설계하고 진행해 보신 분• 데이터에 숨어있는 패턴을 발견하고, 패턴을 모델링할 수 있는 역량이 있으신 분• 게임 내 여러 상황이 연결되어 있는 현상을 Deep Dive하여, 현상에 대한 이해와 액션 아이템까지 도출해내는 과정을 즐기시는 분.","• 빠른 사고와 전략적인 의사 결정, 빠른 실행의 업무 방식을 선호하며 이에 능숙하신 분• 문제에 대한 파악, 문제 해결을 즐기며, 빠른 성장 속도를 즐길 수 있는 분• 모바일 게임 데이터를 다루고 분석한 경험이 있으신 분• 데이터 기반 조직을 만들기 위해 인프라와 환경을 개선하는데 관심 있으신 분• AWS, GCP 등 클라우드 환경에 대한 경험이 있으신 분* 데이터 분석으로 서비스 이용 유저에 대해 깊이 이해하고 이를 통해 임팩트 있는 액션을 제시하신 경험이 있다면 포트폴리오에 첨부해 주세요!"
더페어골프,"• CEO와 함께 비즈니스의 핵심 문제 정의 및 해결 지원• 시장 조사, 데이터 분석을 통한 전략 리서치 및 신규 아이디어 검증• 서비스/프로덕트 개선을 위한 UI/UX 리서치 및 기획 참여• 내부 운영 효율화 및 자동화 시스템(AI·툴 활용) 기획• 주요 미팅 동석 및 논의 내용 정리, 실행 과제 추적• 그 외 CEO가 추진하는 다양한 프로젝트 보좌.","• 문제를 보면 직접 해결하지 않고는 못 견디는 분• 빠르게 학습하고 실행하며 결과물을 만들어내는 분• 논리적으로 사고해 복잡한 문제를 단순하게 풀어낼 수 있는 분• 효율과 자동화를 좋아하고, 새로운 툴·AI 활용에 관심이 있는 분• 스타트업의 빠른 리듬 속에서 성장 경험을 하고 싶은 분.","• 엑셀 및 데이터 분석 툴(구글 스프레드시트, SQL, Python 등)에 능숙한 분• 앱/커머스 서비스 운영 구조와 지표에 대한 이해가 있는 분• 의류/패션 산업, 특히 중고/리커머스 시장에 관심이 높은 분• 반복되는 업무를 자동화하거나 효율화한 경험이 있는 분• 논리적 문서 작성 및 PPT·리포트 작성 역량이 뛰어난 분."
테크핀레이팅스,"CB본부에서는 ERP 데이터/기업CB와 최신 생성형 AI 기술을 접목하여 혁신적인 비즈니스 솔루션을 기획, 연구, 개발합니다.＜주요업무＞• 기업정보(ERP, CB데이터) 분석을 통한 데이터 상품화 전략 수립 - 회계, 세무 정보를 활용한 기업정보 데이터 분석으로 유용한 데이터 상품을 발굴합니다.• AI 기반 온라인 기업정보 서비스 기획 - ERP 데이터 분석과 생성형 AI를 결합하여 차별화 서비스를 기획하고 설계합니다.• AI 에이전트 개발 - ERP 데이터 및 생성형 AI를 활용한 에이전트를 기획, 연구 및 구현합니다.• 협업을 통한 서비스 구현 - 데이터 사이언티스트 및 엔지니어와 협업하여 서비스 설계 및 구현을 진행합니다.","[학력 및 경력]• 통계학, 경영학, 데이터사이언스, 컴퓨터공학 등 관련 분야 학사 이상• AI/ML 기술을 활용한 상품 또는 서비스 기획 2년 이상 경험 보유)[Tech Skill]• Python, SQL 등 데이터 분석 및 모델링에 필요한 언어 활용 능력• 생성형 AI 관련 기술: LangChain, LlamaIndex, RAG (Retrieval-Augmented Generation) 등 최신 기술 이해 및 활용 능력[Soft Skill]• 최신 기술 학습 및 구현 능력: 새로운 기술과 트렌드에 대한 이해와 이를 업무에 적용할 수 있는 능력• 소통 및 협업 능력: 다양한 팀과의 원활한 협업 및 효과적인 의사소통 역량• 자기 주도적 업무 능력: 목표를 설정하며 스스로 실행하며 성과를 도출하는 능력.","• 신용평가(CB)사 및 금융기관 경력자 우대• 프로젝트 리딩 (PM, PL) 경험 보유 우대• 빅데이터 분석 경험: 금융 데이터 분석 및 모델링 경험 보유 우대• 에이전트 프레임워크 활용 경험: LangGraph, Crew AI, MS AI studio, OpenAI Swarm 등 활용 경험 우대• 관련 분야 석박사 학위 보유자 우대."
쿠팡,"Coupang Ads의 Senior Data Analyst로서 담당하게 될 주요 업무는 다음과 같습니다• 광고 목표달성에 필요한 사업적인 데이터 분석 업무를 수행하고 유의미한 인사이트를 도출하여 사업 방향성 제시• 가설 수립 및 검증을 통해 전체적인 데이터 분석을 리드하여, 리더십 및 세일즈와의 커뮤니케이션을 통해 영업의 병목현상 해결 및 개선 방향 제시• 분석을 통해 비지니스 이슈를 파악하고 원인을 데이터에 기반하여 찾고 이를 통한 액션 플랜 제안• 분석 대시보드 및 리포트 작성과 유지관리.","• 수학, 통계 등 관련 전공에서 학사 이상의 학위 보유• 3년 이상의 데이터 분석 및 실무 경력 보유• SQL + (R 혹은 Python)를 활용한 데이터 가공/추출/분석/리포팅 능력 보유• 다양한 분석 기법을 활용하여 가설을 수립 및 검증하고, 도출된 결과를 바탕으로 논리적 추론 및 인사이트를 도출하여 문제를 해결해본 경험 보유• 여러 유관 부서와 협업하여 본인의 분석결과를 바탕으로 데이터 기반의 커뮤니케이션 및 제안 등 액션까지 프로젝트를 주도적으로 이끌어본 경험 보유• 빠르게 변화하는 업무 환경에서 우선순위를 지정하고, 효과적인 결과를 작성하여 대응이 가능하신 분 (효과적인 멀티태스킹 능력은 매우 중요합니다).","• 데이터 시각화 툴, 특히 Tableau를 활용해본 경험 보유• Workflow/Task Scheduler (e.g. airflow), Big data query engines (e.g. Hive, Presto, Spark), data pipeline (ETL)등 활용 경험 보유• 비즈니스 영어 의사소통 능력 보유."
토스씨엑스,"• 토스씨엑스의 전화/채팅 상담 데이터에 대한 수치 통계, 분석을 통한 운영 방향을 수립하고 전사 목표를 세워 이를 달성하기 위한 전략을 세워요.• 각 계열사와의 SLA 관리, 팀 운영 데이터 분석 및 인사이트 보고, 동종/이종 업계 시장조사, 구축 사례 결과 분석 및 타당성 분석과 같은 업무를 수행해요.• 팀 구성원 상담 통계, 캠페인을 관리하며 토스씨엑스 운영 효율화를 위해 노력해요.• 고객 경험(CX)을 바탕으로 문제를 해결하고 타 부서와의 협업을 위한 커뮤니케이션을 주도적으로 수행해요.",• 고객센터 운영 경험(100명 이상)이나 전략을 기획해보신 경험이 필요해요.• 고객 센터 및 상담 앱 등 고객 상담 전반에 해당하는 영역에 대한 이해가 있으신 분이 필요해요.• 주도적으로 데이터를 탐색하고 실행 방안까지 구체적으로 제안할 수 있는 분이 필요해요.• 5년 이상의 고객경험개선 관련 업무 경험과 다양한 기획/운영/회고 과정의 시행착오를 겪어보신 분이 필요해요.• 간결하고 핵심적인 내용으로 신속하고 정확하게 이해 관계자들과 커뮤니케이션 하실 수 있는 분이 필요해요.,
패션앤스타일컴퍼니,"[서비스 기획]• 어플리케이션 및 웹 기반 서비스 기획 및 운영 전반• AI 및 클라우드 환경(GCP, Vertex AI 등)을 활용한 콘텐츠·상품 데이터 분석 및 서비스 설계• 콘텐츠/상품 메타데이터, 사용자 행동 로그 분석을 통한 데이터마이닝 및 추천 로직 기획• 메타데이터 기반 벡터화·유사도 산출 로직 등 데이터 기반 개인화 서비스 설계• 기능 정의서, 정책 문서, 서비스 가이드 등 산출물 작성[서비스 운영 관리]• 서비스의 운영 및 KPI 관리• 사용자 유입/전환/이탈 분석을 통한 핵심 지표 개선• 정량적/정성적 데이터 분석 기반 서비스 개선안 도출.","• 5년 이상의 App/Web 서비스 기획 경력을 보유하신 분• 콘텐츠·상품 데이터 분석을 통한 데이터마이닝 및 추천 알고리즘 기획 경험 보유하신 분• AI·데이터 기반 서비스의 기획 경력을 보유하신 분 (예: 추천, 검색, 개인화 추천 등)• 프로젝트 관리와 개발 프로세스 전반에 대한 이해도가 높으신 분• 강한 책임감으로 변화에 능동적이며 주도적으로 업무를 수행하는 분.","• 클라우드 및 데이터 파이프라인에 대한 이해도가 있으신 분(예 : Vertex Al, Elasticsearch, Redis, StarRocks 등)• GA4, BigQuery, Looker Studio 등 데이터 분석 툴을 활용한 인사이트 도출 경험을 보유하신 분• 콘텐츠 기반 플랫폼 서비스 기획 경험• 패션, 라이프스타일 전반 트렌드 및 미디어 서비스에 대한 관심 및 이해도가 높으신 분• 협업 및 분석 툴에 익숙하신 분 (ex. Figma, GA, Google 플랫폼 등)."
빅스데이터,"• 회사 및 업무부서 소개 ""BigxData""는 데이터 기반 사고력(Data Literacy)을 통해 개인과 기업의 성장을 지원합니다. Data eXperience팀은 변화관리(Change Management)를 중심으로, 데이터와 AI를 통해 조직이 새로운 경험을 디자인하고 내재화하도록 돕는 팀입니다.” • 데이터 기반 변화관리 프로그램을 설계하고 실행합니다.• 고객사의 디지털 전환을 지원하기 위한 Tableau 기반 변화관리 프로젝트를 수행합니다.• Gen AI 서비스를 활용해 업무 혁신 및 조직 학습 문화를 정착 시킵니다.• 주제별 온/오프라인 변화관리 세미나를 기획/운영합니다.• TWBX 데이터 시각화 커뮤니티를 통해 변화 리더들과의 경험을 공유합니다.","• 필수요건 - 데이터 시각화 및 분석 툴(Tableau, Power BI 등) 실무 경험 2년 이상 - 변화관리 또는 조직 전환 관련 프로젝트 경험 - 기획 및 프레젠테이션 역량 - 원활한 커뮤니케이션 및 고객 대응 능력• 선호하는 인재상 - 새로운 지식을 배우고 조직의 변화에 적용하는 것을 즐깁니다. - 데이터와 AI를 활용해 혁신적인 변화관리 방식을 탐구합니다. - 고객사의 변화 여정에 진심으로 공감하고 지속 가능한 성장을 돕습니다. - 팀원과 협업하며 변화관리 프로젝트의 완성도를 높이는 데 열정이 있습니다.","• Tableau 자격증 (Tableau Desktop Foundations 이상)• ChatGPT, Gemini, Claude 등 Gen AI 기반 업무 혁신 경험• 변화관리 프로그램(교육·워크숍 등) 기획 및 운영 경험• 사내/외 커뮤니티 또는 세미나 운영 경험• Slack 및 Salesforce 활용 경험."
