Node_ID,Skill,Community_ID
566,SteamVR,3
567,Storage,3
570,Streaming,3
60,Audio,3
62,Autonomous Driving,3
63,Avalonia,3
579,SystemVerilog,3
580,TCP/IP,3
581,TCP/UDP,3
69,BLE,3
71,BSP,3
583,TLS,3
585,TPM,3
586,TTS,3
590,TensorRT,3
592,Test Case,3
82,Blender,3
88,C#,3
89,C++,3
90,CAD,3
603,UART,3
92,CAN,3
91,CAE,3
606,USB,3
609,Unity,3
611,Unreal Engine,3
99,CGAL,3
613,VHDL,3
619,VPN,3
620,VR,3
107,CUDA,3
621,VTK,3
623,Verilog,3
113,Catch2,3
118,Circuit Design,3
632,Vulkan,3
635,WPF,3
129,Computer Graphics,3
130,Computer Vision,3
644,WebGL,3
645,WebGPU,3
647,WebRTC,3
648,WebSocket,3
653,Win32 API,3
654,WinDbg,3
655,WinUI3,3
656,Windows,3
146,DICOM,3
147,DL,3
662,XR,3
150,DSP,3
664,YOLO,3
162,DataStore,3
168,DeepStream,3
169,Depth Estimation,3
683,vcpkg,3
172,Device Driver,3
174,Digital Twin,3
180,EDR,3
182,EMC/EMI,3
190,Electron,3
191,Embedded,3
192,Endpoint Security,3
193,Ethernet,3
202,FFmpeg,3
204,FPGA,3
212,Firmware,3
218,Foundation Model,3
221,FreeRTOS,3
223,GDI/GDI+,3
224,GDPR,3
225,GLSL,3
227,GPU,3
229,GStreamer,3
230,Game,3
247,HAL,3
248,HCI,3
252,HLS,3
253,HMI,3
265,I2C,3
267,IEC 62304,3
268,IMU,3
270,IPsec,3
271,ISMS-P,3
272,ISO 13485,3
273,ISO 14971,3
274,ISO 26262,3
280,Illustrator,3
282,IoT,3
285,JNI,3
312,L3 Switch,3
313,L4 Switch,3
318,Label Studio,3
324,Leaflet,3
325,LevelDB,3
326,LiDAR,3
328,Linear Algebra,3
330,Linux Kernel,3
338,MATLAB,3
340,MAVLink,3
341,MCAL,3
342,MCU,3
344,MFC,3
345,MISRA C,3
349,MPEG-DASH,3
350,MQTT,3
358,Mapbox,3
363,Medical Device,3
366,Meta Quest,3
368,Metal,3
372,Mobility,3
373,Modbus,3
375,Monday.com,3
379,Multi-thread,3
386,NPU,3
396,Nordic,3
400,Nvidia Issac Sim,3
401,Nvidia Omniverse,3
403,ONNX,3
414,OpenCL,3
415,OpenCV,3
416,OpenGL,3
417,OpenLayers,3
418,OpenSSL,3
421,OpenXR,3
422,OrCAD,3
425,PADS,3
426,PCB,3
427,PDB,3
430,PLM,3
431,PM,3
436,PX4,3
441,Photoshop,3
442,Physics Engine,3
447,Pose Estimation,3
458,Protocol Buffers,3
459,Prototyping,3
465,QNX,3
466,Qt,3
467,Quantization,3
474,RF,3
475,RISC-V,3
477,ROS,3
479,RS232,3
480,RS422,3
481,RS485,3
482,RTC,3
484,RTOS,3
487,Ray,3
502,Robotics,3
511,RxJava,3
257,Hadoop,4
259,Hardhat,4
261,Helm,4
520,SAST,4
10,AIOps,4
523,SDLC,4
533,SRE,4
22,AWS Aurora,4
278,IaC,4
279,Iceberg,4
27,AWS Direct Connect,4
541,Scala,4
32,AWS Kinesis,4
289,JWT,4
550,Shell Script,4
41,Account Abstraction,4
554,Smart Contract,4
299,Juniper,4
558,Solidity,4
559,SonarQube,4
560,Spark,4
51,Ansible,4
564,Spring WebFlux,4
53,Apache,4
307,Koin,4
311,L2 Switch,4
58,ArgoCD,4
315,LLMOps,4
577,SwiftUI,4
578,Switch,4
323,Layer 2,4
68,BGP,4
331,LiveData,4
76,BeautifulSoup,4
77,BentoML,4
78,BigQuery,4
591,Terraform,4
334,Loki,4
81,Bitrise,4
336,Lottie,4
83,Blockchain,4
84,Blockchain Node,4
597,Trino,4
93,CCIE,4
94,CCNA,4
95,CCNP,4
608,Unit Test,4
98,CEX,4
356,MVP,4
360,Markdown,4
365,Message Queue,4
625,ViewModel,4
374,Model Serving,4
633,WAF,4
636,Wallet,4
641,Web3,4
642,Web3.js,4
387,Navigation Component,4
137,Cross-browsing,4
138,Crypto,4
139,Cryptography,4
141,Cypress,4
143,DApp,4
145,DEX,4
658,Wireframe,4
405,OP Stack,4
151,Dagger Hilt,4
408,OSPF,4
407,OSCP,4
409,OWASP,4
154,Data Extraction,4
666,ZK-Rollups,4
155,Data Governance,4
157,Data Modeling,4
158,Data Quality,4
159,Data Warehouse,4
160,DataBinding,4
411,Observability,4
420,OpenTelemetry,4
166,DeFi,4
428,PHP,4
685,보안약점진단원,4
686,정보보안기사,4
687,정보보호,4
181,ELT,4
438,Paging,4
183,EMR,4
187,ETL,4
188,EVM,4
194,Ethers.js,4
197,Exchange,4
454,Prometheus,4
461,Pulsar,4
208,Finance,4
210,Fintech,4
468,QueryDSL,4
214,Flink,4
470,R,4
217,Fortify,4
219,Foundry,4
233,Geth,4
237,GitLab CI,4
238,GitOps,4
239,Glide,4
240,Go,4
495,Redshift,4
499,Retrofit,4
244,Grafana,4
504,Room,4
505,Router,4
509,Rust,4
512,RxSwift,5
260,Healthcare,5
529,SPM,5
24,AWS CloudFormation,5
539,SWC,5
295,Jetpack,5
296,Jetpack Compose,5
300,KMM,5
302,KServe,5
47,Android,5
48,Android SDK,5
49,Android Studio,5
56,Apps Script,5
57,AppsFlyer,5
568,Storyboard,5
575,Swift,5
576,Swift Concurrency,5
70,BLoC,5
73,Babylon.js,5
86,Braze,5
599,Tuist,5
605,UIKit,5
355,MVI,5
357,MVVM,5
614,VIPER,5
103,CQRS,5
361,Material Design,5
111,Cassandra,5
122,Clean Architecture,5
637,WatchOS,5
125,CodePush,5
126,Codec,5
128,Combine,5
133,Core Graphics,5
134,Coroutine,5
651,Webtoon,5
659,XCTest,5
663,Xcode,5
152,Dart,5
410,Objective-C,5
672,ePUB,5
673,iOS,5
674,iPadOS,5
424,PACS,5
681,tvOS,5
435,PRD,5
195,Event-driven,5
451,PowerShell,5
198,ExoPlayer,5
199,Expo,5
457,ProtoPie,5
203,FHIR,5
206,Fastlane,5
211,Firebase,5
215,Flow,5
216,Flutter,5
232,GetX,5
251,HL7,5
243,Google Workspace,5
500,Riverpod,5
501,Roadmap,5
246,Growth Hacking,5
249,HIG,5
250,HIS,5
507,Ruby,5
508,Ruby on Rails,5
255,HTML Canvas,5
