기업명,주요업무,자격요건,우대사항
씨메스(CMES),"• 각종 카메라, 로봇, AI 모델을 연결해서 로봇 프레임워크 개발 • 웹 기반 로봇 프레임워크 backend 개발• 프레임워크를 통해 얻어진 log db화• Test 시나리오 재생 프레임워크 개발.","• 경력 : 3~10년• 사용언어 : python, C++, javascript• framework : FastAPI, React• 기타 : HTML.","• 선형 대수학• FSM 설계 경험이 있으신 분 • ros, zeromq 사용 경험이 있으신 분 • Python 웹 프레임워크 경험 : Django, Flask, Next.js등과 같은 프레임워크 사용 경험이 있으신 분• 데이터베이스 관리 : SQL, NoSQL 데이터베이스와의 통합 및 관리 경험이 있으신 분 • API 개발 : RESTful API 및 GraphQL API 설계 및 구현 경험이 있으신 분• 클라우드 서비스 경험 : AWS, Azure, Google Cloud Platform 등 클라우드 환경에서의 개발 경험이 있으신 분 • 버전 관리 시스템 사용 경험 : Git과 같은 버전 관리 도구를 사용한 협업 경험이 있으신 분• 테스트 및 디버깅 능력 : 유닛 테스트, 통합 테스트 작성 및 디버깅 능력을 가지신 분• 보안 및 인증 : 백엔드 시스템의 보안 및 인증 메커니즘에 대한 이해도가 있으신 분."
브이바디,"• 브이바디 체형 분석 백엔드 시스템 개발 - Python 기반 서버 및 API 개발 (FastAPI, Flask 등) - DB 설계 및 운영 (사용자/스캔 데이터 저장 및 관리) - 체형 분석 및 AI 모델 연동을 위한 백엔드 로직 구현• 하드웨어-앱 연동 서버 구축 및 운영 - 스캐너 장치에서 수집한 데이터를 안정적으로 수신·처리 - 실시간 데이터 스트리밍 및 처리 파이프라인 구현• 운영 및 모니터링 시스템 개발 - Redis 기반 캐시/작업 큐/세션 관리 - 원격 진단 및 서버 상태 모니터링 도구 개발• 사용자 경험을 위한 기능 개발 및 최적화 - 실사용자 피드백 기반 기능 추가 및 성능 개선 - 분석 데이터 시각화 및 관리 도구 개발• 그 밖에도 제품 개발을 위해, 예측하기 어려운 다양한 업무를 주도적으로 해결해요.","• Python 기반 서버/백엔드 개발 경험이 있으신 분• REST API 혹은 웹 프레임워크(FastAPI, Flask, Django 등) 사용 경험이 있으신 분• DB 설계 및 운영 경험 있으신 분(PostgreSQL, MongoDB 등)• Linux 환경에서 서버 세팅, 배포, 운영 경험이 있으신 분• 논리적으로 문제를 해결하고, 팀과 소통하며 제품을 함께 개선하는 걸 좋아하시는 분.","• Docker & Kubernetes – 컨테이너 빌드 및 오케스트레이션 경험• CUDA/GPU 프로그래밍 이해 또는 활용 경험• AWS S3 및 클라우드 스토리지 운영 경험 (파일 관리, 업로드/다운로드 파이프라인 구축)• Nginx 활용 경험 (API Gateway, 로드밸런싱)• AI/비전 관련 백엔드 연동 경험• 초기 단계 서비스의 아키텍처 설계 및 구축 경험."
더그로스,"• 자동화 시스템 개발 및 운영• Python 기반 백엔드 자동화 스크립트/서비스 개발• 단순 박본 업무 자동화 및 반복 가능한 구조 설계/모듈화• 운영, CS 등 실무부서와 협업을 통한 자동화 수요 분석• 자동화 로직/인프라 문서화 및 사용자 가이드 작성.",• Python 기반 백엔드/스크립트 개발 경험• API 기반 서비스 연동 및 자동화 경험 보유자• 비개발 조직과 원활한 커뮤니케이션 역량을 보유하신 분• Git 기반 협업 경험이 있으신 분.,"• ChatGPT 등 LLM API 연동 경험자• Selenium, Playwright 등 활용 자동화 개발 경험자• Slack, Notion, Google Workspace 등 SaaS API 자동화 가능하신 분."
바로팜,"• Restful API 설계 및 개발• 파트너, CMS 페이지 개발• AWS 기반 인프라 운영.",• 백엔드 개발 경력 5년 이상 보유• Python 언어를 사용한 개발 경험 보유• 확장 가능한 설계와 끊임 없이 코드를 개선하시는 분• 강한 책임감으로 능동적으로 직무에 전념하는 분• 주도적인 개선안 추진을 위해 유관부서와 소통을 주저하지 않는 분.,• 이커머스 플랫폼 정산 관련 개발 경험하신 분• 대용량 트래픽 운영 경험이 있으신 분• 코드 리팩토링에 대한 경험과 이해가 높으신 분• 효율과 생산성을 고려한 설계에 능하신 분.
소크라에이아이,"[Product 개발 1팀을 소개합니다.]소크라에이아이(Socra AI) 프로덕트 개발 1팀 백엔드 파트는 현재 8명으로 구성되어 있으며, 리얼클래스, 리얼스피킹, 리얼아카데미 등 주요 리얼 서비스와 라인업 공통 기능(계정, 결제, 상품, 물류 등)을 아우르는 백오피스 시스템의 백엔드 개발을 담당하고 있습니다.백엔드파트에서는 아래와 같은 기술을 주로 사용하고 있습니다.• Django / FastAPI / MySQL / PostgreSQL / GitHub / AWS / Docker / Redis[이런 업무를 담당합니다.]• 아래와 같은 팀 담당 업무 중 일부를 입사 시기에 따라 적합한 업무를 담당합니다.• 회사의 전반적인 운영을 위한 백오피스 시스템의 기능 개발을 담당합니다.• 계정, 결제, 상품, 물류 등 공통 핵심 기능을 유지보수하며 안정적인 서비스를 제공합니다.• 리얼클래스, 리얼아카데미, 리얼스피킹 등의 리얼 라인업 제품 개발과 유지보수를 담당합니다.","[이런 분을 찾고 있습니다.]• 웹 백엔드 개발에 관하여 3년 이상의 경험 혹은 그와 동등한 능력이 있으신 분• MySQL 혹은 PostgreSQL 등의 RDB를 기반으로 하여 Django Rest Framework (DRF)을 최근 2년 이내 1년 이상 사용하신 경험이 있으신 분• 개발 사양 공유를 위하여 drf-yasg, drf-spectacular 등 API 문서 자동화 도구를 실무에서 사용하여 업무를 진행해보신 분• 테스트 코드 기반의 CI/CD 배포자동화 환경 하에 개발을 진행해보신 분• Github / Bitbucket등 Git 기반 협업 플랫폼을 기반으로 한 코드 협업 경험 및, Kanban Board 기반 혹은 Github Issue 등 이와 유사한 쳬계를 기반으로 한 프로젝트 관리 / 이슈 관리 경험이 있으신 분.","[이런 분이면 더욱 좋습니다.]• FastAPI를 기반으로 한 개발 경험이 최근 2년 이내 1년 이상 있으신 분• 오픈소스 프로젝트에 기여한 경험이 있으신 분• 기획, 디자인, 마케팅 등 다양한 직군과의 원활한 협업 및 의사소통이 가능하고, 공통의 목표를 위하여 문제를 잘 해결해나가실 수 있으신 분• 제품 설계부터 개발, 출시, 운영까지의 전체 주기의 경험이 있으신 분."
와이피랩스(커넥팅),"• 매칭 시스템, 추천 시스템, 국제화, 인증, 결제, 프로모션 등 커넥팅의 전체 백엔드 시스템을 설계, 개발하고 운영합니다.• 다양한 기술과 사용 사례에 대한 이해를 바탕으로 안정적이고 확장 가능한 시스템을 구축합니다.• 시스템의 성능과 안정성을 지속적으로 모니터링하고 개선합니다.• 적극적으로 동료들의 코드를 리뷰하고 피드백을 반영해 코드 품질을 높입니다.",• 컴퓨터 공학/과학 혹은 관련 분야의 학사 학위 혹은 이에 준하는 경력• 3년 이상의 소프트웨어 개발 경험• 3년 이상의 클라우드 환경에서의 개발 경험• 최신 웹 서비스 아키텍쳐에 대한 이해• 1개 이상의 RDBMS와 NoSQL 사용 경험.,"• 1년 이상의 Python(Django), Typescript 기반 서버 개발 경험• 1년 이상의 Full-Stack Observability 도구 사용 경험• 10,000명 이상의 사용자가 있는 서비스를 1년 이상 운영 및 개선한 경험• 운영 중인 서비스의 점진적인 마이그레이션 및 성능 최적화 경험• 매치메이킹 서비스 개발 경험."
현대오토에버,• OEM 음성인식 서비스 연동• 대규모 언어 모델을 통한 음성인식 서비스 제공• chatGPT 활용을 위한 프롬프트 엔지니어링.,"• Python 활용 역량• OS : Linux• DB : Postgresql, Redis, Milvus• 백앤드 서비스 개발 갱험.","• Cloud(AWS, Azure 등) 경험자• 컴퓨터/IT 관련 전공자• 음성인식 서비스 개발 경험자• LLM 프롬프트 엔지니어링 개발 경험자."
페이커즈,"• 비전 모델과 LLM을 결합하여, 지적재산권을 통합 분석하는 하이브리드 AI 시스템 개발• 침해 탐지·분류·리포트 생성 등 사내 주요 워크플로우를 자동화하기 위한 AI 파이프라인 설계 및 구현• 지적재산권 데이터에 맞는 모델 Fine-tuning 및 RAG 기반 시스템 설계• 데이터 엔지니어 및 관련 팀과 협업하여 AI 기반 신규 기능/서비스 기획 및 구현 지원.","• 생성형 AI 및 멀티모달 모델(GPT, CLIP, LLaVA, Gemini, Claude, Stable Diffusion 등)을 활용한 이미지·텍스트 융합 분석 또는 자동화 프로젝트 경험 • Python 기반 AI/ML 개발 능력• 새로운 기술을 빠르게 학습하고 실무 문제를 구조화·실험으로 해결할 수 있는 능력.","• 이미지 유사도 분석, Feature Matching, Embedding 기반 탐지 시스템 구현 경험 • Vision-Language 모델 또는 RAG 시스템 구축 경험 • 데이터 파이프라인, 크롤러, 또는 RAG 기반 검색·지식시스템 구축 및 연동 경험."
어센트코리아(Ascent Korea),"• ChatGPT 등 AI 응답 결과를 자동으로 수집(crawling, scraping)하는 시스템 개발 및 운영• 웹 브라우저 상의 특정 페이지(예: 검색결과, 문서 등) 데이터 크롤링• 수집한 데이터를 정제하고 Google Cloud Platform(GCP)의 데이터베이스(BigQuery 등)에 자동 적재• 수집/적재된 데이터를 조회/분석할 수 있도록 간단한 API 또는 대시보드 연동 지원• 크롤링 및 적재 자동화를 위한 스케줄링 시스템 관리 (예: Cloud Scheduler, Airflow 등)※ 자체 Saas솔루션인 리스닝마인드 허블에 대한 데이터 엔지니어 포지션은 아닙니다. 허블의 데이터도 활용은 하지만 컨설팅본부의 사업을 위한 별도의 데이터 엔지니어 포지션 입니다.","• 관련 경력 1~5년• 자연어 등 비정형 데이터 처리 경험• 웹 크롤링 및 데이터 수집 자동화에 대한 실무 경험 (HTML/CSS/DOM 구조에 대한 이해도)• Python기반의 자동화 스크립트 작성 능력 (Selenium, BeautifulSoup, Scrapy 등)• 데이터 정제 및 가공 경험 (pandas, SQL 등)• 데이터 파이프라인 구축/운영 경험 (ETL 또는 ELT)• GCP(Google Cloud Platform) 서비스 활용 경험 (특히 BigQuery, Cloud Storage, Cloud Functions 등)• Airflow 또는 Cloud Composer 등 워크플로우 스케줄러 활용 경험• Git 등 협업을 위한 기본적인 형상관리 도구 사용 능력.","• R, Node.js(선택) 활용 경험• JavaScript 렌더링 기반 사이트 크롤링 대응 경험 (예: Puppeteer, Playwright)• 개인정보보호 및 크롤링 윤리에 대한 기본 지식• Tableau, Power BI 등 BI 도구 활용 경험."
두들린,"모델 설계, 학습, 평가 등 다양한 AI 모델의 End-to-End 개발 사이클을 주도하며, 모델 성능 향상을 위한 지속적인 연구를 수행합니다.• AI모델 E2E 개발 사이클 주도 : LLM, STT, 멀티모달 등 다양한 AI 모델의 설계, 학습, 평가를 주도해요.• 지속적 연구 및 실험 환경 구성 : 모델 성능 향상을 위한 최신 AI 논문 기반의 연구를 수행하고, 빠른 실험 및 검증을 위한 환경을 주도적으로 구축해요.• 성능 고도화 및 피드백 반영 : 배포 이후 유저 피드백 및 정량적 지표를 기반으로 모델 성능을 지속적으로 평가하고 개선해요.• CTO 협업 및 제품화 : CTO와 함께 기술 PoC 단계부터 참여하여 기술 가능성을 검증하고, 연구 결과물을 바로 제품으로 연결하는 풀 사이클을 경험해요.","• 관련 전공 석사 이상의 학위를 보유하신 분• AI/ML 도메인 전반에 대한 이해 및 특정 한 개 이상의 도메인(CV/NLP/Multimodal 등)에 깊은 지식이 있으신 분• Tensorflow, Pytorch 등 AI/ML 프레임워크 활용 능력을 갖추신 분• 최신 기술 동향을 파악하고 이를 빠르게 적용할 수 있는 능력을 보유하신 분• 비즈니스와 기술을 연결해 비즈니스의 성장과 임팩트를 창출해내고 싶은 분• 연구 실적 (논문, 프로젝트 문서 등)을 서류에 함께 첨부해 주세요!",• LLM 모델 학습 주도 경험이 있으신 분• 관련 탑티어 학회 및 저널 논문 게재 경험이 있으신 분• MLOps 등 모델 실험 및 평가 환경 구축 경험이 있으신 분• 실험적 아이디어를 빠르게 PoC로 구현한 경험이 있으신 분• 개발 단계에서 API 기반 실무 구현 및 서빙 경험을 보유하신 분.
에이치와이교육,"• RAG 아키텍처 설계 및 개발 - 최신 입시 데이터를 VectorDB에 저장·관리 - 검색 쿼리 최적화 및 ChatGPT API와의 RAG 파이프라인 구축2. 데이터 처리 및 벡터화 - 텍스트 데이터(생활기록부, 입시자료, 대학별 입결) 전처리 - Embedding 모델(OpenAI Embeddings, BERT 등) 적용 및 벡터 변환3. 검색 성능 최적화 - 질의응답(QA) 성능 개선 및 관련도 높은 검색 결과 제공 - 데이터 인덱싱, 재검색(Re-ranking), 필터링 알고리즘 구현4. 웹 서비스 연동 - FastAPI, Node.js 등 백엔드 서버와 AI 검색 기능 연동5.운영 및 고도화 - 신규 입시 데이터의 자동 수집·업데이트 파이프라인 구축 - 사용자 피드백 기반 모델 성능 개선.","포트폴리오, 자기소개서 제출 필수.",커뮤니케이션 우수자.
제이투케이,• 로봇 소프트웨어 설계 및 개발• 로봇 시스템의 성능 최적화 및 유지보수• 다양한 프로젝트를 통한 기술적 문제 해결.,파이썬 c 언어 가능.,• ROS(로봇 운영 체제) 경험• AI 및 머신러닝 관련 프로젝트 경험• 팀 협업 및 커뮤니케이션 능력.
로민,"이번에 모집하는 “AI 백엔드 시스템 엔지니어”는 대용량 데이터를 효율적으로 처리하고, AI 모델을 최적화하여 서비스에 적용하는 백엔드 시스템을 구축하는 핵심 역할을 담당하실 분을 찾고 있습니다.• 백엔드 아키텍처 설계 및 운영 (On-Premise 및 Cloud 환경)• 대용량 문서 데이터 처리 및 최적화• JSON 기반 데이터 송수신 로직 설계 및 구현• MSA 기반의 백엔드 시스템 설계 및 운영• Document AI 모델 서빙, API 개발 및 최적화• ML 파이프라인 및 데이터 처리 파이프라인 구축• MLOps 구축 및 운영을 통한 모델 서빙 및 배포 자동화• RAG 기반 AI 시스템 설계 및 구현• 서비스 안정성을 위한 로그 수집 및 모니터링 시스템 구축• 주요 언어 및 프레임워크: Python, FastAPI• 데이터베이스: PostgreSQL, Redis• 클라우드 및 인프라: AWS (S3, Lambda, ECS 등), Docker, Docker-Compose• 기타: Git, CI/CD, 대용량 데이터 처리 기술, Kubernetes, Istio, Helm, Triton.","• 백엔드 개발 경력 2년 이상 또는 그에 준하는 역량을 보유하신 분. - 단, 전문연구요원(병역특례) 지원자의 경우, 해당 경력 요건과 무관하게 지원 및 채용 절차 진행이 가능합니다.• AI 모델 서빙 및 ML 파이프라인 관련 기본 지식을 보유하신 분.• On-Premise 및 클라우드 환경에서의 개발 및 운영 경험을 보유하신 분.• 백엔드 성능 최적화 및 대용량 데이터 처리 경험을 보유하신 분.• 업무 진행 및 개발 결과를 체계적으로 문서화할 수 있는 분.• 팀원들과 원활한 협업 및 커뮤니케이션 능력을 보유하신 분.","• AI 모델 서빙 또는 ML 파이프라인 구축 경험을 보유하신 분.• On-premise 서버 배포 솔루션 개발 경험을 보유하신 분.• MLOps 구축 및 운영 경험을 보유하신 분.• RAG 기반 AI 시스템 설계 및 구현 경험을 보유하신 분.• OCR, NLP, LLM, RAG 등 문서 AI 관련 프로젝트 경험을 보유하신 분.• Kubernetes, Istio, Helm 등 클라우드 환경 구축 및 운영 경험을 보유하신 분.• 대규모 트래픽을 처리할 수 있는 백엔드 아키텍처 설계 및 운영 경험을 보유하신 분.• DevOps 및 자동화된 배포 환경 구축 경험을 보유하신 분."
피클플러스,"• 피클플러스 백엔드 시스템을 리드하고 설계·개발·운영을 주도• 글로벌 진출, 신규 구독 서비스 출시 등 새로운 사업 기회에 맞춰 플랫폼 아키텍처를 고도화하고 확장성 높은 시스템 설계• 다양한 기술 부채와 성능 개선 과제를 식별하고 해결.","• 5년 이상의 백엔드 개발 및 운영 경험, 또는 그에 준하는 실력과 경험이 있는 분• 하나 이상의 웹 프레임워크(Django, NestJS 등)를 깊이 이해하고 프로젝트에 적용한 경험이 있는 분• 복잡한 도메인을 이해하고 여러 요구사항들을 비즈니스 로직과 기술로 풀어내실 수 있는 분.• 제품의 성공과 기술적 개선 사이의 트레이드 오프를 고민하며 좋은 답을 찾기 위한 노력을 지속적으로 해보고, 그 과정에서 주변 이해관계자들과 원활한 의사소통이 가능하신 분• 사용자 트래픽을 빠르고 안정적으로 처리할 수 있게 하기 위해 고민하고 개발해본 경험이 있는 분 - DB 성능 최적화, 캐시 설계, 비동기 프로그래밍, 이벤트 드리븐 아키텍처, MSA 구조, 부하테스트 경험 등• 테스트코드를 작성하고, 지속적인 서비스 모니터링을 통해 안정적인 서비스를 운영하려 노력한 경험이 있으신 분.","• Django를 포함해 Python 계열 웹프레임워크를 다뤄본 경험이 있으신 분• 대용량 트래픽 상황 또는 글로벌 서비스 환경에서 여러 엔지니어링 이슈를 경험하고 해결해보신 분• AWS 기반 클라우드 인프라 운영 경험 (ECS, Lambda, S3 등)• IaC 도구를 활용해 인프라를 효율적으로 관리해본 경험이 있으신 분• 목적조직에 소속되어 미션에 공감하며 일하는 문화를 선호하시는 분• 팀 내에서 민첩하게 의사결정하고 빠른 주기로 업데이트하는 애자일 프로세스에 익숙하신 분."
그립랩스,[메인 기술 스택 - 필수]• AI 솔루션 개발/운영 - 파이썬• 그외 다양한 R&D 업무.,• 파이썬 기반의 백엔드 개발 경험이 있으신 분• AI를 적극적으로 활용하는 개발 경험이 많으신 분• 소프트웨어 엔지니어링에 대한 본인만의 경험이 있으신 분• Why 에 대한 고민을 하시는 분• 더 높은 수준으로 일하고 싶은 분• 정직하신 분.,• 자바 기반의 프로그램 개발/운영도 무리가 없으신 분• 프레임워크/플랫폼을 직접 개발하고 운영하고 싶으신 분• AI 모델을 파인튜닝을 해보신 분• 취미가 개발이신 분.
피에프씨테크놀로지스,"• 최고의 금융 경험을 제공하기 위한 제품 사용 여정을 개발하고 개선해요.• 도메인(e.g. 대출, 투자) 간 독립적이고 Lean한 개발을 위해 Microservice 아키텍처로 개발 및 서비스를 제공해요.• 매출에 직결되는 기능 개발과 금융의 기초를 쌓아가는 코어 기능 개발을 함께 풀어나가요.• 서비스의 전체 흐름이 사람 없이, 빠르게 이루어질 수 있도록 프로세스를 설계하고 자동화하는 역할을 해요.• 100% AWS 클라우드 환경에서 다양한 서비스를 활용하여 금융 아키텍처의 기준을 만들어가요.• 엄격한 정확성 및 확장성이 요구되는 제품 기능들에 대해 구축, 테스트, 배포까지 담당해요.","• Spring Framework(Java / Kotlin)를 이용해서 Web Application 개발/운영을 3년 이상 해보신 분• Python Web Framework(Django, FastAPI 등)를 이용해서 Web Application 개발/운영을 3년 이상 해보신 분• 여신 흐름(대출, 투자, 상환)에 대해 관심이 있고, 해당 시장의 문제를 해결하는 데에 관심이 있으신 분• 유저가 겪는 문제에 대해 기술 기반 해결책을 제시함으로써 고객 경험을 개선할 수 있으신 분• 담당한 서비스에 대해 오너쉽을 가지고 있으신 분• 서비스에 적합한 아키텍처를 끊임없이 고민할 수 있으신 분• RDBMS 및 Transaction에 대한 이해가 있으신 분• REST API 디자인에 대한 이해가 있으신 분.",• Microservice 아키텍처를 효율적으로 운영해본 경험이 있으신 분• 이벤트 기반의 시스템에서 Kafka를 활용 및 운영해본 경험이 있으신 분.
데이터라이즈,"Datarize 의 고객사가 이용하는 Datarize Console을 만듭니다.■ 메시지/온사이트 서비스 • CRM 메시지와 온사이트 배너를 통해 고객의 매출 증대에 기여합니다. • 분석 데이터를 바탕으로 일 수백만 건 이상의 개인화된 콘텐츠가 안정적이고 빠르게 고객에게 전달될 수 있는 파이프라인을 설계 및 구현합니다. • 다양한 데이터의 Integration, 퍼포먼스 향상, 빠르게 변화하는 고객에 니즈에 대응할 수 있는 유연한 설계를 고민하고 적용합니다.■ 결제 서비스 • PG사의 다양한 인터페이스에 맞게 유연하게 구성하고 처리할 수 있는 시스템을 개발합니다. • 다양한 유즈케이스와 복잡한 정책을 간결하고 일반화시키는데 집중합니다. • 내부 정산 및 관리자용 시스템을 개발합니다.■ 진단 • 데이터 분석가와의 협업을 통해 고객이 자신의 쇼핑몰을 진단할 수 있도록 주요 지표를 가시적으로 제공합니다. • 데이터 가시화에 필요한 데이터의 형태와 효율적인 대용량 처리 방법에 대해 고민합니다.■ 인프라 • 전사적으로 사용하는 인프라를 운영 관리합니다. • 대량의 데이터를 제공하기 위한 확장성 있는 기술들을 연구하고 적용합니다.",• 3년 이상 5년 이하의 실무 경험이 있으신 분 • 1개 이상의 프로그래밍 언어에 능숙하신 분• 코드 리뷰 및 의견 공유에 있어 적극적인 분• 내가 만든 제품을 고객이 직접 사용하는 순간! 그때의 긴장감과 뿌듯함을 즐기시는 분.,"• 좋은 코드와 설계를 위한 고민 그리고 테스트의 중요성을 인지하고 계신 분• 새로운 것을 배움에 주저함이 없고 주변 동료들과 나누고 싶어 하시는 분• 팀 플레이어로서 동료들과 함께 협력하여 문제를 해결해 나가시는 분• 작은 규모의 회사에서 좋은 업무 문화를 함께 만들어 나가고 싶은 분 • 이커머스 및 광고, CRM 솔루션 서비스 개발 경험이 있으신 분."
데일리펀딩,• 데일리펀딩 서비스 웹 프론트엔드 플랫폼 개발• 크로스플랫폼 앱 개발 (React-Native).,"• React를 통한 프론트엔드 개발이 가능한 분 (React 개발 경력 2년 이상 or 그에 준하는 역량 보유자)• React Lifecycle 과 SPA에 대한 이해가 있는 분• ES6 이상의 Modern Javascript에 대한 이해가 있는 분• HTML, CSS에 대한 이해가 있는 분• Git을 통한 협업이 가능한 분.",• 동료와의 유연한 소통과 협업을 즐기는 분• 더 나은 사용자경험을 위해 끊임없이 고민하고 연구하는 분• 금융 프로젝트 기여 경험이 있는 분• Typescript 개발 경험이 있는 분• React Hooks 개발 경험이 있는 분• SSR 개발 경험이 있는 분 (Next.js를 사용하는 프로젝트가 있습니다)• CSS-in-JS에 대한 지식이 있는 분 (프로젝트에 따라 Sass 또는 Styled Component를 사용합니다).
에이비일팔공(AB180),"• 프론트엔드 팀 내외의 개발 환경 및 업무 프로세스 개선• 안정적인 소프트웨어 개발을 위한 SDLC 설계, Best Practice 발굴• 애널리틱스 대시보드를 비롯한 제품들의 프론트엔드 기능 구현 및 고도화.","• 5년 이상의 프론트엔드 개발자로서의 실무 경험• React, TypeScript 기반의 웹 어플리케이션 개발 능력• 최신 기술 및 트렌드에 관한 빠른 이해와 습득력• 여러 조직 간 원활한 의사소통이 가능하고 업무 프로세스 개선에 관심이 많은 분• 오버엔지니어링과 언더엔지니어링 사이에서 최선의 해결 방법을 찾는 데 관심이 많은 분.","• Next.js, Remix 등 서버 스트리밍 / 서버 사이드 렌더링 (SSR) 어플리케이션 개발 경험• 중규모 혹은 마이크로 프론트엔드 구조를 갖춘 서비스의 구축 및 개발 경험• D3 등을 사용한 데이터 시각화, 프론트엔드 테스팅 관련 경험."
힐링페이퍼(강남언니),"• 머신러닝 모델의 개발부터 프로덕션 배포까지 자동화된 프로세스 설계 및 구현• 시뮬레이션 및 A/B 테스트를 설계하고 분석 결과 기반 개선점 도출 및 개선• 검색 추천 등 사용자 경험에서 발생하는 주요 결함의 근본 원인 분석• 가장 최적의 기술(ML, DL, LLM 등)을 활용한 문제 해결 방안 제안 및 구현.","• 5년 이상의 고객 경험 개선을 위한 ML/DL 기반의 서비스 적용 경험을 보유하신 분• Python 기반 통계 모델부터 ML, DL, LLM까지 문제 해결을 위한 최적의 솔루션을 제안하고 프로덕션화한 경험을 보유하신 분• 다양한 모델의 기획, 개발, 배포, 운영까지 End-to-End 경험을 보유하고 각 단계의 핵심 요소를 명확히 인지하신 분• 문제의 핵심을 파악하고 데이터를 기반으로 예상 임팩트를 추론하여 해결 방안을 주도한 경험을 보유하신 분• 동료들과 원활한 커뮤니케이션 및 협업 능력을 갖추신 분.","• 모델 CI/CD와 모니터링 요구 사항 직접 설계/구축 경험을 보유하신 분• 클라우드 네이티브 환경에서 ML 서빙 인프라를 운영하고, 분산 시스템 개선과 자동화를 주도해 본 분• 컴퓨터 공학 또는 관련 분야에서 석사/박사 학위를 보유하신 분• e-commerce, 소셜 네트워크, 검색 엔진 관련 기업에서의 업무 경험이 있으신 분• 대규모 언어 모델(LLM) 또는 생성형 AI에 대한 실무 경험이 있으신 분."
