기업명,주요업무,자격요건,우대사항
티맵모빌리티,"[AI Agent 시스템 개발 및 운영]• LLM 기반 AI Agent 설계 및 개발합니다. (GPT-4, Claude 등)• LangChain, AutoGPT 등 프레임워크 기반의 지능형 Agent 아키텍처 구축합니다.• 다양한 도구, 외부 API와 연동되는 Tool-Using Agent 개발합니다.• 장기 기억(Memory), Vector DB, RAG 기반 문맥 처리 및 고도화합니다.[AI Agent 플랫폼 및 서비스 개발]• 신규 및 기존 서비스(대화형 AI, 분석 도구 등) 설계, 개발, 운영합니다.• 사용자와 상호작용하는 Web/App 기반 UI 개발합니다. (Front-end)• AI, 백엔드 시스템, 외부 서비스와 연동되는 서버/API 구축합니다. (Back-end)[데이터 및 모델 엔지니어링]• 대화, 로그, 상호작용 등 다양한 데이터 파이프라인 설계 및 품질 관리합니다.• 자연어처리, 음성인식, 감성분석 등 AI 모델 학습/배포 및 성능 개선합니다.• 실시간 데이터 처리, 대시보드 및 시각화 기능 구현합니다.[운영/협업/품질관리]• 제품 품질 향상을 위한 테스트 자동화, 모니터링, 서비스 안정화합니다.• DevOps 및 CI/CD 환경 기반의 클라우드 자동화/배포/운영합니다.(AWS, GCP 등)• 기획, 디자인, QA, 데이터 과학자 등 다양한 직군과의 협업 주도합니다.","• Software Engineer 경력 3년 이상이거나 이에 준하는 경험을 보유하신 분 (Front-end / Back-end / Data / ML 중 1개 이상)• Python, Java, JavaScript(React 등), SQL 중 하나 이상에 능숙하신 분• RESTful API 설계 및 DB 운영 경험 보유하신 분• AWS, GCP, Azure 등 클라우드 환경에서의 서비스 개발 및 배포 경험 보유하신 분• 복잡한 데이터 흐름 및 시스템 구조에 대한 이해와 최적화 능력 보유하신 분• 다양한 팀과 명확한 의사소통이 가능한 커뮤니케이션 역량 보유하신 분.","• 대화형 AI, NLP, 음성인식 등 AI/ML 솔루션 실무 경험 보유하신 분• Spark, Kafka 등 대용량/실시간 데이터 처리 기술 경험 보유하신 분• 데이터 파이프라인, ETL, MLOps, DevOps 설계 및 운영 경험 보유하신 분• React, Vue 등 최신 프론트엔드 프레임워크 기반 UI 개발 경험 보유하신 분• Docker, Kubernetes 등 컨테이너 기반 자동화/배포 환경 경험 보유하신 분• 스타트업/스케일업 환경에서 서비스 기획-개발-런칭까지 주도적으로 경험 보유하신 분• 영어 또는 다국어 기반의 글로벌 협업 환경 경험 보유하신 분."
넥슨코리아(NEXON),• Computer Vision 및 Multimodal AI 분야의 선행 기술 조사 및 서비스 적용 방안 탐색• 게임 관련 이미지·영상·텍스트 정보를 이용한 예측/생성 모델 연구 개발 및 고도화.,"• [지원 시 필수 제출] 자기소개서 (분량 자유)(1) 자유롭게 본인을 소개해 주시고 지원하신 분야에 적합하다고 생각하는 이유를 말씀해 주세요.• 다양한 Computer Vision 또는 Multimodal AI 응용 분야에 대한 2년 이상의 실무 경험이 있으신 분• 이미지, 영상, 텍스트 등 다양한 유형의 데이터를 활용해 모델을 개발하고 서비스에 적용해 본 경험이 있으신 분• 문제 해결을 위한 주도적인 실험 설계 및 분석 역량을 보유하신 분• 분석 과정 및 결과를 명확하게 전달하기 위한 시각화, 문서화, 커뮤니케이션 역량을 갖고 계신 분.","• 게임 산업에서의 AI 기술 적용에 대한 관심이 많으신 분• 다양한 AI 기술 트렌드에 대한 지속적인 관심이 있으신 분• 모델 개발에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분."
소울아트,• Pose Estimation을 비롯한 다양한 인간 인식과 관련된 AI 모델을 개발합니다.• 다양한 플랫폼에서 구동가능한 Soulart AI Platform에 맞는 모델을 설계 및 최적화합니다.• 소비자와 산업군과 직접 이야기하며 빠르게 제품을 발전시킵니다.• 핵심 AI 알고리즘을 사용할 다양한 사용자 경험을 설계합니다.,"저희는 요건을 넘어, 문제 해결과 기술에 관심있는 다양한 사람들과 이야기하고 싶습니다.• 사무실 대면근무• 인간 인식에 대한 깊은 관심• Motion Detection, Optical Flow 등 다양한 CV 알고리즘에 대한 이해• 실제 서비스 환경에서의 모델 성능 모니터링 및 개선 경험• 이론적 연구를 넘어 실제 프로덕트로 이어질 수 있는 통찰과 책임감.","우대사항에 대한 모든 업무를 담당하지 않으며 경험에 맞는 포지션 배치가 이루어집니다.• RGB, Depth, LiDAR, IMU 등 다양한 물리 센서 기반 AI 모델 개발 경험• Pose Estimation, Action Recognition 등 Human-centric한 AI 모델 개발 경험• TensorFlow, PyTorch를 통한 ONNX 모델 개발 경험• Docker, AWS를 통한 학습 파이프라인 경험• CUDA, OpenCL등을 통한 GPGPU의 이해 (Custom Operator)• 최신 논문 및 트렌드에 대한 이해• 국제 학회 참가, 학술지 저술 등의 경험."
비바리퍼블리카(토스),"[합류하면 함께 할 업무에요]사용자 행동, 상품 정보, 맥락 데이터 등을 바탕으로 상품 클릭률(CTR), 전환율(CVR) 등을 예측하는 모델을 개발해요.예측 결과를 활용해 상품 노출을 최적화하는 추천 알고리즘을 설계하고 고도화해요.추천 품질을 높이기 위한 모델 성능 분석, 피처 엔지니어링, 하이퍼파라미터 튜닝 등의 반복적인 실험을 수행해요.다양한 실험과 오프라인/온라인 지표 분석을 통해 모델 개선 효과를 정량적으로 검증해요.필요시 도메인 전문가 및 데이터 분석가와 협업하여 추천 문제를 올바르게 정의하고 해결해요.","[이런 분과 함께하고 싶어요]-추천 시스템이나 예측 기반 랭킹 모델 개발 경험이 있으신 분이면 좋아요.-CTR, CVR 등 사용자 반응을 예측하기 위한 머신러닝 모델을 설계하고 개선한 경험이 있는 분을 찾고 있어요.-다양한 피처를 활용한 모델 실험, 튜닝, 분석 경험이 있는 분이라면 더 좋아요.-PyTorch, TensorFlow, LightGBM 등 주요 ML 프레임워크에 익숙한 분이면 좋아요.-모델을 단순히 학습시키는 데 그치지 않고, 문제 정의와 성능 분석에 깊이 관여한 경험이 있다면 환영해요.-데이터 기반으로 사고하고, 복잡한 문제를 명확히 설명할 수 있는 커뮤니케이션 역량도 중요하게 생각해요.","[이력서는 이렇게 작성하시는 걸 추천해요]-진행했던 프로젝트가 조직에 큰 영향력을 미쳤다면 그 내용을 자세히 작성해 주세요.-모델링 중심 프로젝트에서 본인이 정의한 문제, 선택한 접근법, 실험 방법과 성능 개선 내용을 구체적으로 적어주세요.-반복적인 실험과 성능 분석을 통해 정량적으로 문제를 해결한 과정이 있다면 강조해 주세요."
엘리스,"• 새로운 머신러닝 및 딥러닝 알고리즘을 연구 및 개발합니다. • Open Source 기반의 SOTA 모델을 플랫폼에 적용하고 성능을 높입니다. • 자체 플랫폼 데이터를 기반으로 knowledge tracing, code generation, copy detection 등의 알고리즘을 개발 및 플랫폼에 적용합니다. • LLM 및 SLM 기반의 특정한 지식이나 태스크에 최적화된 dialogue systems를 개발합니다. • AI와 사람 간의 자연스러운 통합을 위한 HCI 연구를 수행합니다. • MLOps 및 AutoML을 활용하여 production 환경에서 AI 모델의 성능 최적화 및 서비스에 효과적으로 통합하는 작업을 수행합니다.","• AI 및 머신러닝 분야에서의 학사 이상 학위 또는 이에 준하는 경험• 전문 지식 및 실무를 토대로 한 머신러닝 및 딥러닝 알고리즘 개발 능력• 데이터 분석 및 처리에 대한 전문 지식• NLP, 컴퓨터 비전, 음성 인식 등의 다양한 AI 기술에 대한 경험• 대규모 언어모델 및 대화 시스템, 코드 데이터셋에 대한 경험• 해외 논문 독해 및 비즈니스 레벨 영어 회화 능력• AI 도구를 활용해 업무 효율성을 높이고 성과를 최적화할 수 있는 역량 보유.","• AI 분야 논문 출판 경험• 엘리스가 보유한 AI 챗봇과 같은 프로젝트 경험• LLM의 개발 경험• TTS, STT, 지식 트레이닝, Safe AI, 음성 인식/평가 등 다양한 AI 연구 또는 개발 경험• 교육 분야에 대한 열정과 관심을 가진 분."
하이퍼커넥트,"Match Group AI의 ML Engineer는 Tinder, Hinge 등 매치그룹의 글로벌 팀들과 협업하며, 생성형 AI, 온디바이스 AI, 추천 시스템 등 다양한 AI 기술을 활용해 데이팅 도메인 사용자 경험을 혁신하는 다양한 프로젝트를 수행합니다. 아이디어 구상부터 프로토타이핑, 실제 사용자에게 도달하기까지 전 과정을 주도적으로 이끌며, 필요하다면 직무 역할과 도메인, 기술 스택의 경계를 넘나들며 문제를 해결합니다.저희는 아래와 같은 문제들 중 일부에 대한 경험이 있거나, 아직 경험해보지 않은 문제라도 빠르게 학습하고 주도적으로 대응할 수 있는 분을 찾고 있습니다.• 제품에서 발생하는 multi-modal data를 효과적으로 활용하며, 극도로 불균형하거나 노이즈가 많은 데이터를 처리하고, 서로 다른 도메인에서 수집된 데이터 간 차이를 극복할 수 있는 domain adaptation 기법• 모델 요구사항이 자주 변경되거나 초기 데이터가 충분하지 않은 상황에도 유연하게 대응할 수 있는 meta learning 접근법• 모바일 환경에서 짧은 응답 시간(latency)을 유지하면서도 높은 성능을 달성할 수 있도록, 모델을 경량화하고 최적화하는 방법• 대규모 언어 모델(large language models)이나 멀티모달 모델(multimodal models)을 활용해 새로운 기능을 개발하고, 특정 기능을 위해 효과적으로 모델 성능을 끌어올리는 방법• 대규모 모델을 실제 서비스 환경에서 안정적으로 운영하기 위한 모델링, 최적화 및 경량화 기법• 서비스, 시스템, 모델에 의해 발생하는 다양한 데이터 편향을 해결하기 위한 방법.","• AI/ML에 대한 기본 지식과 적어도 한 개 이상의 특정 도메인에 대한 깊이 있는 지식을 갖추고, 관련 프로젝트 경험이 있으신 분• Exploratory Data Analysis(EDA)를 통해, 데이터의 통계적 특성과 패턴을 발견하고 이를 ML 모델에 반영하실 수 있는 분• 공개된 벤치마크 데이터 셋을 이용해 모델의 테스트 성능을 올리기 위해 여러 가지 모델링을 해본 경험이 있으신 분• 구현체가 공개되지 않은 논문을 읽고, 빠르고 정확하게 구현할 수 있는 구현 역량을 갖추신 분• Tensorflow, PyTorch, JAX 등 오픈소스 프레임워크 및 전반적인 파이썬 개발에 능숙하신 분• ML 모델 학습 및 서비스 배포에 필요한 엔지니어링 역량을 갖추신 분• AI 기술의 서비스화에 관심이 많으신 분• 학위/국적 무관, 영어로 기초적인 의사소통이 가능하고, 한국어로 원활한 의사소통이 가능한 분.","• AI/ML 도메인 전반에 대한 이해를 갖추신 분• ML 관련 탑티어 학회 및 저널(NeurIPS, ICLR, ICML, CVPR, ICCV/ECCV, KDD, …) 게재 실적 혹은 AI 관련 대회 수상 실적이 있으신 분• ML 관련 오픈 소스 개발에 참여해 본 경험이 있으신 분• ML 워크플로우의 자동화 경험이 있으신 분(예: AutoML, hyperparameter optimization, 데이터 및 학습 파이프라인 구성 등)• 클라이언트(Android, iOS), 백엔드를 포함해 AI/ML 분야 외 프로젝트 개발 경험이 있으신 분• 실제 서비스에 AI 기술을 통합하고 주요 지표를 유의미하게 향상시켜 본 경험이 있으신 분• A/B 테스트 실험 기획 및 타겟 KPI 지표를 정의하고, SQL기반 데이터 분석을 진행한 경험이 있으신 분• 영어로 비즈니스 의사소통이 가능하신 분."
더존비즈온,개발• AI 개발자• 웹 개발자• 모바일 개발자• SW 개발자기획 및 설계• 기획 및 설계자.,• 경력 : 유관업무 경력 보유자• 근무지 : 강촌(본사) / 서울(을지로) / 부산.,• 관련 자격증 소지자• 회사 인근 거주 또는 거주예정자* 분야 별 중복 지원 가능.
미리디,"""미리디에서 이런 일들을 함께 하고 싶어요""• 비즈니스 요구 사항을 분석하고 이를 충족시키기 위한 프롬프트를 설계하고 개발합니다.• 다양한 AI 모델(GPT, Claude, Gemini 등)에 정확도, 성능, 비용 관점의 최적화된 프롬프트를 개발합니다.• 다양한 미리디 AI 제품에서 활용되는 프롬프트들을 효율적으로 관리하고 운영합니다.• 프롬프트 성능을 측정하기 위한 지표를 설계하고, 지속적인 테스트를 통해 프롬프트 및 서비스 품질을 개선해 나갑니다.• 검색 트렌드 및 키워드 분석을 기반으로 SEO 콘텐츠 자동 생성 모델을 개발하고, 이를 위한 프롬프트를 설계하고 최적화합니다.• 프로젝트 매니저, 개발자, 데이터 분석가 등 다양한 팀원들과 AI 서비스를 만들기 위해 커뮤니케이션을 담당합니다.","""이런 분이라면 목표 달성에 확신을 얻을 것 같아요""• 프롬프트/컨텍스트 엔지니어링 경험 1년 이상 또는 이에 준하는 역량을 갖고 계신 분• 모호한 비지니스 문제를 명확하게 정의하고, AI 도구를 통해 해결해 본 경험이 있으신 분• 대규모 언어 모델(GPT, Claude 등)에 대한 깊은 이해를 바탕으로 프롬프트 작성이 가능 하신분• 다양한 프롬프트 엔지니어링 기법(Chain-of-Thought, Few-shot Learning 등)에 대한 이해와 적용 능력• 영어로 작성된 기술 문서에 대한 이해 능력이 있으며, 높은 수준의 영문 프롬프트 작성 역량을 갖고 계신 분• 프롬프트 평가를 위한 체계적인 지표를 정의하고 이를 프롬프트 개선에 활용해 본 경험.","""이런 분이라면 장기적으로 서로에게 더 긍정적일 것 같아요!""• 컴퓨터 과학, 인공지능, 언어학, 인지과학 등 관련 분야 학사 이상 학위• AI 도구를 통해 차트, 테이블, 다이어그램 등 다양한 형태의 시각화 콘텐츠를 생성해 본 경험 • 다양한 그래픽 라이브러리 활용 경험 및 이미지와 텍스트를 포함한 멀티 모달 데이터 분석 경험• 다국어 언어 및 데이터를 활용하여 AI 컨텐츠 생성에 참여해본 경험• Typescript를 활용한 프로그래밍 역량."
우아한형제들(배달의민족),"• 다양한 AI 프로덕트(ML/DL, LLM) 개발에 참여하고, 해당 프로덕트의 개발 속도 향상, 운영 안정성 극대화, 비용 최적화를 목표로 하는 엔드-투-엔드 AI 플랫폼 전략을 수립하고 핵심 기능을 개발합니다.• 모델의 개발, 학습, 실험, 배포(CI/CD), 모니터링 전 과정을 아우르는 MLOps/LLMOps 파이프라인을 설계, 구축, 운영합니다. 이를 통해 개발팀이 모델과 비즈니스 로직 자체에 집중할 수 있도록 지원합니다.• 대규모 트래픽 및 LLM 추론 환경에 최적화된 확장성 및 비용 효율성을 고려한 서빙 인프라를 설계하고, 상용화 및 안정적인 운영을 주도합니다.• AI 프로덕트 구현에 필요한 재사용 가능한 핵심 플랫폼 컴포넌트 및 AI 서비스의 주요 공통 기능을 개발하고 내재화하여, 다수 AI 프로덕트의 성공적인 시장 출시와 비즈니스 임팩트 강화에 기여합니다.• 다양한 AI 프로덕트 개발팀과 협업하여, AI 플랫폼과 서비스를 함께 구축하고 운영합니다.• 모델 개발과 서빙을 빠르고 안정적으로 지원할 수 있는 플랫폼 기능을 설계하고 개선합니다.• ML/DL 모델의 학습, 배포, 모니터링을 지원하는 파이프라인을 구축하고 운영합니다.• 효율적이고 확장 가능한 모델 서빙 인프라를 구축하고, 상용화 및 안정적인 운영을 주도합니다.• 플랫폼 고도화를 통해 AI 프로덕트의 비즈니스 임팩트를 강화합니다.","• 5년 이상의 MLOps/LLMOps 관련 경력 또는 그에 준하는 경험이 있는 분• 다양한 팀과 협업하여 AI 프로덕트를 함께 만들어본 경험이 있는 분• Kubernetes 환경 위에서 서비스를 개발, 배포, 운영해본 경험이 있는 분• ML/DL 파이프라인 또는 AI 플랫폼을 구축하고 운영해본 경험이 있는 분• 대규모 데이터 처리나 고트래픽 환경에서도 안정적으로 시스템을 운영해본 경험이 있는 분• 필요한 기술을 상황에 맞게 선택하고 적용하여 비즈니스 가치를 만들어낼 수 있는 분• 기술 자체보다는 문제 해결과 비즈니스 임팩트를 우선하는 분• 문제 상황을 주도적으로 해결하고 다양한 팀과 원활하게 커뮤니케이션할 수 있는 분.","• BentoML, Triton 등 모델 서빙 환경을 구축하고 운영해본 경험이 있는 분• GPU를 활용한 모델 학습과 서빙 최적화를 수행해본 경험이 있는 분• ML 모델의 성능을 모니터링하고 품질을 지속적으로 개선해본 경험이 있는 분• 대규모 학습이나 고트래픽 환경에서도 모델 서빙 및 서비스를 안정적으로 운영해본 경험이 있는 분• AWS, GCP 등 퍼블릭 클라우드 환경에서 인프라를 구축하고 운영해본 경험이 있는 분• 다양한 팀과 협업하여 AI 프로덕트를 만들어본 경험이 있는 분[개발환경]• 주요 기술 : AWS/GCP, Kubernetes, Python, Langfuse, LiteLLM, MLflow, BentoML, Airflow, Kafka, Redis, Elasticsearch• 업무 도구 : GitLab, Jira, Confluence, Slack• 빌드, 배포 자동화 : GitLab CI, ArgoCD• 모니터링 : Prometheus, Grafana."
빅밸류,"• LLM 및 RAG 기반 서비스의 기획 개발• RAG, Fine Tunning, Prompt Engineering 등 대화형 AI 최적화• MCP 등을 활용한 외부 서비스/솔루션 연계를 위한 PoC 개발• 최신 연구 기술 동향 분석 및 내재화.","• 경력: 무관• 공간 데이터, 빅데이터, 인공지능 기술 전반에 대해 관심이 있는 분• 해외 출장에 결격사유가 없는 분• Retrieval-Augmented Generation(RAG) 기반 서비스 개발 경험• LLM을 활용한 비즈니스 활용 도구 개발 경험.","• 관련 분야(수학, 통계, 컴퓨터 공학 등) 석사 이상 전공자• 자연어처리(NLP) 또는 LLM 기반 서비스 기획, 개발 경험• AI 모델의 구조, 학습, 추론에 대한 실무적 이해."
넷마블,• 게임 론칭 및 운영 분석 리포트 발행• 게임 장르별 BM 분석 리포트 발행• 게임 데이터 기반의 통계분석 및 예측모델 개발.,"• 관련 분야 경력 2년 이상• SQL, Python 사용 가능• 게임 도메인 지식 보유• 원활한 커뮤니케이션 능력.",• 컴퓨터공학 또는 산업공학 관련 전공• 클라우드 환경 경험.
비바리퍼블리카(토스),"[합류하면 함께 할 업무에요]-검색 쿼리를 분석하여 검색 엔진의 성능을 평가하고 관리해요.-더 좋은 검색 결과를 도출하기 위해, 검색 쿼리를 분석하여 지속적으로 언어 처리 모델을 학습하고, 실험을 수행해요.-검색 결과를 풍부하게 하기 위한 검색어 추천 모델을 만들어요.-사용자가 잘못 입력하는 경우를 대비해 검색 쿼리를 올바르게 수정하는 모델을 만들어요.","[이런 분과 함께하고 싶어요]-형태소 분석이나, 용언의 불규칙 활용 등 자언어 문법 처리에 관한 지식이 많으면 좋아요.-딥러닝 기반의 모델을 처리할 때 사용하는 토크나이징 접근방법 등의 지식이 많으면 좋아요.-검색 엔진을 직접 개발하거나, ElasticSearch 등의 검색엔진 기반의 검색 서비스를 구축/운영한 경험이 있으면 좋아요.-검색 결과 랭킹 모델 및 개인화 검색을 개발/운영 경험이나, 검색 품질 평가 지표 설계 및 평가 파이프라인 구축 경험이 있으면 좋아요.-Vector Search와 임베딩에 관한 지식이 있으면 좋아요.-추천 모델링에 관한 지식이 있으면 좋아요.-복잡한 문제를 이해하기 쉽게 설명할 수 있는 커뮤니케이션 역량을 갖춘 분이면 좋아요.-다양한 상황에서 다양한 솔루션을 고민해보고, 최적의 방법을 찾을 수 있는 문제해결 능력을 갖추신 분일수록 좋아요.-오픈 소스를 단순히 가져다 쓰지 않고, 내부 구조를 직접 파악 및 내부 동작의 이해를 쌓은 후 사용하시는 분일수록 좋아요.","[이력서는 이렇게 작성하시는 걸 추천해요]-담당하신 프로젝트가 비즈니스/시스템에 어떤 영향을 미쳤는지 중심으로 작성해 주세요.-단순한 기술 나열보다, 문제 접근 방식 결과 흐름이 잘 드러나면 좋아요.-성능 이슈 해결, 장애 대응, 자동화 개선, 리소스 최적화 경험은 구체적으로 적어주세요.-오픈소스에 기여하거나, 내부 로직을 깊이 파고들어 개선한 경험이 있다면 큰 플러스입니다."
우아한형제들(배달의민족),"이런 일을 하시게 됩니다• 도메인 팀과 협업하여 ML/AI로 해결 가능한 문제 식별 및 정의• ML 모델 설계, 개발 및 최적화• 최신 ML/AI 기술 조사, POC 진행 및 과제화이런 분을 기다립니다• ML/AI 기술을 실제 서비스에 적용한 경험이 있는 분• 프로덕트 마인드를 가지고 비즈니스 임팩트를 만들어내고 싶은 분• 다양한 도메인 전문가들과 소통하며 협업할 수 있는 분• 빠르게 변화하는 환경에서 유연하게 적응할 수 있는 분이런 경험을 쌓을 수 있습니다• 월 수천만 건의 실제 트래픽을 처리하는 대규모 ML 시스템 운영 경험• 다양한 도메인(메뉴, CS, 커머스 등)에서의 ML 적용 노하우• 비즈니스 성과로 직결되는 임팩트 있는 ML 프로젝트 경험.","• 7년 이상의 데이터사이언스 실무 경험• 머신러닝, 딥러닝 및 통계적 모델링에 대한 깊은 이론적 이해 및 모델링 역량• 문제 정의 과정 논의, 모델 개발, 배포까지의 모델링 프로젝트를 독립적으로 이끈 경험• 특정 도메인/기술에 치우지지 않고 다양한 문제에 대해 유연하게 해결한 경험[개발환경]• 모델링 : python, pandas, polars, scikit-learn, pytorch, tensorflow, keras, statsmodels, nixtlaverse, lightgbm, catboost• 데이터 분석 : spark, trino, sql, jupyter, zeppelin• 배치 개발 : airflow.","• 10년 이상의 경력으로 데이터사이언스 관련 조직에서의 매니지먼트 경험• ML/AI 기반 모델을 운영 환경으로 안정적으로 적용하고 운영해본 경험• 자연어처리(NLP), 컴퓨터비전(CV), 운영과학(OR) 및 최적화, 시계열 모델링, 예측 모델링, 확률적 프로그래밍 등 특정 분야 전문성 및 문제 해결 중심의 실용적 적용 경험• 다양한 팀이 얽힌 복합적인 문제의 해결 경험."
마이스,• AI 서비스를 위한 AI 응용 알고리즘 연구 개발 및 프롬프트 엔지니어링• Docker를 활용한 프로세스 배포 및 운영.,• Python 개발 경험 보유• AI 및 머신러닝 관련 지식 보유• AI 관련 연구 또는 프로젝트 경험 보유• 개발 경력 3년 이상 (전체 경력중 AI 관련 개발 최소 1년 이상).,"• 컴퓨터공학(CS) 관련 기초 지식 보유• 생성형 AI를 활용한 프로젝트 경험 보유자• 백엔드 개발 및 시스템 인프라 관련 지식 또는 경험 보유자• 협업 경험 보유자(개발, 개발 外)."
케이티밀리의서재,"이 포지션은 AI서비스본부 AI서비스팀 소속이에요.AI서비스팀은 기존의 틀을 깬 새로운 독서 경험을 제공하고 밀리의서재의 경쟁력을 한 단계 높이는 핵심 조직입니다.저희 팀에서는 검색, 추천, 사용자 경험(AX/DX) 혁신을 이끌 AI 엔지니어를 찾고 있습니다.• 검색, 추천 등 사용자 경험(AX/DX) 을 혁신하는 AI 서비스를 설계하고 개발해요.• 대규모 데이터를 기반으로 AI/ML 모델을 학습하고, End-to-End로 파이프라인을 구축하고 운영해요.• 최신 AI/ML/DL 기술을 활용해 새로운 비즈니스 모델을 고민하고 발전시켜요.• AI 인프라를 설계·구축하고, 서비스와 연동되는 API 개발·운영해요.• 다양한 아이디어의 기술적으로 검토하고, 실제 서비스에 적용하여 사용자 가치를 높여요.[AI 서비스 관련 보도자료]• ‘AI로 넓어진 독서의 지평’ 밀리의서재, ‘MSC 2025’서 독서 혁신 사례 공유 https://www.millie.town/pr/216/• 밀리의서재, ‘더 잘 들리는 밀리 AI TTS’ 도입 https://www.millie.town/pr/187/• 밀리의서재, 'AI 스마트 키워드' 서비스로 초개인화 본격화 https://www.millie.town/pr/183/• 밀리의서재, AI 서비스본부 신설부터 맞춤 서비스까지… AI 기술 활용한 경쟁력 강화 '속도' https://www.millie.town/pr/177/.","• 4년~9년의 AI 또는 서비스 개발 경험이 있으신 분을 찾고 있어요.• AI 도메인에 기본적인 LLM, RAG, Agent 등 기술에 대한 이해도가 필요해요.• Python 언어로 FastAPI, Flask, Django 기반 백엔드 서비스 구현 경험이 있는 분이면 좋아요.• AWS 또는 Azure 등 클라우드 환경에서 AI 서비스를 개발하고 운영해 본 경험이 있으신 분을 원해요.• K8S 환경에서 End-to-End AI/ML 파이프라인 구축 경험이 있으신 분이면 좋아요.• 스스로 문제를 정의하고 해결하며, 의견을 명확하게 제시할 수 있는 분을 선호해요.","• 실제 사용자와 만나는 서비스에서의 개발 경험이 있으신 분이면 좋아요.• 인프라, 서비스 개발, 데이터 분석, API 등 다양한 영역에 관심과 경험이 있으신 분을 환영해요.• 최신 AI/ML/DL 기술 트렌드에 관심이 많고, 새로운 기술 도입에 적극적인 분이면 좋아요.• AI 모델을 직접 설계하고 분석해 본 경험이 있으신 분을 우대해요.• 다양한 직군(Data Science, Data Analysis 등)과 협업해본 경험이 있으면 좋아요."
업스테이지,"• Benchmark developmentAgent benchmarkReasoning benchmarkHuman alignment benchmarkSolar edge-case (failure or error) benchmark• Evaluation toolkit developmentDiverse benchmark evaluation frameworkDashboard & leaderboard of evaluation result* 기술의 흐름과 상황에 따라서 개발하는 프로젝트는 변화하며, 프로젝트는 각 시점에 LLM 모델 발전에 가장 영향력있는 기술 요소에 집중합니다.* 기술의 흐름과 상황에 따라서 개발하는 프로젝트는 변화하며, 프로젝트는 각 시점에 LLM 모델 발전에 가장 영향력있는 기술 요소에 집중합니다.","Strongly wanted• AI 모델 평가를 기획하고 이를 위한 데이터 수집, 생성, 정제 및 평가 기준 확립 등을 수행해 본 경험• 최신 기술 동향을 파악하고 이를 빠르게 적용할 수 있는 능력May helpful• Agentic flow (w/ tool use)를 설계 및 개발해본 경험• Failure analysis를 기반으로 데이터를 하나하나 들여다 보고 인사이트를 얻을 수 있는 집중력• 복잡한 데이터 협업 프로토콜 (규칙) 을 정돈할 수 있는 시스템적 사고 능력• 자체적인 평가 프레임워크를 구축할 수 있는 프로그래밍 능력• 논리적인 사고실험을 수행하고 가설/검증의 방식으로 실험 설계 및 결과를 도출할 수 있는 사고력• 레슨런을 효과적이고 효율적으로 전파하고 논의할 수 있는 의사소통 능력.","• AI 모델 평가 및 분석 관련 토픽으로 국제 학회에서 출판 기록 (공저자 포함)• ML과 NLP 토픽으로 국제 학회에서 출판 기록 (1저자 혹은 교신저자)• AI 모델링 경험이 있으신 분• 컴퓨터공학 지식 (Data Structure & Algorithm, Computer Network, Database, OS 등)을 보유하신 분• LLM을 활용한 제품 개발 또는 운영 경험이 있으신 분."
커브컴퍼니,"• 의료용 AI 에이전트 모델 학습 파이프라인 개발 및 운영• Docker, Kubernetes 기반 멀티테넌트 SaaS 인프라 구축• CI/CD 파이프라인을 통한 배포 자동화 및 모니터링 시스템 구축• 의료 데이터 보안 규정에 맞는 데이터 처리 파이프라인 개발.","• 컴퓨터공학, 데이터사이언스 또는 관련 분야 전공 (신입 지원 가능)• 머신러닝 기초 지식 및 실습 경험• Git 사용 경험• 새로운 기술 학습에 대한 열정과 적극성.","• Docker, Kubernetes 사용 경험• 클라우드 플랫폼(AWS, GCP, Azure) 사용 경험• MLOps 관련 프로젝트 또는 스터디 경험• AI 에이전트 또는 생성형 AI 모델 활용 프로젝트 경험."
피트크루,"백엔드 개발 및 AI 프로젝트를 리드 하시게 됩니다.• 백엔드 인프라 구축: HIPAA compliant한 아키텍처 설계 및 개발 (AWS/GCP 기반)• LLM 기반 Feature 개발: Foundation 모델을 활용한 복약 관리의 혁신 기능들 구현• 개발팀 리더십: Android(1명), iOS(1명) 개발자들과 협업하며 기술 문화 주도• 아키텍처 의사결정: 기술 스택 선택, 개발 프로세스 수립, 보안/컴플라이언스 프레임워크 구축• 제품 중심 개발: 제품 중심의 팀과 상시 협업으로 로드맵 우선순위 결정.","• 5년 이상의 백엔드 개발 경험 (또는 이에 준하는 실력)• 테크 리드/시니어 엔지니어로서의 경험 (팀 리더십, 아키텍처 설계)• LLM 활용에 대한 관심과 기초 이해 (모델 개발이 아닌 활용 중심)• HIPAA 또는 규제 산업 개발 경험 (또는 빠르게 학습할 의지)• 클라우드 인프라 경험 (AWS, GCP 등).","• 복약순응도 개선이라는 글로벌 과제에 진정 동참하고 싶으신 분• High Raw Intelligence: 빠르게 배우고, 깊이 있게 생각할 수 있는 능력• 약속한 것을 지키고, 책임감 있게 일하는 태도• Outgoing & Easy-going: 주도적이고 긍정적인 성향• Startup 경험 (빠르게 변하는 환경에 적응한 경험)• Healthcare/Digital Health 도메인 경험• LLM/AI 프로젝트 경험 (RAG, Prompt Engineering, API 통합 등)• API 설계 및 마이크로서비스 아키텍처 경험."
