기업명,주요업무,자격요건,우대사항
페이커즈,"• 비전 모델과 LLM을 결합하여, 지적재산권을 통합 분석하는 하이브리드 AI 시스템 개발• 침해 탐지·분류·리포트 생성 등 사내 주요 워크플로우를 자동화하기 위한 AI 파이프라인 설계 및 구현• 지적재산권 데이터에 맞는 모델 Fine-tuning 및 RAG 기반 시스템 설계• 데이터 엔지니어 및 관련 팀과 협업하여 AI 기반 신규 기능/서비스 기획 및 구현 지원.","• 생성형 AI 및 멀티모달 모델(GPT, CLIP, LLaVA, Gemini, Claude, Stable Diffusion 등)을 활용한 이미지·텍스트 융합 분석 또는 자동화 프로젝트 경험 • Python 기반 AI/ML 개발 능력• 새로운 기술을 빠르게 학습하고 실무 문제를 구조화·실험으로 해결할 수 있는 능력.","• 이미지 유사도 분석, Feature Matching, Embedding 기반 탐지 시스템 구현 경험 • Vision-Language 모델 또는 RAG 시스템 구축 경험 • 데이터 파이프라인, 크롤러, 또는 RAG 기반 검색·지식시스템 구축 및 연동 경험."
코어16,"[AI Engineer / Data Engineer / Developer]• SellSmart & Eventology & CIO 엔진 개발 및 API 설계, 대규모 데이터 파이프라인 및 실시간 추론 시스템, LLM 기반 금융 Copilot 모델링, 플랫폼 UI/UX.",• 창업 혹은 직장 경력자 • 정규직.,
해줌,"• 우리는 ​이런 ​일을 ​해요• 태양광·풍력 ​발전량 예측 모델 개발 ​및 ​성능 개선• ​ESS 충·방전, 출력 ​제어 등 ​최적화 ​알고리즘 설계 ​및 ​검증• ​Airflow 등 워크플로우 ​기반 ​ML 파이프라인 구축 ​및 ​운영• ​운영 환경에서 모델 ​성능 모니터링 ​및 ​자동화 개선■ ​이런 경험을 ​가져갈 ​수 있어요• 예측/최적화 ​모델링과 실험을 ​주도하며 ML 전문성 강화• ESS 운영 최적화, 출력 제어 등 에너지 도메인 문제 해결 경험• 모델 학습부터 배포까지 End-to-End 파이프라인 경험과 실시간 서빙 경험• MLOps 환경에서 모델 자동화, 모니터링, 운영 최적화 경험.","• 이런 분과 함께 하고 싶어요• Python 기반 데이터 분석 및 머신러닝 모델 개발 경험 2년 이상• Pandas와 같은 도구를 활용한 다양한 데이터 전처리 경험• Scikit-learn, XGBoost, PyTorch, TensorFlow 등 주요 ML 프레임워크 활용 능력• 모델 학습부터 배포까지의 ML 파이프라인 구축 경험 또는 이해• 적극적이고 밝은 커뮤니케이션으로 팀과 아이디어를 활발하게 공유할 수 있는 분• 문제 해결에 열정적이며, 기술적 도전을 즐기고 새로운 시도를 두려워하지 않는 분.","• 그 외 이런 경험이 있으면 더 좋아요• Pyomo, OR-Tools 등 수리적최적화(Mathematical Optimization) 문제 해결 경험• Docker, AWS, Kubernetes 등 클라우드/컨테이너 환경 경험• 효율적인 코드 구조, 테스트 자동화, CI/CD 등 엔지니어링 품질 개선 관심• 연구 모델을 운영 환경에 안정적으로 적용하고 지속적으로 개선해본 경험• Confluence, Notion 등 협업 도구를 통한 지식 공유 및 프로젝트 관리."
딥아이,"• 도메인 특화 LLM 기반 정비 Agent 설계 및 개발• LLM 모델 파인튜닝 및 도메인 지식 내재화• 범용 AI 모델(분류, 예측 등) 설계 및 고도화• 데이터셋 구성, 증강, 자동 라벨링 및 품질 검증 파이프라인 구축• LLM 및 AI 모델 성능 평가 및 개선 자동화• MLOps 기반 배포 및 운영 자동화.","• 딥러닝 기반 AI 모델 아키텍처 구현 및 성능 최적화 경험• 도메인 지식을 내재화한 LLM 또는 AI 모델 파인튜닝 경험• 모델 성능 분석 및 반복 개선을 위한 실험 설계 경험• LangChain, LlamaIndex 등 프레임워크 기반 서비스 구현 경험• AI 학습용 데이터셋 구축 및 전처리 경험.","• 대규모 언어 모델(LLM) 관련 프로젝트 경험 (GPT, LlaMA, Mistral, Claude 등)• 문서 분류/요약/군집화 등 LLM 전처리 자동화 파이프라인 구축 경험• MLOps 환경 구성 및 운영 경험 (MLflow, Docker, Kubernetes, Airflow 등)• 논문 구현 또는 오픈소스 알고리즘 재현 및 기술 리포트 작성 경험• 산업안전/정비/품질 분야에서 AI 시스템 구축 경험."
쿠팡,"• 깊은 도메인 전문성을 바탕으로 다양한 분석 도구 개발 및 데이터 기반 구축 프로젝트를 주도합니다.• 쿠팡이츠의 전반적인 성장과 비즈니스 건강을 책임지고, 이해관계자 및 비즈니스 리더들과 협력하여 새로운 기회와 개선 영역을 식별합니다.• 프로젝트는 최신 AI 기술 활용부터 단순한 리포팅 및 데이터 시각화, 고객 행동 및 비즈니스 트렌드를 더 잘 이해하기 위한 복잡한 모델 개발까지 다양합니다.• 기술적인 세부사항에 익숙하지 않은 이해관계자에게도 분석 결과를 효과적이고 간결하게 전달할 수 있는 강력한 커뮤니케이션 능력이 필요합니다.","• 컨테이너화 도구(Docker), 오케스트레이션 도구(Kubernetes), CI/CD 실무, 클라우드 플랫폼(AWS, GCP)을 활용하여 모델을 배포하고 모니터링한 경험이 있는 분• Python 또는 R을 사용하여 데이터를 다루고, 알고리즘/모델을 개발하며, 대규모 데이터셋에서 인사이트를 도출한 경험• 뛰어난 SQL 역량• 탁월한 분석 및 문제 해결 역량• 최신 AI 개발 동향 및 응용 기술에 대한 이해• 빠르게 변화하는 환경에서 새로운 기술을 학습하고 기한을 맞출 수 있는 역량.",
비상교육,"[포지션 안내]• 채용 구분 : 경력직(1년 이상)• 근무 형태 : 정규직• 학력 : 대졸(4년제)• 채용 직무 : Data Scientist[이런 업무를 합니다]• 사내/외 데이터를 이용하여 AI/ML 모델 설계, 개발, 배포• AI/ML을 활용하여 예측, 분류, 최적화, 추천 등의 모델 구축 • 모델 성능 평가 및 최적화• AI/ML 인프라 생성 및 관리 • 팀 간 협업을 통해 AI 채택 및 모범 사례 지원.","[필수 Skill]• 유관 경력 1년 또는 AI 관련 학과 석사 후 1년 내외• SQL, Python 등을 활용을 통한 데이터 가공 능력• TensorFlow, PyTorch, Scikit-learn 등 주요 머신러닝 프레임워크 경험• AI/ML을 활용하여 예측, 분류, 최적화, 추천 등의 모델링• 데이터 전처리 및 피처 엔지니어링 경험• AI/ML 서비스 설계 및 구축 능력[공통사항]• 관련학과 전공자 및 자격증 소지자는 우대합니다.• 국가보훈대상자 및 장애인은 관련법령에 의거 우대합니다.• 해외여행 또는 비자발급 요건에 결격사유가 없어야 하며, 남성의 경우 병역필 또는 면제자여야 합니다.","• 에듀테크 및 교육 비즈니스에 대한 이해도가 높은 분• AWS 기반 AI/ML 인프라 생성 및 관리 경험• 분산 컴퓨팅, 클라우드 환경(AWS, GCP, Azure 등)에서의 모델 배포 및 운영 경험• MLOps 경험 및 도구 활용 (Kubeflow, MLflow 등)• 빅데이터 분석 및 처리 기술 (Hadoop, Spark 등)[저희 팀을 소개합니다]안녕하세요. 비상교육 AI개발 Cell 입니다. 저희는 Cowork Company내 데이터 활용 조직으로, 전사의 데이터를 기반으로 서비스 개선을 위한 AI/ML 모델을 구축, 적용하고 있습니다.• 데이터 기반으로 서비스 문제 해결, 가치 있는 서비스 경험을 제공하기 위한 AI&Data 활용 Item 발굴• 비즈니스 또는 프로덕트/서비스 데이터 특성에 기반하여 주요 지표 정의 및 개발• 통계적 접근법, 알고리즘, ML/DL, AI 도구를 활용하여 예측, 분류, 최적화, 추천 등의 데이터 분석 모델 구축• 서비스 개선에 적합한 AI 모델 개발저희 Cell은 데이터 사이언티스트로 구성되어 있으며, 데이터 엔지니어와 함께 협업하여 사내의 데이터와 AI 기술을 접목하여 비즈니스 가치를 만들어 나가는 조직입니다. 팀 구성이 오래 되지 않아 본인의 기술 적용 니즈를 반영하기 좋은 환경입니다. 열린 태도와 긍정적인 마인드, 전문성을 높이기 위한 열정을 가진 분들을 환영합니다. [저희는 이렇게 일하고 있습니다!]• 협업툴인 MS팀즈를 사용하여 소통하고, jira/confluence를 통해 업무를 계획하고 공유합니다.• 주3회 원격 근무를 하고 있어, 화상회의를 통해 업무에 대해 소통합니다.• 모델을 만들고 서비스에 적용하기 위해 MLOps 환경을 지향합니다. MLOps 플랫폼 도입과 적용에 관심이 있으신 분들과 함께하고 싶습니다.[팀원의 한마디!]K CP님새로운 사옥에서 함께할 새로운 얼굴을 기다립니다!L CP님회사 분위기는 편안하고, 부서 분위기는 즐겁고 열정이 넘칩니다!새로운 프로젝트 기회가 많으니 함께 성장하고 싶으신 CP님은 꼭 지원하세요~!"
이자,"• LLM에 들어가는 데이터 구조 개발 & 분석 & 연구• VLM & LLM 활용한 application 개발 (요약, 시각화, 대화형 서비스 등)• 제품 및 프로젝트에 적합한 데이터, AI 솔루션 제안 및 구현.","• 2년 이상의 인공지능 LLM 개발 또는 데이터사이언스 개발 경험• 최고수준의 인공지능 관련 지식 & 역량, RAG, 데이터 구조 등.","• 하나 이상의 개발 언어를 활용하여 딥러닝 프레임워크 모델을 개발한 경험• Python 및 다양한 AI/ML 프레임워크 활용에 능숙한 분• RAG 경험, 테이블/단위/스케일 정규화, 평가지표 설계(Recall@K/latency/cost). • 석박사급 인재."
카이헬스,• 회사가 보유한 의료 데이터를 기반으로 한 전략 수립 및 의사결정 지원• 연구계획서 작성 -＞ 데이터 수집 및 분석 -＞ 결과 리포트 작성까지 분석 전 과정 주도• 통계 분석과 머신러닝 모델링을 통한 임상적 의미 있는 솔루션 개발• 연구자 및 의료진과 협업하여 학술 논문/학회 발표 자료 제작.,"• Python, R 등 데이터 분석에 필요한 언어에 대한 높은 이해(코드 검토 가능한 수준)• 가설을 수립하고 데이터로 검증까지의 논리적 분석에 강점이 있는 분• 통계모델링, 머신러닝기법을 실제 문제 해결에 적용한 경험• 분석 결과를 임상적, 비즈니스적 의사결정에 연결할 수 있는분• 최소 3년 이상의 데이터 분석 실무 경험.","• 통계학, 산업공학, 빅데이터/데이터사이언스 등 관련 분야 석,박사 학위 소지자• 컨설팅/연구기관에서 기본 분석(회귀분석) 부터 상급 분석(생존분석, 메타분석, 반복측정 분산분석 , 시계열 분석 등)의 경험이 있는 분• 의료기기/디지털헬스 관련 데이터 분석 경험• 초기 스타트업 경험 및 학술 연구/논문 작성 경험."
에임인텔리전스,"• 최신 초거대언어모델(Claude, GPT, Gemini, Llama, Mistral 등)에 대한 공격·방어 시나리오 설계 및 실행• LLM의 취약점(프롬프트 인젝션, 탈옥, 컨텍스트 오염 등) 분석 및 공격 기법 자동화• 공격 프롬프트 생성기를 위한 내부 프레임워크(AIM Red) 개발 및 고도화• 모델 보안 평가를 위한 정량적 지표 설계 및 실험 프로토콜 수립• 멀티모달(텍스트·이미지·오디오) 모델 공격 벡터 연구 및 샘플 생성• 기업 고객용 AI 시스템의 안전성 검증 및 침투 테스트 수행• 안전 기준 강화를 위한 방어 기법 제안 및 모델 보정(Fine-tuning) 협업• 학회 및 산업용 벤치마크(ACL, ICML, OWASP GenAI 등) 연구결과 확장.","＜AI·보안 리서치 기반＞• 대규모 언어모델(LLM) 또는 보안/취약점 분석에 대한 깊은 이해• Python 숙련도 및 LLM 프롬프트 구조, 토큰화, 컨텍스트 관리에 대한 실무 지식• 공격 프롬프트 설계, jailbreak 및 adversarial prompt generation 경험• AI 모델 또는 시스템의 동작을 분석하고, 비정상적 출력 패턴을 재현할 수 있는 능력• 연구 기반 문제 해결 능력 및 실험 설계·평가 경험＜기술 기반＞• ML 프레임워크(PyTorch, Transformers) 사용 경험• API 기반 LLM 시스템(GPT, Claude, Gemini 등) 활용 경험• 정량 평가 및 데이터 기반 리포트 작성 능력• 논리적 사고력과 보안 사고 대응 프로세스에 대한 이해.","＜공격 자동화 및 연구 경험＞• Prompt Injection, Jailbreak, Data Exfiltration 등 AI 공격 연구 경험• Adversarial example, Data poisoning, RLHF reverse engineering 실험 경험• LLM 평가·레드팀 벤치마크 개발(예: JailbreakBench, RedBench) 참여 경험＜시스템·산업 응용＞• 실제 AI 서비스(챗봇, 도메인 특화 모델 등) 취약점 분석 수행 경험• 보안기업, CERT, 리서치 랩 등에서 공격/방어 체계 개발 경험• 논문, 블로그, 오픈소스 등을 통해 리서치 공유 경험."
에이머슬리,"주요 업무• 반도체 제조 공정 시계열 데이터 기반 모델링 및 분석• 제조 공정 최적화를 위한 알고리즘 및 아키텍처 설계/구현• 대규모 연산 및 시간 효율성을 고려한 엔지니어링 중심의 최적화 시스템 개발• 새로운 제조/산업 문제를 빠르게 학습하고, 데이터 기반으로 완결성 있는 해결책 제시.","• 수학, 통계, 공학 계열 등 관련 전공 석사 이상 또는 동등한 경력• 시계열 데이터 모델링 경험• 최적화 알고리즘에 대한 깊은 이해와 실무 적용 경험• 단순한 알고리즘 코딩이 아니라, 아키텍처 차원에서 시스템을 엔지니어링한 경험• 과제 수준이 아닌 현실 문제를 처음부터 끝까지 해결해 본 경험, 혹은 그에 준하는 역량을 증명할 수 있는 근거 # 태도 요건• 시간이 걸려도 끈기와 인내로 문제를 끝까지 풀어내는 분 복잡한 문제도 쉽게 포기하지 않고, 세심한 관찰과 집중력으로 근본적인 해결을 찾으시는 분• 최신 기술보다 문제의 본질을 올바르게 해결하는 것을 우선하시는 분 유행보다는 문제의 구조와 원인을 정확히 이해하고, 가장 단단한 방법으로 접근하시는 분• 주어진 일 안에서도 주도적으로 의미와 재미를 찾으시는 분 맡은 일의 주체가 되어 스스로 동기를 부여하고, 개선과 성장을 즐기시는 분• Iteration(반복)에 거부감이 없는 분 자신의 결과를 다시 뒤집고 새롭게 시도해야 하는 상황을 자연스럽게 받아들이며, 과정 속에서 배우고 더 나은 방향으로 나아가는 유연함과 포용력을 지닌 분.","• 강화학습 기반 최적화·제어 프로젝트 경험• 반도체 또는 유사 제조 산업 도메인 경험• 복잡한 문제를 빠르게 학습하고, 새로운 도메인에서도 성과를 창출한 경험• 대규모 연산/시뮬레이션 환경에서 최적화 구현 경험 (분산 컴퓨팅, GPU 활용 등)# 성장 기회• 세계 최고 수준의 제조 데이터와 난이도 높은 산업 문제를 다루며 성장합니다.• 모델링, 최적화, 시스템 설계까지 아우르는 End-to-End Problem Solving 역량을 쌓을 수 있습니다.• 기술적으로 깊고, 산업적으로 의미 있는 문제를 해결하며 현실에서 통하는 AI를 만들 수 있습니다."
에비드넷,• 의료 데이터 연구 프로토콜 작성• 의학적 타당성 검토 및 용어 검토• 의료 데이터 연구 설계 및 분석.,"• 학력/전공 : 학사 이상(간호학, 약학, 통계학, 보건학, 의료정보학, 임상역학 등 관련학과)• 유관경력 : 의료 데이터 관련 실무 경력 1년 이상• 기 술 : 1개 이상 데이터 분석 프로그래밍 사용 가능 (SQL, R, Python, SAS 등).",• 의료 데이터 분석 관련 석사 이상 전공자이며 논문 작성 경험이 있는 분• CRC 또는 CRA 업무 경험이 있고 의료 데이터 분석에도 관심이 많으신 분• 임상연구 프로토콜 작성 경험이 있는 분.
마이리얼트립,"• 데이터 파이프라인 설계·구축 및 MART 최적화• BigQuery에서 활용되는 데이터 형태에 맞춰 비즈니스 로직을 적용하는 작업을 수행하며, 매일 유입되는 데이터를 자동으로 정리·시스템화합니다. 신규 파이프라인 설계와 기존 파이프라인의 데이터 적합성 검증을 통해 신규 비즈니스 기회를 더 쉽게 발굴하고, 자동화로 데이터 활용의 확장성을 높입니다.• DBT와 Airflow를 활용해 데이터 Manipulation과 자동화를 주도하며, MART 모델링으로 고성능 쿼리 환경을 구축합니다. 대용량 데이터셋 처리와 품질 최적화를 통해 비즈니스 적합성을 강화합니다.• AI 도구(Generative AI 등)를 적극적으로 도입해 반복 작업을 효율화하고, AI를 통한 자동화를 통해 비지니스 성장에 도움을 줍니다.2. End-to-End 문제 해결 & 데이터 문화 확산• 문제 정의부터 데이터 모델링, 실험 설계, 제품 반영까지 주도적인 오너십으로 이끌며, 반복적인 프로세스는 Generative AI와 Workflow Automation으로 지능형으로 업그레이드합니다. BigQuery MART 구축, 스키마 설계, 데이터 품질 관리 등 인프라 수준의 작업을 포함해 전체 데이터 라이프사이클을 관리합니다.• 전사 구성원이 데이터를 자유롭게 읽고, 쓰고, 활용할 수 있도록 교육과 가이드를 제공하며, 함께 성장하는 문화를 조성합니다. 특히 AI 기술을 활용한 워크숍을 통해 팀의 분석 워크플로를 고도화합니다.","• 데이터 조작 및 분석 능력• SQL로 데이터베이스에서 필요한 데이터를 추출하고, BigQuery 기반 DW/MART를 설계·관리한 경험이 있는 분• Python/R을 활용해 데이터 가공·전처리를 수행하며, DBT, Airflow 같은 ETL 도구나 빅데이터 프레임워크를 다뤄본 분• 데이터 기반의 변화 추진 능력• 데이터를 기반으로 서비스나 프로세스에 실질적인 변화를 이끌어낼 수 있는 분• 개발자, 디자이너, PM, 비즈니스 담당자 등 다양한 직군과 협업하며, 기술 솔루션을 제안하고 구현할 수 있는 분.","• 문제를 스스로 정의하고 끝까지 해결하려는 오너십을 지닌 분• 난관이 와도 쉽게 포기하지 않고 집요하게 파고드는 분• 익숙하지 않은 영역도 과감히 도전하며 자기 성장을 추구하는 분• AI·자동화 도구(Generative AI, AutoML, Prompt Engineering 등)를 활용해 반복적인 분석·리포트·Batch 작업을 자동화하고 팀 생산성을 향상시킨 경험, LLM·RAG 기반 분석/서비스 프로토타입을 신속히 구축하거나 운영에 적용한 사례• AI 기술을 팀원에게 전파하고 분석 워크플로를 ‘지능형’으로 고도화한 경험을 공유할 수 있는 분• 클라우드 기반 데이터 플랫폼(BigQuery, AWS, GCP 등)에서 DW/MART 구축 및 운영 경험• DBT/Airflow를 활용한 파이프라인 자동화 경험."
업스테이지,"[Representative projects]• Automatic quality assessment system development• Solar safety benchmark development• Solar edge-case (failure or error) benchmark development• Complex structured text generation benchmark development** 기술의 흐름과 상황에 따라서 개발하는 프로젝트는 변화하며, 프로젝트는 각 시점에 LLM 모델 발전에 가장 영향력있는 기술 요소에 집중합니다.","Strongly wanted• AI 모델 평가 및 분석 관련 토픽으로 국제 학회에서 출판 기록 (공저자 포함)• 또는 ML과 NLP 토픽으로 국제 학회에서 출판 기록 (1저자 혹은 교신저자)May helpful• AI 모델 평가를 위한 데이터 수집, 생성, 정제등을 수행해 본 경험• Agentic flow (w/ tool use)를 설계 및 개발해본 경험• Failure analysis를 기반으로 데이터를 하나하나 들여다 보고 인사이트를 얻을 수 있는 집중력• 논리적인 사고실험을 수행하고 가설/검증의 방식으로 실험 설계 및 결과를 도출할 수 있는 사고력• 복잡한 데이터 협업 프로토콜 (규칙) 을 정돈할 수 있는 시스템적 사고 능력 • 레슨런을 효과적이고 효율적으로 전파하고 논의할 수 있는 의사소통 능력.",
현대오토에버,"• 지도 데이터 구축/운영 및 서비스• POI 구축/유지보수, 생산 효율화 방법론 연구 개발 (Ex, 구축/작업환경 개선, 정제 로직 강화, 데이터 확대 등)• 데이터 분석 및 컨텐츠 서비스 기획• 내비 사용자 니즈, 트랜드 분석 기반 POI 신규 서비스 기획 (OEM 단말/센터, routo, 타OE 등 적용)• 지도 수준 고도화 및 개선 위한 기술 연구/개발.","• 지도 데이터 관련 업무 경험 2년 이상 (데이터 분석/데이터 구축/서비스 등)• SQL 활용 역량• GIS 관련 TOOL 활용 역량 (QGIS, ArcGIS 등)• 개선점 도출 및 문제 해결 / 분석적 사고 역량.",• 데이터 분석 및 사양 설계 有 경험• 객체 편집 TOOL 사용 有 경험• Python 활용 능력• 내비게이션/지도 서비스 기획 경험.
틸다,"다양한 산업의 기업과 협력하여 현실 세계의 문제와 요구사항을 정의하고, 학문적 수준에 머물러 있는 첨단 기술을 연구 및 개발을 통해 고도화하는 역할을 맡게 됩니다.• CO(Combinatorial Optimization) 기술의 연구 및 개발• 산업 현장 데이터 분석을 통한 Metheus 엔진 상용화.",• 관련 선행 연구 논문을 조사하고 분석하여 적용할 수 있는 능력을 갖추신 분• 연구개발에 필요한 프로그래밍 언어 및 프레임워크에 익숙하신 분• 현실 세계의 문제를 기술적으로 해결하고자 하는 열정을 가지신 분• 협업을 위한 열린 자세와 논리적인 의사소통 능력을 갖추신 분• 회사와 함께 성장하고자 하는 의지가 있으신 분.,"• 프로젝트 경력 2년 이상 또는 관련 전공 석사 이상 학위를 보유 또는 진행 중이신 분• 오픈소스 컨트리뷰션 경험이 있으신 분• 연구 결과를 실제 제품 및 서비스로 구현한 경험이 있거나, 이를 실현하고자 하는 의지가 있으신 분."
미트박스글로벌,• 대용량 데이터 분석 및 머신러닝 예측 모델 운영• 데이터 거버넌스 및 AWS 클라우드 인프라 운영·고도화• A/B 테스트를 통한 모델 성능 검증·개선 • 데이터 기반 의사결정 지원 및 협업.,• 3년 이상의 관련 실무 경험이 있으신 분• 시계열 예측 모델을 적용한 데이터 분석 및 예측 모델링 경험• SQL 및 Python 활용 능력이 있으신 분• 비즈니스 관점에서 데이터 해석 및 솔루션 제시 역량을 보유하신 분.,"• 머신러닝 관련 전공자(통계학, 산업공학 등)• Data Warehouse, Data Lake 구축·운영 경험• 데이터 표준화·품질관리 경험• Git, Airflow 등 워크플로우 관리 도구 경험• 축산, 이커머스, 물류, 금융 분야 데이터 분석 경험."
다큐브(daquv),"• 시멘틱 모델/SQL AST 파싱 및 생성 라이브러리 유지보수 • SQL 생성 라이브러리를 활용한 NL2SQL 글로벌 벤치마크 도전 • NL2SQL, 시맨틱 레이어, 쿼리 관련 오픈소스(MetricFlow, SqlGlot etc.) 연구.","• Python 또는 JVM 기반 언어(Java, Kotlin 등) 개발 경력 3년 이상 보유하신 분• 자연어에 대응되는 적합한 SQL을 코딩 에이전트의 도움 없이 제시할 수 있으신 분• 시맨틱 레이어의 역할과 한계에 대해 설명하실 수 있으신 분.","• 다음 중 하나 이상의 주제에 대한 데모 프로젝트를 포트폴리오로 제시하시는 분 • SQL 실행 계획을 기반으로 특정 조건 하에서 더 최적화된 SQL을 평가하는 프로그램 • SQL 관련 오픈소스 라이브러리를 사용하지 않고 SQL을 트랜스파일하는 프로그램 • MetricFlow가 제시하는 시맨틱 모델로 자연어를 표현할 때의 한계를 지적하고, 대안이 되는 중간 표현의 제시."
캐롯아이,• 상권 분석 및 매출 예측 알고리즘 연구개발• 부동산 업권 알고리즘 연구개발• 새로운 데이터 발굴 및 EDA를 통한 기존 모델의 고도화• 비즈니스 인사이트 데이터 마트 기획/구축 및 시각화 연구개발.,"• 경력: 3년 이상• 공간 데이터, 빅데이터, 인공지능 기술 전반에 관심이 있는 분• 해외 출장에 결격사유가 없는 분.","• 통계학, 산업공학, 부동산, 도시공학, 건축학, 데이터사이언스 석사 이상 전공자• Tensorflow, PyTorch 등 Deep Learning Framework 활용 경험• 데이터사이언스 및 데이터 마이닝 프로젝트 경험자• 다양한 분석 결과를 이해하기 쉽게 설명하실 수 있는 분• 데이터 인프라 구축에 흥미와 도전 의식을 가진 분• 자율적이고 책임감 있게 일할 수 있는 분• 문제 해결을 즐기며, 협업을 통해 더 나은 방향을 찾는 분."
인포유앤컴퍼니,• 퍼블릭 클라우드 환경에 대한 이해 • 대용량의 데이터를 데이터 성격에 맞게 설계/적재• Delta Lake 저장 방식 및 형식 이해• Spark 엔진 이해.,"• 데이터 적재/관리 3년 이상의 경력 보유자• Python, SQL 기본.","• Databricks, Fabric, Snowflake 유 경험자 • Power BI 기본 이해• AI/ML 유 경험자."
두잇 (Doeat),"데이터 분석을 넘어 사업 전략 전반에 기여하고, 주도적으로 프로젝트에 참여하며 팀의 의사결정을 가속화하는 역할을 맡습니다.• 데이터를 기반으로 전사 목표, 전략 방향성을 제시하고 실행하며 성과를 트래킹합니다. • 전사 핵심 KPI 재설계, 고도화하고, 모니터링 체계를 개선하여 전사 성과 관리를 지원 • 분석 결과를 기반으로, 경영진 및 각 팀에 전략적 방향성을 제시하고 실행 과정을 주도 • 사업 및 서비스 개선 과제를 리더와 함께 정의하고, 적극적으로 프로젝트를 오너십을 가지고 참여하여 성과를 높이는 데 기여• 데이터를 기반으로 인사이트 발굴하고 실험을 트래킹합니다. • 사용자 행태, 서비스 지표 등을 다각도로 분석하여 새로운 성장 기회를 발굴 • A/B 테스트 등 다양한 실험 기획 및 분석을 통해 프로덕트 개선 사항과 비즈니스 임팩트를 명확히 제시 • 통계적 모델링 및 예측 분석 등을 활용한 인사이트로 의사결정 효율을 극대화• 팀원들의 커뮤니케이션 코스트를 감축하고 노동생산성을 향상시킵니다. • 데이터 마트 설계, ETL 프로세스 개선 등을 통해 데이터 활용도와 신뢰도를 높임 • 사내 데이터 구조, 용어를 표준화하고 문서화하여 효율적인 커뮤니케이션 환경을 조성 • 반복 업무 자동화와 시각화 대시보드 구축을 통해 팀 전체 생산성 극대화• 이해관계자와의 커뮤니케이션을 주도하고, 데이터팀의 허리 역할을 맡습니다. • 프로젝트 내 업무 및 우선순위 설정을 주도하며, 리더 및 팀원들과 긴밀히 협업 • 이해관계자와의 원활한 커뮤니케이션으로 요구사항을 조율 • 데이터 분석 문화를 확산하고, 주니어 구성원의 역량 성장을 돕는 멘토십 발휘.","• 3년 이상의 데이터 분석 경력 또는 이에 준하는 역량을 보유하신 분 • 다양한 서비스/플랫폼 또는 B2C 영역에서 분석 프로젝트를 주도적으로 수행하고 탁월한 성과를 이끌어 내신 분• SQL 고급 능력을 보유하신 분 • 대규모 클라우드 환경에서 복잡한 쿼리를 빠르고 효율적으로 작성할 수 있는 역량• Python 분석 역량을 보유하신 분 • 데이터 분석, 시각화를 위한 라이브러리(예: pandas, numpy, matplotlib 등)를 능숙하게 활용하실 수 있으신 분 • 간단한 자동화 스크립트 작성부터 모델링 단계까지 주도적으로 수행 가능하신 분• 프로젝트 리딩 및 커뮤니케이션 역량을 보유하신 분 • 문제 정의부터 솔루션 도출, 구현, 트레킹까지 전체 과정을 수행하며 일정 관리를 체계적으로 수행할 수 있는 분 • 리더 및 여러 팀원들과 유기적으로 협력하며, 원활한 커뮤니케이션으로 조직을 조율할 수 있는 분• 문제 해결 역량 및 오너십을 보유하신 분 • 데이터로부터 인사이트를 발견하고, 근거 기반의 의사결정으로 비즈니스 임팩트를 창출해내는 분 • 급변하는 스타트업 환경에서 주도적으로 몰입하고 높은 책임감과 오너십을 발휘할 수 있는 분.","• 서비스/플랫폼 데이터 분석 프로젝트 리딩 경험을 보유하신 분• A/B 테스트 기획, 분석 경험이 풍부하신 분• BI 도구 (Tableau, Looker, Redash 등) 커스텀 대시보드 구축 경험을 보유하신 분• 통계적 모델링, 머신러닝 또는 추가적인 고급 분석 역량을 보유하신 분• 데이터 엔지니어링(ETL 파이프라인 설계, 마트 설계) 관련 지식을 보유하신 • 스타트업 환경에 대한 높은 이해와 유연한 대응력을 보유하신 분."
빗썸,"• IDC ORACLE, AWS AURORA, OCI ORACLE, IDC MYSQL 운영 및 관리 • 데이터베이스 분석, 설계, 구축• 데이터베이스 모니터링, 성능 최적화, 장애 대응• 데이터베이스 패치 및 업그레이드.","• 유관 경력 총 5년 이상 보유하신 분• ORACLE 데이터베이스 운영 3년 이상 경험을 보유하신 분• 대용량 DBMS 운영 경험을 보유하신 분• SQL 숙련도 중급, 튜닝 관련 중급 이상의 능력을 보유하신 분• 국내외 4년제 이상의 학위를 보유하신 분• 데이터베이스 아키텍처에 대한 이해도가 높으신 분• 동료들과 적극적으로 소통하고 협업할 수 있는 분• 긍정적인 성향을 보유하신 분.","• ORACLE 데이터베이스 운영 7년 이상 경험을 보유하신 분• AWS Aurora 데이터베이스 운영 5년 이상 경험을 보유하신 분• 대용량 데이터 추출을 위한 SQL 작성 및 튜닝이 가능하신 분• SQL 숙련도 상급, 튜닝 관련 상급 이상의 능력을 보유하신 분• EXADATA 운영 경력을 보유하신 분• 이기종간 DB Migration 경험이 있으신 분• OGG 구축 및 운영 경력을 보유하신 분• 차세대 프로젝트, 업그레이드 프로젝트 등을 주도적 또는 간접적으로 이끌었던 경험이 있으신 분• AURORA MYSQL SHADING 구축 및 운영 경험이 있으신 분• ORACLE 기반 SHARDING Architecture 경험이 있으신 분."
