Node_ID,Skill,Community_ID
358,Redmine,3
103,D3.js,3
360,Redux,3
364,Roadmap,3
368,Ruby on Rails,3
374,SAP SD,3
376,SEO,3
121,DeFi,3
378,SOLID,3
379,SPA,3
124,Design System,3
383,SSE,3
384,SSR,3
127,Django,3
389,Scrum,3
391,Search Engine,3
136,EVM,3
393,Selenium,3
395,Sentry,3
141,Expo,3
142,Express.js,3
398,Slack,3
399,Smart Contract,3
146,FastAPI,3
147,Fastlane,3
148,Figma,3
404,Solidity,3
153,Flask,3
156,Flutter,3
414,Storyboard,3
415,Storybook,3
417,Styled-components,3
419,Svelte,3
164,Gemini,3
421,Swift,3
166,GitHub Actions,3
423,TCP/IP,3
170,Google ADK,3
430,Tailwind CSS,3
431,Tanstack Query,3
434,Test Case,3
435,Three.js,3
180,HMI,3
181,HTML,3
182,HTTP,3
184,Hadoop YARN,3
440,TypeScript,3
441,UI,3
442,UX,3
451,VM,3
197,ISTQB,3
198,ITIL,3
456,Vector DB,3
459,Virtualization,3
460,Vite,3
461,Vue,3
204,JMeter,3
464,WPF,3
209,JavaScript,3
466,Wav2Vec,3
211,Jest,3
468,WebGL,3
212,Jetpack Compose,3
470,WebSocket,3
471,Webpack,3
214,Jotai,3
213,Jira,3
465,Wallet,3
475,Wireframe,3
467,Web3,3
477,XML,3
478,XR,3
480,Yarn Berry,3
483,Zod,3
484,Zustand,3
229,LangGraph,3
230,LangSmith,3
228,LangChain,3
487,k6,3
486,iOS,3
489,nGrinder,3
491,shadcn/ui,3
237,Loki,3
494,정보보호,3
495,정보처리기사,3
253,MVP,3
