Node_ID,Skill,Community_ID
119,Datadog,3
122,Debezium,3
382,SRE,3
129,DocumentDB,3
386,Scala,3
130,DynamoDB,3
132,ELT,3
133,EMR,3
390,ScyllaDB,3
140,Exchange,3
143,FHIR,3
401,Snowflake,3
149,Finance,3
151,Fintech,3
413,Storm,3
158,Foundry,3
164,Gemini,3
433,Terraform,3
177,HBase,3
179,HL7,3
178,HIS,3
199,IaC,3
200,Iceberg,3
205,JPA,3
466,Wav2Vec,3
221,Kotlin,3
485,dbt,3
240,Luigi,3
255,Markdown,3
2,3D Geometry,4
3,3D Motion,4
4,3D Reconstruction,4
9,ADAS,4
11,AIOps,4
14,AR,4
15,ARM,4
18,ASR,4
22,AWS Bedrock,4
29,AWS ElastiCache,4
32,AWS OpenSearch,4
38,Action Recognition,4
45,Animation,4
53,Audio,4
54,AutoML,4
55,Autonomous Driving,4
63,Blender,4
67,C++,4
69,CAD,4
70,CAE,4
80,CUDA,4
81,CVAT,4
89,Circuit Design,4
92,Codec,4
94,Computer Graphics,4
105,DICOM,4
107,DPDK,4
108,DSP,4
109,Dagger Hilt,4
123,Depth Estimation,4
126,Diffusion,4
138,Embedded,4
144,FPGA,4
150,Fine-tuning,4
155,Flow,4
157,Foundation Model,4
161,GNN,4
162,GPU,4
175,GraphQL,4
185,Healthcare,4
188,HuggingFace,4
190,IAM,4
191,IEC 62304,4
192,IMU,4
194,ISO 14971,4
195,ISO 26262,4
203,JAX,4
206,JSON,4
212,Jetpack Compose,4
215,KMS,4
216,KVM,4
220,KoNLPy,4
222,KubeFlow,4
225,LLMOps,4
227,Label Studio,4
229,LangGraph,4
230,LangSmith,4
231,LiDAR,4
233,Linear Algebra,4
235,Linux Kernel,4
241,MATLAB,4
243,MCU,4
245,MFC,4
247,MLFlow,4
256,Media,4
257,Medical Device,4
260,Milvus,4
262,Model Serving,4
263,Monday.com,4
266,Multi-Agent,4
267,Multi-thread,4
268,Multimodal,4
271,NLTK,4
272,NPU,4
275,Neural Rendering,4
282,Notion,4
285,Nvidia Issac Sim,4
286,Nvidia Omniverse,4
288,ONNX,4
295,OpenCL,4
296,OpenCV,4
297,OpenGL,4
298,OpenStack,4
302,PACS,4
313,PX4,4
316,Photoshop,4
317,Physics Engine,4
318,Pillow,4
321,Poetry,4
322,Pose Estimation,4
331,Prompt Engineering,4
332,PropTech,4
334,Prototyping,4
340,QNX,4
341,Quantization,4
348,ROS,4
350,RTOS,4
352,Ray,4
358,Redmine,4
363,Rigging,4
365,Robotics,4
367,Routing,4
374,SAP SD,4
377,SLAM,4
381,SQLAlchemy,4
387,Scikit-image,4
394,Sensor,4
397,Simulation,4
398,Slack,4
402,SoC,4
405,SpaCy,4
414,Storyboard,4
422,SystemVerilog,4
424,TCP/UDP,4
425,TDD,4
427,TPM,4
428,TTS,4
432,TensorRT,4
437,Transformer,4
439,Triton,4
443,Unit Test,4
444,Unity,4
447,Unreal Engine,4
448,VAE,4
450,VITS,4
451,VM,4
453,VPC,4
454,VR,4
457,Verilog,4
459,Virtualization,4
462,Vulkan,4
472,Webtoon,4
473,Whisper,4
477,XML,4
479,YOLO,4
490,pytest,4
492,vLLM,4
495,정보처리기사,4
478,XR,5
324,Postman,6
421,Swift,6
486,iOS,6
487,k6,6
197,ISTQB,6
489,nGrinder,6
43,Android,6
204,JMeter,6
79,CSTS,6
48,Appium,6
253,MVP,6
