기업명,주요업무,자격요건,우대사항
보이스루,"• AI 번역 플랫폼 및 LLMOps를 위한 데이터 파이프라인 아키텍처 설계 및 구축 (AWS 환경)• LLM 학습/서빙을 위한 대용량/실시간 데이터(텍스트, 벡터, 로그) 수집, 정제, 가공 파이프라인 (ETL/ELT) 구축 및 운영• 데이터 웨어하우스(DW) 및 데이터 레이크(Data Lake) 구축 및 운영• 데이터 파이프라인 모니터링, 성능 최적화 및 장애 대응• 실시간 번역 로그/스트리밍 데이터 수집 및 처리 시스템 구축 (Kafka, Kinesis 등 연동)• 데이터 분석가/AI 엔지니어와의 협업을 통한 데이터 모델링 및 제공.","• 데이터 엔지니어(Data Engineer)로서 3년 이상의 실무 경력• Python, Scala 또는 Java 기반의 데이터 처리 프로그래밍 역량• Apache Spark 등 분산 처리 프레임워크를 이용한 대용량 데이터 처리 경험• Airflow 등 워크플로우 오케스트레이션 도구 활용 및 파이프라인 구축 경험• AWS 환경 (S3, EMR, Kinesis, Glue, Redshift, Athena 등)에서의 데이터 파이프라인 구축/운영 경험• SQL을 활용한 능숙한 데이터 추출 및 가공 능력• 대용량 데이터 처리 파이프라인 트러블슈팅 및 장애 대응 경험• 데이터 웨어하우스(DW) 또는 데이터 레이크 구축/운영 경험.","• LLMOps / MLOps 환경 또는 AI/ML/번역 도메인 서비스에서 데이터 엔지니어로 일해 본 경험• Kafka, Kinesis, RabbitMQ 등 메시지 큐/스트리밍 플랫폼 활용 경험• Vector DB (Pinecone, Milvus, Chroma, PGVector 등) 연동 및 데이터 처리 파이프라인 구축 경험• PostgreSQL, Cassandra, Elasticsearch, Redis를 **데이터 소스(Source) 또는 타겟(Sink)**으로 활용해 본 경험 (운영/튜닝 X, 데이터 입출력 O)• Terraform, Ansible 등 **IaC (Infrastructure as Code)**를 통한 인프라 관리 경험• GCP, Azure 등 멀티 클라우드 환경에서의 데이터 파이프라인 구축 경험• Datadog, Prometheus/Grafana 등 모니터링 솔루션 활용 및 대시보드 구축 경험."
엘박스,"• Databricks 환경에서 Spark SQL 및 PySpark를 활용한 데이터 파이프라인 설계 및 구현해요.• 서비스 로그 및 유저 이벤트 데이터 수집, 가공, 적재 프로세스를 구축해요.• 전사 데이터 마트를 설계 및 운영해요.• 데이터 크롤링 시스템을 구축 및 운영해요.• ML/AI 팀과 협업하여 모델 서빙 파이프라인을 구축해요.• A/B 테스트 등 실험 환경을 구축 및 운영해요.","• 3년 이상의 데이터 엔지니어링 경험을 보유하신 분• Spark 기반 데이터 처리 및 분석 경험이 있으신 분 (SQL, PySpark)• 다음 중 하나 이상의 데이터베이스 실무 경험이 있으신 분: Elasticsearch, MongoDB, MySQL• 데이터 파이프라인 설계 및 운영 경험을 보유하신 분.",• Databricks 환경에서의 개발 경험• Flink 등 실시간 처리 시스템 활용 경험• AWS 등 클라우드 환경에서의 개발 경험• 백엔드 개발 경험• A/B 테스트 플랫폼 구축 경험• ML/AI 모델 서빙 경험.
놀유니버스,"[함께 할 업무예요]＞ 주로 데이터 기반 서비스와 API 개발 및 운영을 담당하게 돼요.• 데이터를 기반으로 사내외에 API 형태로 데이터를 제공하는 서비스를 개발하고 운영해요.• DI 조직에서 운영 중인 서비스로는 실험 플랫폼, 개인화 마케팅 캠페인 도구, 유입 채널 관리 시스템이 있어요.다음과 같은 업무도 함께 경험하실 수 있어요.＞ 데이터 파이프라인 구축 및 운영 (ETL/ELT)• 앱/웹과 각 Service 등에서 발생하는 원천 데이터 입수를 자동화할 수 있도록 시스템을 개발하고 운영해요.• 데이터를 실시간으로 가공하는 스트림 이벤트 파이프라인을 개발하고 운영해요.• 데이터 품질 및 신뢰성 확보를 위한 모니터링 및 자동화 시스템을 개발하고 운영해요.＞ Data Infrastructure 관리 및 운영• Databricks를 안정적으로 운영하기 위한 자동화 및 모니터링 시스템을 구축해요.• 놀유니버스에서는 Data Infra로 Databricks를 이용하고 있어요.","[이런 분과 함께하고 싶어요]• 5년 이상의 Back-end 개발 경력 혹은 그에 준하는 역량을 보유하신 분• 문제를 주도적으로 발견하고 빠르게 해결하는 실행력을 갖추신 분• 다양한 조직과 원활하게 소통하며 협업할 수 있는 분• 기술 변화에 민감하고, 새로운 도구와 방법론을 배우는 데 적극적인 분.","[이런 경험이 있다면 N배 좋아요]• 데이터 모델링, 데이터 아키텍처, 데이터 웨어하우징에 대한 깊은 이해를 기반으로 빅데이터 분야에서 3년 이상의 실무 경력을 보유하신 분 • Kubernetes, Docker 등 컨테이너 환경에서의 서비스 운영 경험을 보유하신 분• AWS, GCP, Azure 등 클라우드 인프라 운영 경험을 보유하신 분• 대용량 데이터 처리(분산 시스템, Spark, Kafka 등) 경험을 보유하신 분• RDBMS, NoSQL, 데이터베이스 설계 및 운영 경험을 보유하신 분• 데이터 품질 모니터링, CI/CD, 자동화 시스템 구축 경험을 보유하신 분• 실시간/배치 데이터 파이프라인 구축 및 운영 경험을 보유하신 분• 데이터 기반 서비스/플랫폼 개발 및 운영 경험을 보유하신 분."
카카오모빌리티(kakaomobility),• Multi ​modal inference and long-term ​learning• Learning ​based map ​construction• Sensor data fusion.,"• 5년 ​이상의 ​실무 경험이 ​있으신 ​분 ​(박사 졸업 예정자 ​지원 ​가능)• 컴퓨터공학, 전기공학, 수학, ​로보틱스 ​전공이나 ​이와 관련된 전공의 ​학위를 소지하신 ​분• C/C++, ​python 등의 ​숙련된 프로그래밍 ​기술을 ​보유하신 분• 장기적인 목표를 ​설정하고 끊임없이 ​도전하시는 분• 새로운 기술을 모빌리티 서비스에 적용하고 싶은 의지가 강하신 분.","• 관련 석사 혹은 박사 학위 소지자 또는 관련 경험자• 관련 분야 저서/학술활동(CVPR, ICCV, NeurIPS, ICRA, IROS 등) 이력• object detection, semantic segmentation, depth estimation 등의 다양한 딥러닝 모델 개발 경험자• 다양한 센서 데이터(camera, lidar 등) 활용 및 학습 데이터 파이프라인 구축 경험자• slam, optimization, online calibration 등의 로보틱스 관련 개발 경험자."
퍼슬리,"""증상 확인 Agent"", ""의학적 팩트체크 Agent"", ""부작용 대처 Agent""등으로 이루어진 퍼슬리의 Multi Agent System을 강화하는 역할을 맡게 됩니다.• 정량적인 내부 데이터 기반으로 AI Agent 혹은 Workflow를 설계하고 개선합니다.• 제품 팀과 협업하여 유저 피드백 기반 답변 퀄리티 개선 파이프라인을 구축합니다.• Knowledge base를 위한 크롤러와 Vector DB를 구축합니다.• 도메인 전문가의 데이터 라벨링, 주석을 위한 환경을 개발합니다.","• ML/데이터 엔지니어 경력 3년 이상 혹은 그에 준하는 실력을 가지신 분• Python 생태계에서 1년 이상의 경험을 가지신 분• RAG, Re-ranking, Multi-agent 등 최신 AI Agent 기술에 관심이 많으신 분[기술 스택]• Frontend : Typescript, React Native (Expo), NextJS• Backend : Typescript, NodeJS, tRPC (Express), Prisma• Infra : Supabase, GCP, Docker• AI : Python, FastAPI, LangChain, LangGraph, LambdaDB(Vector DB)• Etc : Sentry, Amplitude.",• Multi Agent 개발 경험이 있으신 분• LLM 관련 오픈소스에 기여하신 경험이 있으신 분• 대규모 데이터 파이프라인 및 워크플로우 자동화 경험이 있으신 분• 대규모 트래픽 서비스를 운영해 보신 분• 데이터 기반 의사결정에 능숙하신 분.
윌로그,"• 백엔드 설계 및 개발 담당- 서비스에서 사용되는 API 및 테스트 코드 작성을 통해 서비스 유지 및 보수성 향상- 신규 서비스에 대한 API 및 데이터베이스 설계업무[ 기술 스택 ]-Typescript, NestJs-GraphQL, Rest API-AWS, Github-Docker.",• 5년 이상의 개발 경력 또는 혹은 그에 준하는 역량• Typescript 을 사용한 NestJs + TypeORM으로 개발을 해본 분• GraphQL 을 사용한 API 개발 경험• AWS serverless lambda 에 대한 활용과 개발에 능한 분• 높은 가용성과 확장 가능성을 가진 시스템을 설계하고 운영한 경험• 다른 개발자 또는 비개발자와 커뮤니케이션이 원활한 분.,• B2B 서비스 혹은 물류 시스템 구축 유경험자• MSA 경험이 있는 분• Git 등의 분산 버전 관리 시스템 이용에 능숙한 분• Jira + Confluence 를 통한 업무경험.
위대한상상(요기요),"[우리는 이런 일을 해요]적시에(빠르게) 신뢰할 수 있는 리포트/대시보드/데이터 마트를 제공합니다.지표의 집계 기준, 표준화 하여 분석가, 현업의 생산성 향상을 높이는 일을 하고 있습니다.• 전사 리포트/대시보드 구현• 데이터 마트 설계/ 정제/ 변환 및 적재 개발 및 운영• 의사결정에 필요한 데이터를 적시에(탐색할 수 있는 환경) 제공• 전사 구성원들이 비즈니스에 필요한 데이터를 스스로 활용할 수 있는 환경 제공.","[우리는 이런 분과 함께 하고 싶어요]• BI(Business Intelligence) 관련 전반적으로 이해도가 높으신 분으로 최소 경력 3년 이상• SQL, Python, Airflow(ETL), Tableau 등 데이터 핸들링 및 시각화 경력자• BigQuery, Redshift 등 클라우드 데이터 웨어하우스 경험자• Data Mart 데이터 모델링 설계, 구현 및 SQL 능숙• BI 시각화 툴을 이용한 대시보드 개발 및 운영(Tableau, Looker Studio, Data Studio 등) 및 고급 기능(Tableau API, Tableau Extensions) 활용 경험이 있으신 분• 업무에 오너십을 갖고 책임감 있게 데이터를 꼼꼼하게 들여다 보시는 분 • Strong Work ethic.","[그 외 이런것이 있으면 더 좋아요]• 커머스 서비스에 대한 이해 및 다양한 부서(경영, 세일즈, 마케팅, 개발) 팀과 원활한 협업 및 요구사항 도출 능력을 갖추신 분• Python PANDAS 또는 기타 언어를 이용한 데이터처리 경험 우대• 컴퓨터공학, 산업공학, 통계학 등 데이터 관련 전공자."
마이리얼트립,"• 데이터 파이프라인 설계·구축 및 MART 최적화• BigQuery에서 활용되는 데이터 형태에 맞춰 비즈니스 로직을 적용하는 작업을 수행하며, 매일 유입되는 데이터를 자동으로 정리·시스템화합니다. 신규 파이프라인 설계와 기존 파이프라인의 데이터 적합성 검증을 통해 신규 비즈니스 기회를 더 쉽게 발굴하고, 자동화로 데이터 활용의 확장성을 높입니다.• DBT와 Airflow를 활용해 데이터 Manipulation과 자동화를 주도하며, MART 모델링으로 고성능 쿼리 환경을 구축합니다. 대용량 데이터셋 처리와 품질 최적화를 통해 비즈니스 적합성을 강화합니다.• AI 도구(Generative AI 등)를 적극적으로 도입해 반복 작업을 효율화하고, AI를 통한 자동화를 통해 비지니스 성장에 도움을 줍니다.2. End-to-End 문제 해결 & 데이터 문화 확산• 문제 정의부터 데이터 모델링, 실험 설계, 제품 반영까지 주도적인 오너십으로 이끌며, 반복적인 프로세스는 Generative AI와 Workflow Automation으로 지능형으로 업그레이드합니다. BigQuery MART 구축, 스키마 설계, 데이터 품질 관리 등 인프라 수준의 작업을 포함해 전체 데이터 라이프사이클을 관리합니다.• 전사 구성원이 데이터를 자유롭게 읽고, 쓰고, 활용할 수 있도록 교육과 가이드를 제공하며, 함께 성장하는 문화를 조성합니다. 특히 AI 기술을 활용한 워크숍을 통해 팀의 분석 워크플로를 고도화합니다.","• 데이터 조작 및 분석 능력• SQL로 데이터베이스에서 필요한 데이터를 추출하고, BigQuery 기반 DW/MART를 설계·관리한 경험이 있는 분• Python/R을 활용해 데이터 가공·전처리를 수행하며, DBT, Airflow 같은 ETL 도구나 빅데이터 프레임워크를 다뤄본 분• 데이터 기반의 변화 추진 능력• 데이터를 기반으로 서비스나 프로세스에 실질적인 변화를 이끌어낼 수 있는 분• 개발자, 디자이너, PM, 비즈니스 담당자 등 다양한 직군과 협업하며, 기술 솔루션을 제안하고 구현할 수 있는 분.","• 문제를 스스로 정의하고 끝까지 해결하려는 오너십을 지닌 분• 난관이 와도 쉽게 포기하지 않고 집요하게 파고드는 분• 익숙하지 않은 영역도 과감히 도전하며 자기 성장을 추구하는 분• AI·자동화 도구(Generative AI, AutoML, Prompt Engineering 등)를 활용해 반복적인 분석·리포트·Batch 작업을 자동화하고 팀 생산성을 향상시킨 경험, LLM·RAG 기반 분석/서비스 프로토타입을 신속히 구축하거나 운영에 적용한 사례• AI 기술을 팀원에게 전파하고 분석 워크플로를 ‘지능형’으로 고도화한 경험을 공유할 수 있는 분• 클라우드 기반 데이터 플랫폼(BigQuery, AWS, GCP 등)에서 DW/MART 구축 및 운영 경험• DBT/Airflow를 활용한 파이프라인 자동화 경험."
업스테이지,"[Representative projects]• Automatic quality assessment system development• Solar safety benchmark development• Solar edge-case (failure or error) benchmark development• Complex structured text generation benchmark development** 기술의 흐름과 상황에 따라서 개발하는 프로젝트는 변화하며, 프로젝트는 각 시점에 LLM 모델 발전에 가장 영향력있는 기술 요소에 집중합니다.","Strongly wanted• AI 모델 평가 및 분석 관련 토픽으로 국제 학회에서 출판 기록 (공저자 포함)• 또는 ML과 NLP 토픽으로 국제 학회에서 출판 기록 (1저자 혹은 교신저자)May helpful• AI 모델 평가를 위한 데이터 수집, 생성, 정제등을 수행해 본 경험• Agentic flow (w/ tool use)를 설계 및 개발해본 경험• Failure analysis를 기반으로 데이터를 하나하나 들여다 보고 인사이트를 얻을 수 있는 집중력• 논리적인 사고실험을 수행하고 가설/검증의 방식으로 실험 설계 및 결과를 도출할 수 있는 사고력• 복잡한 데이터 협업 프로토콜 (규칙) 을 정돈할 수 있는 시스템적 사고 능력 • 레슨런을 효과적이고 효율적으로 전파하고 논의할 수 있는 의사소통 능력.",
현대오토에버,"• 지도 데이터 구축/운영 및 서비스• POI 구축/유지보수, 생산 효율화 방법론 연구 개발 (Ex, 구축/작업환경 개선, 정제 로직 강화, 데이터 확대 등)• 데이터 분석 및 컨텐츠 서비스 기획• 내비 사용자 니즈, 트랜드 분석 기반 POI 신규 서비스 기획 (OEM 단말/센터, routo, 타OE 등 적용)• 지도 수준 고도화 및 개선 위한 기술 연구/개발.","• 지도 데이터 관련 업무 경험 2년 이상 (데이터 분석/데이터 구축/서비스 등)• SQL 활용 역량• GIS 관련 TOOL 활용 역량 (QGIS, ArcGIS 등)• 개선점 도출 및 문제 해결 / 분석적 사고 역량.",• 데이터 분석 및 사양 설계 有 경험• 객체 편집 TOOL 사용 有 경험• Python 활용 능력• 내비게이션/지도 서비스 기획 경험.
에이치에너지,"● OLAP 데이터 모델링: 다차원 데이터 분석을 위한 OLAP 스키마 설계 및 구축, 데이터 가공 처리● 데이터분석 및 보고서 작성: OLAP 데이터를 기반으로 분석 쿼리 작성, ML 분석, 분석 보고서 작성● 핵심 메타데이터 관리: 주요 메타데이터를 정의하고 관리 시스템을 구축 및 운영● 분석 서비스 개발: 데이터 분석 결과에 대한 서비스 개발.","• 대학교졸업(4년)이상• 관련 경력 3년 이상• 데이터베이스관련 전공 이수자• 데이터 거버넌스 이해: 데이터 표준화 및 메타데이터 관리의 중요성을 깊이 이해하고 있으며, 실제 적용 경험• 데이터베이스 시스템 이해: OLTP, OLAP 개념 이해 및 관련 시스템 활용 경험• OLTP 활용 경험: RDBMS, NoSQL, NewSQL 등 OLTP용 데이터 시스템의 이해 및 활용 경• OLAP 활용 경험: OLAP 개념 이해 및 관련 시스템 운영 경험, 데이터 분석용 스키마 작성 경험.","• 머신러닝 분석 경험: OLTP, OLAP 데이터로 부터 머신 러닝을 활용한 데이터 분석 경험• 클라우드 OLAP 시스템 경험: Google BigQuery, Snowflake 등 클라우드 시스템에서 OLAP 스키마 설계 및 구축 경험• Python 개발 경험: Python을 이용한 ETL 개발, Backend Service 개발 경험 • 클라우드 플랫폼 활용 경험: Google Cloud Platform, Amazon Web Service 등 클라우드 플랫폼을 활용하여 Serverless 개발, Backend 개발, Kubernetes 환경 사용 경험＜기술스택＞• 데이터베이스: MySQL,Google BigQuery• 운영체제: Linux• 부가 기술: Python Programming, Google Cloud Platform."
틸다,"다양한 산업의 기업과 협력하여 현실 세계의 문제와 요구사항을 정의하고, 학문적 수준에 머물러 있는 첨단 기술을 연구 및 개발을 통해 고도화하는 역할을 맡게 됩니다.• CO(Combinatorial Optimization) 기술의 연구 및 개발• 산업 현장 데이터 분석을 통한 Metheus 엔진 상용화.",• 관련 선행 연구 논문을 조사하고 분석하여 적용할 수 있는 능력을 갖추신 분• 연구개발에 필요한 프로그래밍 언어 및 프레임워크에 익숙하신 분• 현실 세계의 문제를 기술적으로 해결하고자 하는 열정을 가지신 분• 협업을 위한 열린 자세와 논리적인 의사소통 능력을 갖추신 분• 회사와 함께 성장하고자 하는 의지가 있으신 분.,"• 프로젝트 경력 2년 이상 또는 관련 전공 석사 이상 학위를 보유 또는 진행 중이신 분• 오픈소스 컨트리뷰션 경험이 있으신 분• 연구 결과를 실제 제품 및 서비스로 구현한 경험이 있거나, 이를 실현하고자 하는 의지가 있으신 분."
미트박스글로벌,• 대용량 데이터 분석 및 머신러닝 예측 모델 운영• 데이터 거버넌스 및 AWS 클라우드 인프라 운영·고도화• A/B 테스트를 통한 모델 성능 검증·개선 • 데이터 기반 의사결정 지원 및 협업.,• 3년 이상의 관련 실무 경험이 있으신 분• 시계열 예측 모델을 적용한 데이터 분석 및 예측 모델링 경험• SQL 및 Python 활용 능력이 있으신 분• 비즈니스 관점에서 데이터 해석 및 솔루션 제시 역량을 보유하신 분.,"• 머신러닝 관련 전공자(통계학, 산업공학 등)• Data Warehouse, Data Lake 구축·운영 경험• 데이터 표준화·품질관리 경험• Git, Airflow 등 워크플로우 관리 도구 경험• 축산, 이커머스, 물류, 금융 분야 데이터 분석 경험."
네이버클라우드,"• 고품질 이미지/비디오 데이터 큐레이션 모델 개발 - 각 데이터 도메인에 맞는 다양한 특징 추출 모델 (Aesthetics Score, Typography OCR, Optical Flow, Scene Change 등) 적용 및 개선 - 비정상 데이터 감지 및 품질 기반 필터링 적용 및 개선• 복합 시나리오 학습 데이터셋 구축 - 웹/문서/비디오 등의 원시 데이터에서 구조화된 Interleaved 데이터 추출 - 이미지/비디오 편집 기능을 위한 모델 기반 데이터 합성• 데이터 캡션링 파이프라인 고도화 - 이미지/비디오에서 추출한 다양한 특징을 반영한 캡션링 파이프라인 개발 및 개선• 데이터 통계 분석 및 시각화를 통한 지속적 품질 개선.",• 2인 이상이 참여한 프로젝트에서 6개월 이상의 코드 협업 경험이 있으신 분 - git & PR 기반 공동 코드개발에 능숙하신 분 - python 및 pytorch 활용이 능숙하신 분.,"• 100K 개 규모 이상 자체 데이터셋 구축 경험이 있으신 분• 데이터 품질 향상을 위한 자동화 툴·서비스 개발 경험이 있으신 분• AI/Vision 분야 논문 게재 또는 오픈소스 기여 경력이 있으신 분• 대규모 데이터셋 분산처리 개발 경험이 있으신 분 (Ray, PySpark, VectorDB 등 활용 경험)."
인티그레이션(메디스트림),"• AWS(EKS, EMR 등)·Redshift 기반 데이터 인프라 설계/구축/운영• 데이터 크롤링 파이프라인 설계·개발(수집·정제·저장 자동화)• Real-time Data Processing 시스템 설계 및 구축• 로그 분석 시스템 구축 (Segment, GA4 등)• 데이터 비식별화 처리 정책 수립 및 적용, 접근통제/암호화 등 보안 체계 운영• 데이터 파이프라인 오케스트레이션(Airflow), 모니터링/알림/리커버리 체계 구축.","• 3년 이상 데이터 유관 경력• Airflow 등의 Workflow Manager로 데이터 파이프라인 구축/운영 경험• Docker, Kubernetes(EKS) 등 컨테이너 기반 서비스의 아키텍처 설계 및 개발 경험• Python 및 SQL 쿼리 능숙• 데이터 웨어하우스(Redshift 등) 모델링·성능 최적화 경험• 대시보드/BI(Redash, Superset 등) 운영 경험.","• 대용량 데이터 엔지니어링 및 실시간 처리, CDC 도입 경험• 분산 데이터 처리(Spark/EMR 등) 실무 경험• 의료 데이터 도메인 경험, 개인정보보호법/ISMS 이해• 데이터 품질/거버넌스(dbt/Great Expectations, 데이터 카탈로그) 경험• AWS Glue, Athena, SageMaker 등 다양한 데이터 관련 AWS 서비스 활용 경험[팀 적응을 잘하신 분들의 공통점]팀에서 문제를 잘 해결하고 계신 분들과 인터뷰를 통해 정리한 특징입니다. • 안 되는 이유를 찾기보다, 되게 하는 방법을 고민하는 태도• 스스로 문제 정의를 하고, 불확실성을 줄이기 위해 가설과 실험을 반복하는 스타일• 관계를 해치지 않고 문제 해결을 목적으로 하는 대화 방식• 생소한 분야의 서비스에 도전하고자 하는 의지와 빠른 학습 능력."
퍼슬리,"""증상 확인 Agent"", ""의학적 팩트체크 Agent"", ""부작용 대처 Agent""등으로 이루어진 퍼슬리의 Multi Agent System을 강화하는 역할을 맡게 됩니다.• 정량적인 내부 데이터 기반으로 AI Agent 혹은 Workflow를 설계하고 개선합니다.• 제품 팀과 협업하여 유저 피드백 기반 답변 퀄리티 개선 파이프라인을 구축합니다.• Knowledge base를 위한 크롤러와 Vector DB를 구축합니다.• 도메인 전문가의 데이터 라벨링, 주석을 위한 환경을 개발합니다.","• 백엔드 or AI or 데이터 엔지니어 경력 3년 이상 혹은 그에 준하는 실력을 가지신 분• JS 혹은 Python 생태계에서 1년 이상의 경험을 가지신 분• RAG, Re-ranking, Multi-agent 등 최신 AI Agent 기술에 관심이 많으신 분[기술 스택]• Frontend : Typescript, React Native (Expo), NextJS• Backend : Typescript, NodeJS, tRPC (Express), Prisma• Infra : Supabase, GCP, Docker• AI : Python, FastAPI, LangChain, LangGraph, LambdaDB(Vector DB)• Etc : Sentry, Amplitude.",• Multi Agent 개발 경험이 있으신 분• LLM 관련 오픈소스에 기여하신 경험이 있으신 분• 대규모 데이터 파이프라인 및 워크플로우 자동화 경험이 있으신 분• 대규모 트래픽 서비스를 운영해 보신 분• 데이터 기반 의사결정에 능숙하신 분.
현대오토에버,"• 비전 AI 모델 개발 및 적용• : classification, detection, segmentation, anomaly detection 모델 최적화• 적용 분야 : 표면결함검사, 부품 사양검사, 기타 비전 품질 검사 등, 안전 부문 객체감지• 학습데이터 augmentation 기술 개발 및 적용• 머신비전시스템 인터페이스 개발 및 적용.","• supervised, semi, unsupervised learning 기반 비전 AI 모델 개발 경험• 비전 AI 모델의 현장 적용 및 Tunning 경험• 오픈/상용 영상처리 알고리즘 활용 경험.","• 제조 분야 Vision AI 모델 개발 및 적용 경험• Vision AI 모델의 타시스템 연계, 공장 제조 시스템 개발/구축/운영 경험• Socket 또는 ResfulAPI 등의 통신방법 개발 경험 및 이해• 영어 커뮤니케이션 역량."
사각,"[AI Agent 시스템 설계 및 개발]• On-Prem 또는 클라우드 환경에서 LLM 기반 AI Agent 시스템을 설계 및 구축합니다.• LangChain, CrewAI 등 프레임워크를 활용한 멀티 에이전트 아키텍처를 구현합니다.• 외부 API, 툴과 연동되는 Tool-Using Agent를 개발하며, RAG 기반 문맥 추론 시스템을 고도화합니다.[AI 기반 플랫폼 및 서비스 개발]• 대화형 AI, 분석 툴 등 다양한 형태의 서비스를 설계하고 운영합니다.• 사용자와 상호작용하는 Web/App 기반 UI를 개발합니다• AI, 백엔드 시스템 및 외부 서비스와 연동되는 서버 및 API를 구성합니다.[데이터 엔지니어링]• 대화, 로그, 사용자 입력 등 다양한 데이터를 수집하고 파이프라인을 설계합니다.• 실시간 데이터 수집 및 시각화, 대시보드 구현을 통한 모니터링 체계를 구축합니다.• 데이터 품질을 진단하고, Agent의 성능과 사용자 경험 개선에 활용합니다.[운영 및 협업]• 테스트 자동화, 모니터링, 서비스 안정화 등 운영 품질을 지속적으로 개선합니다.• 인프라 관리와 배포 자동화를 통해 지속 가능한 개발 및 운영 환경을 구성합니다.• 기획, 디자인, 연구 등 다양한 직군과 긴밀하게 협업하여 완성도 높은 제품을 함께 만듭니다.","• 최신 AI 기술을 빠르게 학습하고, 실제 서비스에 적용하는 데 주도적인 분• 1개 이상의 분야에서 Software Engineer로 실무 경험이 있으신 분(Backend / Frontend / AI / Data / ML 등)• RESTful API 설계 및 데이터베이스 운영 경험을 보유하신 분• AWS, GCP, Azure 등 클라우드 환경에서의 서비스 개발 및 배포 경험이 있으신 분• 복잡한 시스템 구조 및 데이터 흐름에 대한 이해와 최적화 능력을 보유하신 분• 다양한 팀과 명확하게 소통하며 협업할 수 있는 능력을 갖추신 분.","• 데이터 파이프라인, ETL, MLOps, DevOps를 설계하고 운영해보신 분• React, Svelte 등으로 사용자 중심 UI를 만들어보신 분• Docker, Kubernetes 등으로 자동화된 배포 환경을 구성해본 분• 스타트업 또는 스케일업 환경에서 서비스를 개발부터 런칭까지 주도적으로 경험하신 분• 헬스케어, 보험, 의료 도메인에 대한 이해가 있으신 분• GPU 서버 또는 클러스터 환경에서 모델을 운영해본 경험이 있는 분."
인포유앤컴퍼니,• 퍼블릭 클라우드 환경에 대한 이해 • 대용량의 데이터를 데이터 성격에 맞게 설계/적재• Delta Lake 저장 방식 및 형식 이해• Spark 엔진 이해.,"• 데이터 적재/관리 3년 이상의 경력 보유자• Python, SQL 기본.","• Databricks, Fabric, Snowflake 유 경험자 • Power BI 기본 이해• AI/ML 유 경험자."
그린카,"ㆍ카셰어링 데이터 분석, 추출 및 가공ㆍBI 도구를 활용한 시각화 및 분석 리포트 작성ㆍ문제정의/가설수립/검증/결과도출 및 제안 ㆍ유관 부서와의 커뮤니케이션 및 협업.","초대졸 이상 / 경력 5년 ~ ㆍ데이터 분석에 필요한 기본적인 통계지식을 보유하신 분ㆍ논리적인 사고 역량을 가지고 계신 분ㆍSQL query 능숙자 (mysql, redshift)ㆍ리눅스 사용 경험이 있으신 분ㆍBI 도구 사용 경험이 있으신 분.","ㆍ데이터 웨어하우스 , 데이터 마트 구축을 해보신 분ㆍ데이터 파이프라인 구성을 해보신 분ㆍAWS클라우드 사용 경험 해보신 분ㆍETL 도구 사용해보신 분 (Airflow)ㆍ머신러닝을 통한 모델 학습 해보신 분."
딥서치,"• 금융 전문가들이 유용하게 사용할 수 있는 AI 기반의 서비스를 개발해요.• LLM을 활용하여 RAG 기반으로 사용자에게 의미있는 데이터를 생성해요.• MCP, agent2agent와 같은 프로토콜에 맞는 API를 개발해요.• 국내/미국 시장 경제에 영향을 미치는 모든 데이터와 기업 데이터를 수집 및 가공해요.• 데이터를 효율적으로 수집할 수 있는 파이프라인을 구축해요.• 데이터를 클러스터링, 분석, 추천, 추측 알고리즘을 적용하여 사용자에게 제공해요.",• (필수) 백엔드 서비스 개발 경험이 풍부한 분 (언어·프레임워크 무관)• (택1) 안정적이고 확장 가능한 데이터 수집 및 파이프라인 설계 경험이 있는 분• (택1) AI 관련 서비스(ML포함) 개발 및 배포 운영 경험이 있으신 분• 새로운 기술 및 방법을 빠르게 학습하는데 익숙하신 분• 효율적이고 논리적인 커뮤니케이션을 잘 하시는 분• 빠른 성장을 추구하는 분.,"• LLM을 활용한 서비스 개발·운영 경험• Vector DB, OpenSearch 등 검색/추천 관련 경험• 머신러닝 모델 빌드, 배포, 운영 경험 (자체 LLM self-hosting 경험 포함)• 금융(주식, 투자, 경제 등) 도메인에 대한 높은 이해도가 있으신 분• 스타트업 환경에서 서비스 스케일업을 성공적으로 이끈 경험• AI 도구 및 툴 사용에 능숙하신 분."
