기업명,주요업무,자격요건,우대사항
현대오토에버,• 스마트팩토리 전반의 데이터 파이프라인 개발 및 운영• Airflow를 활용한 파이프라인 자동화 업무• 비즈니스 요구사항에 따른 데이터 정제 및 클렌징• 신뢰성 있고 확장 가능한 데이터 서비스 설계 및 개발.,"• 엔터프라이즈 하둡 에코시스템에 대한 이해 및 실무 경험이 있으신 분• Hadoop, Hive, Spark 기반 데이터 처리 시스템 구축 및 운영 경험이 있으신 분• 대용량 데이터 처리에 효율적인 아키텍처 구성과 구조에 대해 이해가 깊으신 분• 데이터 마트, 데이터 웨어하우스에 대한 개념 및 언어(SQL, NoSQL)에 대한 경험이 있으신 분• Java, Scala, Python 중 하나 이상의 언어에 능숙하신 분.","• 프로젝트의 PL(Project Leader)로 프로젝트를 이끌며 진행한 경험• 생산 및 제조영역 환경에서의 개발 경험(제조 설비, 장비 데이터 수집)• 온프레미스/클라우드 기반의 데이터 플랫폼 개발 및 운영 경험• DevOps 기반 자동화 경험 (CI/CD)."
소크라에이아이,"• 데이터 파이프라인 및 시스템 설계 및 개발: Socra AI에서는 데이터를 기반으로 한 의사결정, 비즈니스 인사이트 추출 및 머신러닝 모델의 효율적인 학습을 위해 고도화된 데이터 파이프라인과 시스템의 설계 및 개발을 진행합니다. Data Engineer로서 Socra AI의 다양한 서비스에서 필요로 하는 데이터를 신뢰성 있게 처리하고 서빙할 수 있도록 ETL 및 ELT 작업, 데이터 모델링, 데이터 웨어하우스 관리 등의 업무를 담당하게 됩니다.• 데이터 분석 및 ML 모델 서빙을 위한 데이터 시스템 개발: Data Engineer는 데이터 분석가 및 ML 엔지니어와 긴밀히 협력하여 분석 및 모델 학습에 필요한 데이터를 제공합니다. 이를 위해 실시간 데이터 처리 시스템과 배치 처리 시스템을 개발 및 최적화하며, 데이터 품질과 가용성을 보장합니다.• 데이터 기반 의사결정 지원을 위한 인사이트 제공: 데이터 엔지니어링 팀은 회사 내 다양한 부서와 협력하여 데이터를 통한 인사이트 제공을 목표로 합니다. 이를 위해 데이터 모델링, 데이터 분석 툴 개발 및 유지보수 등을 담당하며, 데이터 기반의 의사결정 과정을 지원합니다.","• 컴퓨터 과학(자료구조, 알고리즘, 운영체제, 데이터베이스 등)에 대한 깊은 이해와 탄탄한 기본 지식을 보유하신 분• 하나 이상의 프로그래밍 언어에 능숙하신 분 (Python / Java 등)• AWS, GCP 와 같은 클라우드 환경에서 데이터 플랫폼을 구축해 본 경험이 있으신 분.","• Marketing, PM, Data Scientist, DevOps 등 다양한 유관 부서와 협업한 경험이 있으신 분• ELT 기반 환경에서 DW / DM 구축 경험이 있으신 분• 배치, 스트리밍 처리를 위한 데이터 파이프라인을 구성해 본 경험이 있으신 분• Kubernetes 등 컨테이너 오케스트레이션 시스템을 활용한 운영 경험이 있으신 분• Terraform 과 같은 IaC(Infrastructure as Code)를 이용하여 인프라를 구축 및 운영해 본 경험이 있으신 분."
로이드케이,ㆍ대용량/실시간 데이터 수집/처리 및 모니터링 시스템 설계/운영ㆍ키워드/벡터 검색 시스템 구축 및 최적화 성능 튜닝ㆍ이상 탐지/예측 분석 및 트렌트 분석 시스템 구축ㆍ데이터 파이프라인 구축 및 자동화.,"ㆍPython/Shell Script 기반 데이터 파이프라인 자동화 경험ㆍLinux 및 클라우드 환경(AWS, GCP, Azure 등) 활용 경험ㆍ문제 해결 능력 및 원활한 커뮤니케이션 역량 보유.","ㆍ컴퓨터 공학, 시스템 공학 등 관련 전공ㆍ기술 컨설팅, 고객사 대응 또는 프로젝트 리딩 경험ㆍ대용량/실시간 데이터 수집 파이프라인 설계 및 운영 경험ㆍJava/Python 기반 검색 서비스 개발 및 운영 경험."
커넥트웨이브,"[다나와개발본부 조직을 소개해요]• 커넥트 웨이브 그룹사를 위한 Backend system을 개발해요.• 그룹사에서 필요한 데이터 서빙, API서빙, Solution 개발등의 업무를 담당해요.• 분산 데이터 베이스 및 Vector DB 등 다양한 데이터 소스를 활용한 응용 프로그램을 개발해요.[합류 시 함께 하게 될 업무에요]• 상품 데이터 카테고리 분류/매핑 서비스를 개발해요• 가격 비교 상품 데이터 생성/운영 서비스를 개발해요• MSA 환경에서 비즈니스 요구사항 및 화면 구성에 최적화된 백엔드 설계를 담당해요• 대용량의 데이터와 트래픽을 안정적이고 효과적으로 처리하기 위한 플랫폼을 설계 및 구현을 담당해요.","• Python 및 Django, Flask, FastAPI framework 기반의 어플리케이션 개발 경험이 있으신 분• Java/Kotlin/Spring/JPA 기반의 어플리케이션 개발 경험이 있으신 분• RESTful API의 설계 규칙을 따르며 개발한 경험이 있으신 분• Git을 이용해 소프트웨어 버전 관리를 하고 PR, 코드 리뷰 등의 과정에 익숙하신 분• 백엔드 애플리케이션 및 배치 프로세스 개발 경험이 있으신 분• 긍정적이며 자기주도적 성장이 가능하신 분.","• Celery, RabbitMQ, Kafka 등 분산/비동기 처리에 활용되는 기술에 대한 이해와 경험이 있으신 분• NoSQL(Redis, MongoDB 등)를 사용한 서비스 개발 경험이 있으신 분• ElasticSearch 서비스 적용 경험이 있으신 분• CI/CD 도구를 이용해 빌드/배포한 경험이 있으신 분• MSA와 컨테이너화 기술(docker, k8s 등)에 대한 이해도가 있으신 분• 신기술에 대한 지속적인 학습 및 적용이 가능하신 분."
엔라이즈(NRISE),"＜ Data Analyst로 합류하게 된다면, 아래의 경험을 함께할 수 있어요 ＞• 제품의 성장을 위한 지표를 설정하고 다양한 데이터를 분석하여 목표를 달성하기 위한 가설을 세웁니다. 가설을 검증할 A/B 테스트를 설계하고 결과를 분석하여 인사이트를 찾아냅니다.• 위피 한국은 국내 데이팅앱 시장에서 확고한 입지를 다지고 있으며, 위피 재팬은 일본 시장에서 의미 있는 시작을 만들어가고 있습니다. 또한 콰트는 홈트레이닝 앱으로 다양한 도전을 통해 성과를 쌓아가고 있습니다. 다양한 도메인과 성장 단계에 있는 서비스들의 데이터를 한 회사 안에서 경험하며 다룰 수 있습니다.＜ 엔라이즈의 Data Analyst가 담당할 업무에요 ＞• 데이터 분석가로서 같은 목표를 가진 스쿼드에 소속되어 동료들과 협업합니다.• 데이터를 분석해 제품 성장을 위한 가설을 세우고, 이를 평가할 지표를 설정합니다.• 제품 분석에 필요한 유저 행동 로그를 설계하고, 이를 다른 데이터와 엮어 유저의 행동을 이해합니다.• 원활한 데이터 분석 환경을 위해 데이터를 수집·정제하고, 분석용 데이터 마트를 구축합니다.","＜ 엔라이즈는 이런 분을 찾고 있어요 ＞• SQL과 Python을 사용해서 데이터를 자유자재로 다룰 수 있는 분• 데이터에서 발견한 인사이트를 논리적으로 설명할 수 있는 분• 다양한 직군의 동료들과 원활하게 소통하며, 데이터 관점을 쉽게 풀어 설명할 수 있는 분.","＜ 이런 분이라면 더 환영해요 ＞• 새로운 기술을 학습하는 데 있어 허들이 낮고, 학습 속도가 빠르신 분• Machine Learning을 이용하여 제품을 개선 또는 운영한 경험이 있는 분• Airflow, Python, Redash, Quicksight 사용 경험이 있는 분."
데이터라이즈,"• 500곳이 넘는 고객사의 3억 건이 넘는 주문 데이터를 비롯한 모든 커머스 데이터와 일 5천만 건 이상의 고객 행동 로그를 비즈니스 요구사항에 맞춰 준실시간부터 일 주기로 수집하고, 계속 늘어가는 고객사에 대응할 수 있는 EtLT 데이터 파이프라인을 설계, 개발, 운영합니다.• 데이터라이즈 서비스 및 전사 구성원이 사용하는 데이터 인프라 및 데이터 레이크, 클라우드 기반의 여러 기반 인프라를 설계, 개발, 운영하고, 다양한 데이터 사용자들의 요구사항을 처리하고 새로운 가치를 제공할 수 있도록 지속적으로 인프라를 발전시킵니다.• 비즈니스 요구사항에 맞춰 수억 건의 데이터를 분산 처리할 수 있는 어플리케이션 및 서빙 시스템을 설계, 개발, 운영하고 복잡한 데이터를 질서있게 안정적으로 생성하는 방법들을 적용합니다.• 글로벌 서비스를 위한 데이터 엔지니어링 방법론을 설계하고, 필요한 모든 곳에 적용합니다.","• 데이터 엔지니어링 및 플랫폼 개발/운영 경력이 있으신 분• 분산 처리 이론과 기술 (Spark 등) 에 대한 이해를 가지신 분• 한 개 이상의 프로그래밍 언어 (Python 등) 에 능숙하신 분• 클라우드 환경에서의 데이터 엔지니어링에 익숙하신 분• 데이터 엔지니어링을 통해 비즈니스 문제를 해결한 경험이 있거나, 해결하고자 하는 열의가 있으신 분• 데이터 분석가, 사이언티스트 혹은 타 팀과의 커뮤니케이션이 원활하신 분.","• 대용량 및 실시간 데이터 분산 처리에 대한 개발 경험 혹은 깊은 이해를 가지신 분• 사용하는 기술의 원리를 깊게 파악하고, 실무에 적용해보신 분• 비즈니스 도메인 지식을 재빠르게 학습하고, 다양한 동료들과의 협업을 통해 문제를 해결하실 수 있는 분• 정의되지 않은 과제를 정의하고 스스로 해결하는 것을 즐기시는 분• 스타트업의 불합리함과 모호함을 뚫고 번창하실 의지가 있는 분• 여러 국가와 타임존을 아우르는 데이터 엔지니어링 경험이 있으신 분."
페이타랩(패스오더),"• 마케팅 또는 프로덕트 성과 측정을 위해 데이터 추출·가공·시각화까지 이어지는 데이터 파이프라인을 설계 및 구축해요.• KPI 및 연관 지표들을 명확히 정의하고, 전사적인 지표 관리 체계를 확립해요.• 사용자 행동 데이터 분석을 통해 심층적인 인사이트를 도출하고, 이를 바탕으로 패스오더 퍼널 전환율을 개선해요.• 데이터 분석 결과를 기반으로 도출한 솔루션의 기대효과를 예측하고, A/B 테스트와 후속 성과 측정을 통해 실제 비즈니스 임팩트를 측정해요.• 구성원이 데이터를 기반으로 심층적인 인사이트를 도출하고 의사 결정할 수 있도록 Data-Driven 환경을 만들어요.","• 비즈니스 목적에 맞는 데이터 파이프라인(ELT/ETL)을 설계 및 구축한 경험이 있는 분• SQL과 Python을 활용해 대용량 데이터를 추출• 정제• 가공• 분석할 수 있는 분• 모바일 서비스의 고객 행동 분석(Retention, Cohort, 세그먼트)과 마케팅 효율 지표(CAC, ROAS, ROI) 분석에 대한 이해가 있는 분• 문제정의 ＞ 가설수립 ＞ 실험설계(A/B 테스트) ＞ 성과측정 ＞ 개선으로 이어지는 실험 사이클을 직접 수행한 경험이 있는 분.","• 2년 이상의 마케팅/프로덕트 데이터 분석 혹은 데이터 엔지니어링 실무 경력이 있는 분• 빠르게 성장하는 IT 스타트업 환경, 특히 O2O·모바일 앱·식음료 도메인에서 근무한 경험이 있 분• BigQuery 등 클라우드 기반의 대용량 분석 환경에서 데이터 마트를 설계한 경험이 있는 분• 머신러닝 모델 학습 및 서빙을 위해 데이터 파이프라인을 구축 및 자동화한 경험이 있는 분• AI 툴을 활용해 리서치, 코드 생성, 리포팅 자동화 등 업무를 효율화한 경험이 있는 분• 조직 내 Data-Driven 문화 확산 및 데이터 리터러시 증대에 기여한 경험이 있는 분."
샐러드랩,"• 데이터 품질 관리(DQ) 프로세스를 적용하여 데이터의 정확성과 일관성을 확보합니다.• 데이터 인프라의 성능 개선 및 비용 최적화를 위한 기술 검토 및 도입을 주도합니다.• 데이터 기반의 개인화 마케팅 캠페인 및 CRM 활동을 위한 데이터 활용 환경을 지원합니다.• 고객 식별 및 통합(ID Resolution)을 통해 통합 고객 프로파일을 구축하고 관리합니다.• 실시간 및 배치 데이터 처리 아키텍처를 구현하고 최적화하여 데이터 적시성을 확보합니다.• 다양한 소스 시스템(CRM, 웹/앱 로그, 이커머스 등)으로부터 데이터를 수집, 변환, 적재(ETL/ELT)하는 데이터 파이프라인을 설계하고 구축합니다.","• 데이터 엔지니어링 또는 관련 경력 3년 이상의 경험 및 역량을 보유하신 분.• Python, SQL을 이용한 대용량 데이터 처리 및 분석 실무 경험을 보유하신 분.• 대용량 데이터 환경에서의 ETL/ELT 파이프라인 설계 및 개발 경험을 보유하신 분.• 데이터 모델링 및 스키마 설계에 대한 기본적인 이해를 보유하신 분.","• AWS 데이터 서비스 실무 경험(Glue, S3, Redshift, Athena, Kinesis 등)• 실시간 스트리밍 데이터 처리 기술 경험(Kafka, Kinesis, Flink 등)• CDP(Customer Data Platform) 구축 또는 운영 경험• 개발 및 IT 관련 전공자 또는 이에 준하는 지식을 보유하신 분."
코어16,"[AI Engineer / Data Engineer / Developer]• SellSmart & Eventology & CIO 엔진 개발 및 API 설계, 대규모 데이터 파이프라인 및 실시간 추론 시스템, LLM 기반 금융 Copilot 모델링, 플랫폼 UI/UX.",• 창업 혹은 직장 경력자 • 정규직.,
바로팜,"• Restful API 설계 및 개발• 파트너, CMS 페이지 개발• AWS 기반 인프라 운영.",• 백엔드 개발 경력 5년 이상 보유• Python 언어를 사용한 개발 경험 보유• 확장 가능한 설계와 끊임 없이 코드를 개선하시는 분• 강한 책임감으로 능동적으로 직무에 전념하는 분• 주도적인 개선안 추진을 위해 유관부서와 소통을 주저하지 않는 분.,• 이커머스 플랫폼 정산 관련 개발 경험하신 분• 대용량 트래픽 운영 경험이 있으신 분• 코드 리팩토링에 대한 경험과 이해가 높으신 분• 효율과 생산성을 고려한 설계에 능하신 분.
로이드케이,ㆍ대용량/실시간 데이터 수집/처리 및 모니터링 시스템 설계/운영ㆍ키워드/벡터 검색 시스템 구축 및 최적화 성능 튜닝ㆍ이상 탐지/예측 분석 및 트렌트 분석 시스템 구축ㆍ데이터 파이프라인 구축 및 자동화.,"ㆍPython/Shell Script 기반 데이터 파이프라인 자동화 경험ㆍLinux 및 클라우드 환경(AWS, GCP, Azure 등) 활용 경험ㆍ문제 해결 능력 및 원활한 커뮤니케이션 역량 보유.","ㆍ컴퓨터 공학, 시스템 공학 등 관련 전공ㆍ기술 컨설팅, 고객사 대응 또는 프로젝트 리딩 경험ㆍ대용량/실시간 데이터 수집 파이프라인 설계 및 운영 경험ㆍJava/Python 기반 검색 서비스 개발 및 운영 경험."
현대오토에버,"• 지도 데이터 구축/운영 및 서비스• POI 구축/유지보수, 생산 효율화 방법론 연구 개발 (Ex, 구축/작업환경 개선, 정제 로직 강화, 데이터 확대 등)• 데이터 분석 및 컨텐츠 서비스 기획• 내비 사용자 니즈, 트랜드 분석 기반 POI 신규 서비스 기획 (OEM 단말/센터, routo, 타OE 등 적용)• 지도 수준 고도화 및 개선 위한 기술 연구/개발.","• 지도 데이터 관련 업무 경험 2년 이상 (데이터 분석/데이터 구축/서비스 등)• SQL 활용 역량• GIS 관련 TOOL 활용 역량 (QGIS, ArcGIS 등)• 개선점 도출 및 문제 해결 / 분석적 사고 역량.",• 데이터 분석 및 사양 설계 有 경험• 객체 편집 TOOL 사용 有 경험• Python 활용 능력• 내비게이션/지도 서비스 기획 경험.
어센트코리아(Ascent Korea),"• ChatGPT 등 AI 응답 결과를 자동으로 수집(crawling, scraping)하는 시스템 개발 및 운영• 웹 브라우저 상의 특정 페이지(예: 검색결과, 문서 등) 데이터 크롤링• 수집한 데이터를 정제하고 Google Cloud Platform(GCP)의 데이터베이스(BigQuery 등)에 자동 적재• 수집/적재된 데이터를 조회/분석할 수 있도록 간단한 API 또는 대시보드 연동 지원• 크롤링 및 적재 자동화를 위한 스케줄링 시스템 관리 (예: Cloud Scheduler, Airflow 등)※ 자체 Saas솔루션인 리스닝마인드 허블에 대한 데이터 엔지니어 포지션은 아닙니다. 허블의 데이터도 활용은 하지만 컨설팅본부의 사업을 위한 별도의 데이터 엔지니어 포지션 입니다.","• 관련 경력 1~5년• 자연어 등 비정형 데이터 처리 경험• 웹 크롤링 및 데이터 수집 자동화에 대한 실무 경험 (HTML/CSS/DOM 구조에 대한 이해도)• Python기반의 자동화 스크립트 작성 능력 (Selenium, BeautifulSoup, Scrapy 등)• 데이터 정제 및 가공 경험 (pandas, SQL 등)• 데이터 파이프라인 구축/운영 경험 (ETL 또는 ELT)• GCP(Google Cloud Platform) 서비스 활용 경험 (특히 BigQuery, Cloud Storage, Cloud Functions 등)• Airflow 또는 Cloud Composer 등 워크플로우 스케줄러 활용 경험• Git 등 협업을 위한 기본적인 형상관리 도구 사용 능력.","• R, Node.js(선택) 활용 경험• JavaScript 렌더링 기반 사이트 크롤링 대응 경험 (예: Puppeteer, Playwright)• 개인정보보호 및 크롤링 윤리에 대한 기본 지식• Tableau, Power BI 등 BI 도구 활용 경험."
빅밸류,• 데이터 파이프라인 설계/구축/운영• DL/DW/DM 구축/운영• AI 및 자동화 기술을 활용한 업무 효율화• 최신 데이터 처리기술 연구 및 도입• 데이터 처리 및 제어 SW 개발.,"• 경력: 무관• 공간 데이터, 빅데이터, 인공지능 기술 전반에 대해 관심이 있는 분• 해외 출장에 결격사유가 없는 분※ 전문연구요원 지원 가능.","• 데이터 파이프라인 구축 경험자• 컴퓨터공학, 산업공학, 데이터사이언스, 소프트웨어 아키텍처, 데이터 아키텍처 석사 이상 전공자• 통계학 및 데이터 분석 관련 지식 보유자• 다양한 직군의 이해관계자들과 효과적으로 소통하고 협업할 수 있는 커뮤니케이션 능력이 있는 분기술 스택• Postgresql, Airflow, Grafana, Python, DSL."
퍼슬리,"""증상 확인 Agent"", ""의학적 팩트체크 Agent"", ""부작용 대처 Agent""등으로 이루어진 퍼슬리의 Multi Agent System을 강화하는 역할을 맡게 됩니다.• 정량적인 내부 데이터 기반으로 AI Agent 혹은 Workflow를 설계하고 개선합니다.• 제품 팀과 협업하여 유저 피드백 기반 답변 퀄리티 개선 파이프라인을 구축합니다.• Knowledge base를 위한 크롤러와 Vector DB를 구축합니다.• 도메인 전문가의 데이터 라벨링, 주석을 위한 환경을 개발합니다.","• ML/데이터 엔지니어 경력 3년 이상 혹은 그에 준하는 실력을 가지신 분• Python 생태계에서 1년 이상의 경험을 가지신 분• RAG, Re-ranking, Multi-agent 등 최신 AI Agent 기술에 관심이 많으신 분[기술 스택]• Frontend : Typescript, React Native (Expo), NextJS• Backend : Typescript, NodeJS, tRPC (Express), Prisma• Infra : Supabase, GCP, Docker• AI : Python, FastAPI, LangChain, LangGraph, LambdaDB(Vector DB)• Etc : Sentry, Amplitude.",• Multi Agent 개발 경험이 있으신 분• LLM 관련 오픈소스에 기여하신 경험이 있으신 분• 대규모 데이터 파이프라인 및 워크플로우 자동화 경험이 있으신 분• 대규모 트래픽 서비스를 운영해 보신 분• 데이터 기반 의사결정에 능숙하신 분.
인포유앤컴퍼니,• 퍼블릭 클라우드 환경에 대한 이해 • 대용량의 데이터를 데이터 성격에 맞게 설계/적재• Delta Lake 저장 방식 및 형식 이해• Spark 엔진 이해.,"• 데이터 적재/관리 3년 이상의 경력 보유자• Python, SQL 기본.","• Databricks, Fabric, Snowflake 유 경험자 • Power BI 기본 이해• AI/ML 유 경험자."
삼양식품,"• 대용량 트렌드 후보 영상 수집 파이프라인 확장 • TikTok 영상을 효율적으로 크롤링하고 가비지 데이터 및 노이즈를 효율적으로 제거하는 프로세스 구축• 스마트 필터링 & 트렌드 판단 로직 실험 • 현재 휴리스틱으로 진행하는 트렌드 여부 판단을 멀티모달 LLM 모델로 ‘트렌드 점수화’하여 예측 및 정확도 개선• 피드백 루프 기반 자동화 프로세스 구축 • 도출한 인사이트를 재학습을 통해 모델을 개선하고 precision·recall 모니터링을 통해 QC 진• 지표 중심 대시보드 & 리포트 제공 • 신규 트렌드 TOP N, 미션 채택률 등을 시각화해 팀 의사결정 속도 향상.","• 대규모 영상 수집·필터링 • 하루 수만 건 크롤링, 스트림 처리, 노이즈 제거 경험• LLM 활용 & 파이프라인 • 대형 언어 모델 프롬프트 설계, RAG 파이프라인, 파인튜닝 등으로 멀티모달 TikTok 데이터를 분석·기능화해 본 경험• 모델 피처 설계 → 자동화 배포·모니터링 • 학습용 피처 정의, 파이프라인·CI/CD 구축, 모니터링까지 운영한 경험• 빠른 프로토타입 & 반복 개선 • 아이디어를 1–2 주 내 기능으로 만들어 지표(참여율·완수율)로 검증한 경험• 미국 TikTok 데이터 인사이트 • 미국 TikTok 소셜 데이터를 기반으로 트렌드 감지·인사이트를 도출해 제품·마케팅 지표를 개선한 경험.",
토스뱅크,"[합류하면 함께할 업무예요]• 명확한 구조 설계, 표준 준수, 데이터 처리 로직 반영 및 관리, 데이터 정합성 검증, DQ 모니터링 등을 통해 금융권 도메인 지식 없이도 누구나 쉽게 이해하고 신뢰할 수 있는 데이터를 제공해요.• 데이터 관련 업무 중 비효율적이거나 반복적인 부분을 자동화하거나 표준화 해요.• 오픈소스를 활용하여 대용량 Data를 처리하고 최적화해요.• Data Mesh/Medallion Architecture를 기반으로 데이터를 모델링하고 운영해요.• 데이터 표준 관리에 대한 높은 이해를 바탕으로 다양한 업무 관련자와 효율적으로 소통하며, 최적의 데이터 처리 방법을 제안하는 역할을 해요.","[이런 분과 함께하고 싶어요]• Hadoop Ecosystem 환경 기반의 Python, Pyspark 프로그래밍에 능숙하신 분이 필요해요.• Spark 같은 분산처리 엔지니어링을 활용해 대용량 데이터 처리를 해보신 분이 필요해요.• Data Mesh/Medallion Architecture를 이해하고 데이터 모델링을 해오신 분이 필요해요.• 분산 처리 기반 query engine의 동작 원리를 이해하고 튜닝이 가능하신 분이 필요해요.• ETL 프로세스와 airflow orchestration 최적화를 통해 배치작업의 효율화를 경험해보신 분이 필요해요.• 단순요청을 처리하는 것이 아닌 명확한 데이터 구조와 효율적인 데이터 활용 관점에서 기준을 제시할 수 있어야 해요.• 다양한 이해관계자와 소통하여 데이터 요구사항을 구체화하고 정리하는 역량이 있어야 해요.",[이력서는 이렇게 작성하시는 걸 추천해요]• 그동안 해오신 업무 중 임팩트 있었던 프로젝트를 구체적으로 적어주세요.• 데이터 분석에 필요한 데이터 집계 마트 개발 및 구축 경험 또는 탄탄한 도메인 이해도를 바탕으로 데이터 분석과 관련한 업무 경험은 꼭 공유해주세요.• 단순히 구축과 개발에서 끝나는 경험이 아닌 실제 마트 운영 과정에서의 성과도 포함해 주세요.
다큐브(daquv),"• 시멘틱 모델/SQL AST 파싱 및 생성 라이브러리 유지보수 • SQL 생성 라이브러리를 활용한 NL2SQL 글로벌 벤치마크 도전 • NL2SQL, 시맨틱 레이어, 쿼리 관련 오픈소스(MetricFlow, SqlGlot etc.) 연구.","• Python 또는 JVM 기반 언어(Java, Kotlin 등) 개발 경력 3년 이상 보유하신 분• 자연어에 대응되는 적합한 SQL을 코딩 에이전트의 도움 없이 제시할 수 있으신 분• 시맨틱 레이어의 역할과 한계에 대해 설명하실 수 있으신 분.","• 다음 중 하나 이상의 주제에 대한 데모 프로젝트를 포트폴리오로 제시하시는 분 • SQL 실행 계획을 기반으로 특정 조건 하에서 더 최적화된 SQL을 평가하는 프로그램 • SQL 관련 오픈소스 라이브러리를 사용하지 않고 SQL을 트랜스파일하는 프로그램 • MetricFlow가 제시하는 시맨틱 모델로 자연어를 표현할 때의 한계를 지적하고, 대안이 되는 중간 표현의 제시."
케이티스튜디오지니,"AI Technical Artist는 AI 기술과 아트를 연결하는 역할을 수행합니다. 본 직무는 최신 AI 툴과 서비스를 테스트하여 AI 활용 콘텐츠 제작 솔루션을 개발하고, 콘텐츠 제작 과정에 AI가 원활히 적용될 수 있도록 아트워크와 기술을 지원합니다.또한, 새로운 시도를 빠르게 구현할 수 있는 프로토타이핑을 통해 AI 기반 콘텐츠 제작의 실험과 혁신을 주도하며, 콘텐츠 제작 부서들에게 AI를 활용한 아트워크(컨셉아트 및 컨셉영상)를 제공합니다.• 스튜디오지니의 콘텐츠 제작 부서들을 위한 아트/기술 지원 (AI 기술 프로토타이핑 및 컨셉아트, 컨셉영상 제공 등)• AI 기반 툴 및 서비스 테스트• AI 모델(이미지·비디오 생성 등)의 데이터 기반 훈련(Training/Fine-tuning) 및 LoRA 제작• 프로토타입 제작을 통한 신규 아이디어·기술 검증, 솔루션 개발• 외부 AI, VFX 파트너사 발굴, 커뮤니케이션, 협업• 최신 AI 트렌드 리서치.","• 학력 요건 : 학사 이상, 전공 무관• 관련 경력 기간 및 경험 : 아트워크, 영화, 영상 제작 관련 유관 경력 3년 이상• 생성형 AI 툴을 활용한 콘텐츠 시각화 또는 프리비주얼 제작 경험 및 역량 (Midjourney, Stable Diffusion, Runway, ComfyUI, Flux 등)• AI 모델 훈련 경험 (LoRA 제작 및 Fine-tuning 등)• 그래픽/아트워크 제작 툴 (예 : Photoshop, Blender, Adobe 등) 사용 능력• 기술과 아트 양쪽을 이해하고 조율할 수 있는 문제 해결 역량.","• AI 툴을 활용한 비주얼 기획 또는 관련 포트폴리오 보유자• VFX, 애니메이션, 게임 등 동종 업계 경험• AI 관련 오픈소스 프로젝트 사용 경험• GitHub, Hugging Face, 노드 기반 워크플로우 툴 활용 경험• 영화, 영상, 미디어 계열 전공자• 원활한 커뮤니케이션 능력 및 크리에이티브 마인드셋."
현대캐피탈,"• LLM 모델 운영 프로세스 분석 및 개선• Agent 기반 LLM 서비스 Ops 최적화(성능모니터링 및 문제해결, 리소스 최적화 등)• 운영 자동화 및 도구의 도입과 데이터관리 및 버전 관리(보안 및 거버넌스)• AI Agent 및 LLM Ops 관련 최신 기술 트렌드 연구.","• MLOps 또는 LLM Ops 관련 3년 이상의 기획/운영/개발 경력• Python 등 프로그래밍 언어 및 스크립팅 능력• CI/CD 파이프라인 구축 및 운영 경험• ML/LLM 모델의 배포, 모니터링, 재학습 등 라이프사이클 전반에 대한 이해• 컨테이너 기술(Docker, Kubernetes)에 대한 이해 및 활용 경험• 클라우드 환경(AWS, Azure, GCP 등) 에서의 ML/LLM 서비스 운영 능력• 뛰어난 문제 해결 능력과 논리적인 사고력• 컴퓨터 공학/사이언스, 산업공학, 인공지능, 소프트웨어 공학 또는 관련 분야 학사 이상• AL/ML 기반 애플리케이션 개발 1년 이상의 경험.","• 대규모 LLM 모델 운영 또는 Agent 기반 서비스 운영 경험• LLM Fine-tuning, Prompt Engineering 등 LLM 관련 심층적인 이해• 기업 내 AI 솔루션 도입 사례 보유자• MLOps/LLM Ops 관련 오픈소스 커뮤니티 기여 경험• 데이터베이스 및 데이터 파이프라인 구축 경험• 석사 학위 우대 (LLM, AI Agent 연구 경험자)."
라플라스테크놀로지스,"• Spark, Trino를 활용한 ELT 프로세스 개발• 3rd Party API를 이용한 데이터 소싱 및 통합• SQL 기반 통계 분석• AWS Lambda, API Gateway를 사용하여 Serverless 백엔드 구축 (REST API)• Fast API를 활용하여 Serverful 백엔드 구축.","• 데이터 파이프라인 개발 경험• k8s에 대한 이해• 국내외 유수의 대학에서 정량적, 분석적 분야와 관련된 전공 (예. 수학, 컴퓨터공학, 물리학, 산업공학, 금융공학 등)으로 학사, 석사 혹은 박사학위를 취득하신 분• 컴퓨터 공학 전공자 혹은 그에 준하는 전공 지식을 보유한 자.","• B2B SaaS 서비스 운영 경험• 이커머스, 금융 투자 데이터 분석 경험• 오픈소스 프로젝트 활동 경험• OLAP 분석 경험• Kafka 등 데이터 스트리밍 구현 경험• InfluxDB 등 시계열 DB 관련 경험• ML, DL 관련 프로젝트 경험• VC, Growth hacking에 대한 경험• 영어회화 가능자."
