기업명,주요업무,자격요건,우대사항
노타(Nota),"• CV 모델과 VLM(Vision Language Model)을 기반으로 인공지능 비전 솔루션을 설계하고 개발• 교통, 산업안전, 제조 등 다양한 산업 환경에서 영상 데이터를 실시간으로 인식하고 분석하여 품질을 평가하고 개선• 엣지, 서버, 클라우드 등 다양한 환경에서 AI 응용 소프트웨어를 패키징하고 배포 자동화 및 모니터링, 로깅 시스템 운영• 개념 증명(POC) 단계의 아이디어를 사용자 요구사항과 성능 기준에 맞춰 상용 제품으로 발전시키며, 성능·비용·지연 최적화• 산업 전문가, AI 엔지니어, 백엔드 엔지니어 등과 긴밀히 협업해 문제를 정의하고 데이터 설계 및 릴리즈 과정 운영.","• 학위 획득 후 2년 이상 인공지능 비전 솔루션을 기업에서 풀타임으로 개발한 경력이 있으신 분• 컴퓨터과학/인공지능 전공 또는 동등 역량 보유, AI 모델과 소프트웨어 공학 모두에 대한 폭넓은 이해가 있으신 분• CV/VLM 기법에 대한 이론·구현 이해 및 정량(벤치마크·메트릭)·정성(사용성·오탐 분석) 성능 검증 능력이 있으신 분• Python 숙련 및 Unix/Linux 개발 경험, Pytorch/ONNX/TensorRT/vLLM 등 기술 이해가 있으신 분• Github, Jira, Confluence, Slack 등 협업 도구를 활용한 팀 개발 경험(코드리뷰·이슈관리·문서화)이 있으신 분• 영문 기술 문서·논문을 읽고 요약/재현/응용할 수 있는 능력이 있으신 분• 해외 여행에 결격사유가 없으신 분.","• 자료구조, 알고리즘, 소프트웨어 설계 원리에 대한 탁월한 이해와 실전 적용 경험이 있으신 분• CV/VLM 연구 또는 대규모 데이터·모델 실험 운영 경험이 있으신 분• Docker/Kubernetes/DeepStream/GStreamer/Protobuf 등으로 실시간 스트리밍·추론 파이프라인을 구성한 경험이 있으신 분• 엣지/임베디드 시스템(Jetson 등) 최적화 및 디바이스-클라우드 연동(gRPC/RTSP/MQTT 등) 경험이 있으신 분."
오누이(설탭),"• React Native(Expo)를 기반으로 하는 “설탭” 앱 서비스 프론트엔드를 개발합니다.• 앱 내 WebView 기반 실시간 음성 / 필기 연동을 지원하는 과외 서비스의 성능 최적화 및 안정성 강화를 담당합니다.• 대용량 수업 데이터의 자료 구조 및 설계 의도를 파악하여, 학생에게 더 나은 자습 경험 제공을 제공하기 위한 앱 내 자습 기능의 고도화를 담당합니다.","• React / Javascript 기반의 앱 및 웹 서비스 개발 경력 3년 이상이신 분• JavaScript에 대한 깊은 이해를 토대로 한 문제 해결 능력을 가지신 분• TypeScript를 사용해 정확하고 추론 가능한 데이터 구조를 설계하고자 하시는 분• Expo 기반 모바일 앱 서비스 개발 경험이 있거나, 학습에 열정적인 분• 원활한 협업을 위한 커뮤니케이션 능력을 지니신 분.","• Expo 기반 모바일 앱 서비스 개발 및 유지 보수 경험이 있으신 분• 레거시 서비스 마이그레이션 경험 및 비즈니스 로직 파악에 능하신 분• 서비스 기획 및 설계 과정에 적극적으로 참여하여 구현 전 일정 예측 가능성을 높이는 분• 서버 사이드 개발 경험 혹은 백엔드에 대한 기본적인 이해도를 갖추신 분• Docker(혹은 Containerd), AWS 등의 인프라 관리 경험이 있으신 분• GraphQL, Apollo Client 서비스 개발 경험이 있으신 분• Island Architecture / Headless UI 등 프론트엔드 생태계 변화와 의도를 파악할 수 있으신 분."
윈스테크넷,• 방화벽 제품 IPS 신규 개발 및 유지보수• 방화벽 IPS 기능 요구사항 개발.,• Kernel 개발 경력 5년 이상인 자.,• Snort 개발 경험자• Suricata 개발 경험자.
윈스테크넷,• IPSec VPN 신규 개발 및 유지보수• IPSec VPN 기능 요구사항 개발.,• Kernel 개발 경력 5년 이상인 자• IPSec VPN 개발 경력 5년 이상인 자.,• strongswan 개발 경험자• 암호화 알고리즘(PQC 등) 개발 경험자.
윈스테크넷,• SSL VPN 신규 개발 및 유지보수• SSL VPN Client & Server 기능 요구사항 개발.,• SSL VPN 개발 경력 5년 이상인 자.,• 윈도우/안드로이드/리눅스/iOS 환경의 Client 개발 경험자• OpenVPN 개발 경험자.
토모큐브,• 제품 소프트웨어 개선 및 이슈 대응• 신규 Product 를 위한 s/w 개발• 제어 모듈 및 GUI application 개선• 신규 요구사항 대응 및 기존 모듈 유지 보수.,• 전문연구요원 편입/전직 대상자• C++ 프로그래밍 언어 능통• Qt 환경에서 GUI toolkit 관련 개발 경험자• 사용자 인터페이스(UI) 설계 및 구현 능력• 소스관리등 기본적인 개발 환경 경험자(git 필수)• 제어 프로그램 or 모듈 개발 경험자• 협업 및 커뮤니케이션 능력.,• WLI 경험 및 반도체/디스플레이 장비 제어 경험자.
토모큐브,3D 영상 기반 분석 소프트웨어 개발 프로젝트 리드• 사용자 요구를 만족하기 위한 커스텀 알고리즘 개발• 대규모 영상 분석을 위한 분할 정복 솔루션 개발• 영상 분석용 AI 모델 학습 및 배포 프레임워크 개발• 분산 시스템을 활용한 데이터 처리 및 클라우드 컴퓨팅 플랫폼 구축.,"• 컴퓨터 공학, 컴퓨테이셔널 이미징 분야의 대학원 학위 또는 입증된 전문 지식• C++ 혹은 그에 준하는 (C, C#) 프로그래밍 언어 능통• 관련 분야에서의 성공적인 연구 프로젝트 실적.","• 전자공학, 컴퓨터공학 등 관련 학과 전공자• 영어 능통 (구두 및 문서)• 영상 처리 알고리즘 및 어플리케이션의 신뢰도 검증 기술• 오픈소스 AI 기반 영상 처리 기술 개발/활용 경험• 리눅스 & 도커 (Linux & Docker) 업무 환경 경험• 현미경, 위상 이미징, 3차원 단층촬영 및 관련 분야 배경 지식."
에이아이트릭스(AITRICS),"• EMR(의료정보의무기록) 시스템과 VitalCare 제품 연동을 위한 인터페이스 협의• 병원 EMR 시스템과 회사 AI 제품(VitalCare) 간의 데이터 연동 (환자 재원 정보, Vital Sign, Lab Data)• Python을 사용한 병원 데이터베이스 및 병원 EMR API 연동 개발• Docker 이미지 생성 및 배포 관리• 병원과의 기술 협력 및 연동 지원 (커뮤니케이션 포함)• 연동 소프트웨어 유지보수 및 트러블슈팅• Git과 Jira를 통한 코드 및 이슈 관리• 서비스 안정성을 위한 시스템 운영 및 모니터링• 주말 및 휴일 긴급 장애 대응을 포함한 시스템 운영 관리.","• Linux(Ubuntu) 시스템 관리에 대한 이해• Python을 활용한 개발 및 데이터 연동 경험• Docker Compose를 사용하여 서비스 배포 및 관리• Relational Database에 대한 이해 및 병원 데이터 연동 경험• 협업 도구(git, Jira) 사용 경험• 주말 및 휴일 긴급 장애 대응 가능한 분.","• 병원 EMR 시스템에 대한 이해와 경험• 의료 데이터 (재원 정보, Vital Sign, Lab Data) 처리 경험• 시스템, 서버 엔지니어 경력 우대• AI 헬스케어에 대한 관심과 경험• 고객과의 커뮤니케이션 및 기술 지원 경험• 서비스 장애 대응 및 문제 해결 능력• 끊임없이 운영되는 서비스의 안정적인 유지 보수 및 시스템 운영 경험."
에이아이트릭스(AITRICS),"• Spring Boot(Kotlin) 기반 API/서버 개발• 데이터베이스(MariaDB, MongoDB, Redis) 모델링• 시스템 아키텍처 설계 및 구현 (Microservice, 모듈형 구조)• Kafka 기반 메시지 큐 연동 개발• 공기관의 api 활용 기능 데이터 가공 및 저장 프로세스 개발.","• 3년 이상의 Spring Boot 기반 웹/서버 개발 실무 경험 (Kotlin 사용 경험 포함)• RDB(MariaDB) 및 NoSQL(MongoDB, Redis) 설계/운영 경험• RESTful API 설계/구현 및 데이터 CRUD 경험• 메시지 브로커(Kafka) 활용 서비스 개발 경험• Git, Docker 등 DevOps 환경 개발 경험• 공기관의 api 활용 경험.","• LLM(vLLM 등), AI 백엔드 연동 및 데이터 파이프라인 구축 경험• AWS, 쿠버네티스, S3 등 클라우드 환경 서비스 운영 경험• 대용량 이미지/PDF/의료 데이터 처리 경험• 의료 데이터 도메인(EMR/PHR 등) 실무 경험 또는 관심."
에이아이트릭스(AITRICS),"• 주요 프로젝트: LLM을 활용한 예측모델 개발, 의료XAI, Real Time시그널 데이터 활용 연구• 선행연구 주제 발굴 및 논문 연구 리딩• 국내/외 병원과의 협업을 통한 의료 인공지능 모델 개발 프로젝트 기획• 연구팀의 연구 문화 고도화 및 팀 빌딩• 회사의 연구 전략 및 로드맵 수립.",• 머신러닝 관련 박사학위 소지자 또는 석사 이상 학위 소지 후 3년 이상 경력자• 선진사 인공지능 연구팀 리딩 경험• 머신러닝 혹은 유관분야 학회/학술지 논문 실적 보유자• 솔루션 개발 팀 및 비즈니스 팀과의 협업이 가능한 자• AI 제품 런칭 경험자.,• 머신러닝 관련분야 Top-tier 학회 논문 실적• 헬스케어 분야 경력• 스타트업 근무 경험.
